ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
19073,24774,Lassad Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,3,5,4,3,5,"Contenu bien structuré, formateur compétent."
19074,24595,Nesrine Layouni,ITIL 4 Foundation - Gestion des Services IT,5,3,5,3,5,3,Formation très intéressante et enrichissante.
19075,24812,Maroua Hamdi,ITIL 4 Foundation - Gestion des Services IT,3,4,4,5,3,5,Formation très intéressante et enrichissante.
19076,24725,Bochra Hadj,ITIL 4 Foundation - Gestion des Services IT,4,4,5,5,3,4,"Contenu bien structuré, formateur compétent."
19077,25142,Bochra Ferchichi,ITIL 4 Foundation - Gestion des Services IT,3,5,3,4,3,4,Formation très intéressante et enrichissante.
19078,24905,Hajer Hachicha,ITIL 4 Foundation - Gestion des Services IT,4,4,3,4,3,5,Formation très intéressante et enrichissante.
19079,24832,Imed Ferjani,ITIL 4 Foundation - Gestion des Services IT,5,4,5,5,5,4,"Contenu bien structuré, formateur compétent."
19080,24704,Moncef Bouhamed,ITIL 4 Foundation - Gestion des Services IT,4,5,4,4,3,3,"Contenu bien structuré, formateur compétent."
19081,24835,Jamel Mejri,ITIL 4 Foundation - Gestion des Services IT,3,5,5,4,5,3,"Contenu bien structuré, formateur compétent."
19082,24775,Dorsaf Mejri,ITIL 4 Foundation - Gestion des Services IT,3,3,4,3,3,5,Formation très intéressante et enrichissante.
19083,24774,Lassad Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,4,4,5,5,5,"Contenu bien structuré, formateur compétent."
19084,24725,Bochra Hadj,ITIL 4 Foundation - Gestion des Services IT,5,5,4,3,3,4,"Contenu bien structuré, formateur compétent."
19085,24738,Cyrine Dridi,ITIL 4 Foundation - Gestion des Services IT,3,5,4,5,3,5,Formation très intéressante et enrichissante.
19086,24498,Ridha Mestiri,ITIL 4 Foundation - Gestion des Services IT,3,4,3,3,3,3,Formation très intéressante et enrichissante.
19087,24811,Mohamed Hamza,ITIL 4 Foundation - Gestion des Services IT,3,5,4,3,3,4,"Contenu bien structuré, formateur compétent."
19088,24282,Test Apprenant,ITIL 4 Foundation - Gestion des Services IT,5,5,3,4,4,5,Formation très intéressante et enrichissante.
19089,24702,Ines Karray,ITIL 4 Foundation - Gestion des Services IT,4,5,4,5,5,4,"Contenu bien structuré, formateur compétent."
19090,24606,Thouraya Ghanmi,ITIL 4 Foundation - Gestion des Services IT,4,5,5,3,5,4,"Contenu bien structuré, formateur compétent."
19091,24689,Mohamed Ben Ali,ITIL 4 Foundation - Gestion des Services IT,4,4,5,4,4,4,"Contenu bien structuré, formateur compétent."
19092,24775,Dorsaf Mejri,ITIL 4 Foundation - Gestion des Services IT,5,4,5,3,5,3,Formation très intéressante et enrichissante.
19093,24652,Zohra Jouini,ITIL 4 Foundation - Gestion des Services IT,3,5,3,3,5,3,"Contenu bien structuré, formateur compétent."
19094,24774,Lassad Gharbi,ITIL 4 Foundation - Gestion des Services IT,5,5,4,5,4,5,"Contenu bien structuré, formateur compétent."
19095,24595,Nesrine Layouni,ITIL 4 Foundation - Gestion des Services IT,3,3,4,3,3,4,Formation très intéressante et enrichissante.
19096,24812,Maroua Hamdi,ITIL 4 Foundation - Gestion des Services IT,3,5,3,3,3,3,Formation très intéressante et enrichissante.
19097,24725,Bochra Hadj,ITIL 4 Foundation - Gestion des Services IT,3,3,3,4,3,5,Formation très intéressante et enrichissante.
19098,24738,Cyrine Dridi,ITIL 4 Foundation - Gestion des Services IT,4,4,5,3,5,5,"Contenu bien structuré, formateur compétent."
19099,25077,Cyrine Karoui,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,5,3,4,Formation très intéressante et enrichissante.
19100,25370,Salma Chebbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,4,3,4,Formation très intéressante et enrichissante.
19101,25001,Amine Ghali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,5,5,3,"Contenu bien structuré, formateur compétent."
19102,25053,Marwan Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,3,5,Formation très intéressante et enrichissante.
19103,25104,Wafa Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,4,3,5,Formation très intéressante et enrichissante.
19104,25370,Salma Chebbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,3,5,"Contenu bien structuré, formateur compétent."
19105,25028,Moncef Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,5,5,5,Formation très intéressante et enrichissante.
19106,25424,Zeineb Hmida,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,5,5,5,Formation très intéressante et enrichissante.
19107,25001,Amine Ghali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,4,5,3,Formation très intéressante et enrichissante.
19108,25200,Jamel Nabli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,3,3,"Contenu bien structuré, formateur compétent."
19109,25133,Sonia Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,4,3,5,Formation très intéressante et enrichissante.
19110,25265,Omar Chihaoui,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,5,4,4,"Contenu bien structuré, formateur compétent."
19111,25255,Intissar Ben Ahmed,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,5,4,5,Formation très intéressante et enrichissante.
19112,25053,Marwan Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,4,3,Formation très intéressante et enrichissante.
19113,25158,Amine Bouslama,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,3,4,4,"Contenu bien structuré, formateur compétent."
19114,25028,Moncef Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,3,5,4,Formation très intéressante et enrichissante.
19115,25424,Zeineb Hmida,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,3,3,5,3,Formation très intéressante et enrichissante.
19116,25001,Amine Ghali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,3,3,3,Formation très intéressante et enrichissante.
19117,25307,Wafa Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,4,3,Formation très intéressante et enrichissante.
19118,25077,Cyrine Karoui,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,5,5,3,3,"Contenu bien structuré, formateur compétent."
19119,25370,Salma Chebbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,5,3,3,Formation très intéressante et enrichissante.
19120,25170,Besma Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,4,5,4,"Contenu bien structuré, formateur compétent."
19121,25133,Sonia Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,3,4,Formation très intéressante et enrichissante.
19122,25053,Marwan Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,5,4,4,Formation très intéressante et enrichissante.
19123,24929,Bochra Ben Ahmed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,4,5,3,Formation très intéressante et enrichissante.
19124,25179,Ahlem Derbali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,4,4,4,"Contenu bien structuré, formateur compétent."
19125,25137,Nesrine Khlif,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,3,3,5,"Contenu bien structuré, formateur compétent."
19126,25270,Nour Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,3,5,3,"Contenu bien structuré, formateur compétent."
19127,25045,Jamel Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,4,4,3,Formation très intéressante et enrichissante.
19128,25162,Dali Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,3,5,5,Formation très intéressante et enrichissante.
19129,25166,Karima Layouni,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,3,4,3,Formation très intéressante et enrichissante.
19130,25029,Sofiane Dhouib,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,5,4,Formation très intéressante et enrichissante.
19131,24973,Rim Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,3,3,"Contenu bien structuré, formateur compétent."
19132,25055,Yassine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,5,3,5,Formation très intéressante et enrichissante.
19133,25150,Lobna Kchir,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,3,5,3,"Contenu bien structuré, formateur compétent."
19134,25084,Besma Rekik,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,4,3,"Contenu bien structuré, formateur compétent."
19135,24440,Sabrine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,5,3,3,Formation très intéressante et enrichissante.
19136,24640,Hatem Jebali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,5,4,"Contenu bien structuré, formateur compétent."
19137,25398,Rim Bouaziz,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,4,3,5,"Contenu bien structuré, formateur compétent."
19138,24582,Maroua Dali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,5,3,5,Formation très intéressante et enrichissante.
19139,25080,Wael Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,5,5,5,Formation très intéressante et enrichissante.
19140,24643,Rania Hmida,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,5,4,4,"Contenu bien structuré, formateur compétent."
19141,25370,Salma Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,4,4,4,Formation très intéressante et enrichissante.
19142,25127,Zeineb Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,4,5,Formation très intéressante et enrichissante.
19143,25179,Ahlem Derbali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,4,3,5,Formation très intéressante et enrichissante.
19144,25045,Jamel Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,4,3,Formation très intéressante et enrichissante.
19145,25162,Dali Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,3,4,5,Formation très intéressante et enrichissante.
19146,25166,Karima Layouni,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,5,3,4,"Contenu bien structuré, formateur compétent."
19147,24973,Rim Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,3,5,"Contenu bien structuré, formateur compétent."
19148,25055,Yassine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,4,4,4,Formation très intéressante et enrichissante.
19149,25150,Lobna Kchir,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,5,3,4,3,"Contenu bien structuré, formateur compétent."
19150,25084,Besma Rekik,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,5,5,4,"Contenu bien structuré, formateur compétent."
19151,24440,Sabrine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,5,5,Formation très intéressante et enrichissante.
19152,24441,Intissar Ghali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,5,4,Formation très intéressante et enrichissante.
19153,24640,Hatem Jebali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,4,5,Formation très intéressante et enrichissante.
19154,24551,Zouheir Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,5,4,3,4,"Contenu bien structuré, formateur compétent."
19155,24582,Maroua Dali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,5,3,3,"Contenu bien structuré, formateur compétent."
19156,24643,Rania Hmida,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,5,3,3,"Contenu bien structuré, formateur compétent."
19157,24978,Chiraz Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,5,4,5,"Contenu bien structuré, formateur compétent."
19158,24929,Bochra Ben Ahmed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,5,4,"Contenu bien structuré, formateur compétent."
19159,25127,Zeineb Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,3,3,4,"Contenu bien structuré, formateur compétent."
19160,25179,Ahlem Derbali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,5,5,3,4,"Contenu bien structuré, formateur compétent."
19161,25137,Nesrine Khlif,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,5,5,5,Formation très intéressante et enrichissante.
19162,25045,Jamel Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,4,4,4,"Contenu bien structuré, formateur compétent."
19163,25162,Dali Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,5,4,Formation très intéressante et enrichissante.
19164,25029,Sofiane Dhouib,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,3,4,5,"Contenu bien structuré, formateur compétent."
19165,24973,Rim Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,3,5,5,"Contenu bien structuré, formateur compétent."
19166,25055,Yassine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,3,5,"Contenu bien structuré, formateur compétent."
19167,24493,Lassad Ben Salah,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,4,4,4,3,"Contenu bien structuré, formateur compétent."
19168,24440,Sabrine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,3,4,"Contenu bien structuré, formateur compétent."
19169,24441,Intissar Ghali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,3,3,4,Formation très intéressante et enrichissante.
19170,24640,Hatem Jebali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,4,5,4,"Contenu bien structuré, formateur compétent."
19171,25065,Hichem Labidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,5,5,4,Formation très intéressante et enrichissante.
19172,25398,Rim Bouaziz,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,3,5,5,"Contenu bien structuré, formateur compétent."
19173,25080,Wael Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,5,4,3,"Contenu bien structuré, formateur compétent."
19174,25341,Najoua Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,3,4,Formation très intéressante et enrichissante.
19175,24456,Sofiane Ben Salah,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,5,4,5,"Contenu bien structuré, formateur compétent."
19176,24509,Amel Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,5,3,3,"Contenu bien structuré, formateur compétent."
19177,25370,Salma Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,5,3,4,"Contenu bien structuré, formateur compétent."
19178,24929,Bochra Ben Ahmed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,5,3,5,Formation très intéressante et enrichissante.
19179,25137,Nesrine Khlif,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,3,5,4,"Contenu bien structuré, formateur compétent."
19180,25270,Nour Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,5,4,3,"Contenu bien structuré, formateur compétent."
19181,25052,Hatem Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,5,4,4,Formation très intéressante et enrichissante.
19182,25029,Sofiane Dhouib,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,3,3,3,Formation très intéressante et enrichissante.
19183,24973,Rim Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,5,5,5,Formation très intéressante et enrichissante.
19184,25055,Yassine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,5,4,5,Formation très intéressante et enrichissante.
19185,24493,Lassad Ben Salah,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,4,4,3,Formation très intéressante et enrichissante.
19186,24440,Sabrine Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,3,4,5,"Contenu bien structuré, formateur compétent."
19187,24640,Hatem Jebali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,5,5,Formation très intéressante et enrichissante.
19188,25065,Hichem Labidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,5,4,5,Formation très intéressante et enrichissante.
19189,25398,Rim Bouaziz,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,5,3,"Contenu bien structuré, formateur compétent."
19190,25341,Najoua Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,5,3,3,Formation très intéressante et enrichissante.
19191,24978,Chiraz Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,4,3,4,Formation très intéressante et enrichissante.
19192,24509,Amel Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,4,5,Formation très intéressante et enrichissante.
19193,25370,Salma Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,5,4,"Contenu bien structuré, formateur compétent."
19194,24694,Bilel Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,5,4,5,Formation très intéressante et enrichissante.
19195,25261,Kenza Jelassi,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,5,5,4,4,Formation très intéressante et enrichissante.
19196,24565,Ali Meddeb,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,5,5,3,"Contenu bien structuré, formateur compétent."
19197,24637,Chiraz Neffati,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,4,5,5,"Contenu bien structuré, formateur compétent."
19198,24831,Nader Daoud,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,3,3,5,4,Formation très intéressante et enrichissante.
19199,24629,Aymen Omrani,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,5,5,3,Formation très intéressante et enrichissante.
19200,24508,Chedly Hleli,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,3,3,5,Formation très intéressante et enrichissante.
19201,24814,Nader Miled,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,3,4,4,Formation très intéressante et enrichissante.
19202,24499,Sabrine Chebbi,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,3,4,4,4,"Contenu bien structuré, formateur compétent."
19203,24813,Farouk Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,4,4,3,Formation très intéressante et enrichissante.
19204,24548,Marwan Miled,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,4,5,3,5,Formation très intéressante et enrichissante.
19205,24812,Maroua Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,4,3,5,Formation très intéressante et enrichissante.
19206,24714,Nader Derbali,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,3,5,4,4,Formation très intéressante et enrichissante.
19207,24722,Hajer Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,4,3,3,3,"Contenu bien structuré, formateur compétent."
19208,24594,Farah Ktari,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,4,4,4,Formation très intéressante et enrichissante.
19209,24498,Ridha Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,4,5,4,3,Formation très intéressante et enrichissante.
19210,24436,Zohra Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,3,3,3,4,Formation très intéressante et enrichissante.
19211,25261,Kenza Jelassi,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,3,4,3,5,Formation très intéressante et enrichissante.
19212,24581,Thouraya Ferchichi,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,4,5,3,Formation très intéressante et enrichissante.
19213,24629,Aymen Omrani,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,5,4,4,"Contenu bien structuré, formateur compétent."
19214,24508,Chedly Hleli,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,4,5,3,4,"Contenu bien structuré, formateur compétent."
19215,24814,Nader Miled,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,3,4,3,5,"Contenu bien structuré, formateur compétent."
19216,24519,Sabrine Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,3,3,5,Formation très intéressante et enrichissante.
19217,24499,Sabrine Chebbi,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,4,4,5,3,Formation très intéressante et enrichissante.
19218,24594,Farah Ktari,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,5,5,5,4,Formation très intéressante et enrichissante.
19219,24694,Bilel Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,4,5,3,"Contenu bien structuré, formateur compétent."
19220,24436,Zohra Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,3,5,3,5,"Contenu bien structuré, formateur compétent."
19221,25261,Kenza Jelassi,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,4,4,4,4,Formation très intéressante et enrichissante.
19222,24565,Ali Meddeb,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,4,5,5,"Contenu bien structuré, formateur compétent."
19223,24588,Thouraya Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,5,4,4,5,"Contenu bien structuré, formateur compétent."
19224,24508,Chedly Hleli,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,4,4,3,Formation très intéressante et enrichissante.
19225,24499,Sabrine Chebbi,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,5,5,3,3,Formation très intéressante et enrichissante.
19226,24548,Marwan Miled,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,4,3,4,"Contenu bien structuré, formateur compétent."
19227,24812,Maroua Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,5,4,3,3,"Contenu bien structuré, formateur compétent."
19228,24722,Hajer Hamdi,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,3,3,4,3,"Contenu bien structuré, formateur compétent."
19229,24491,Fadia Benhassan,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,3,4,4,3,Formation très intéressante et enrichissante.
19230,24436,Zohra Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,5,3,4,4,Formation très intéressante et enrichissante.
19231,25261,Kenza Jelassi,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,4,5,4,"Contenu bien structuré, formateur compétent."
19232,24565,Ali Meddeb,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,3,4,4,5,"Contenu bien structuré, formateur compétent."
19233,24637,Chiraz Neffati,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,4,3,4,Formation très intéressante et enrichissante.
19234,24581,Thouraya Ferchichi,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,5,5,3,"Contenu bien structuré, formateur compétent."
19235,24588,Thouraya Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,5,5,3,4,"Contenu bien structuré, formateur compétent."
19236,24629,Aymen Omrani,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,3,3,5,5,"Contenu bien structuré, formateur compétent."
19237,24508,Chedly Hleli,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,5,4,3,"Contenu bien structuré, formateur compétent."
