ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
8168,Thouraya Maaloul,thouraya.maaloul205@yahoo.fr,formateur,+21620816943,Tunisie,Zaghouan,1993-06-11,"Communication, Technologie, E-commerce, ITIL, Stratégie d'entreprise"
8169,Fares Omrani,fares.omrani363@topnet.tn,formateur,+21621530519,Tunisie,Jendouba,1972-03-27,"Veille technologique, Management"
8170,Noureddine Daoud,noureddine.daoud819@hotmail.com,formateur,+21629117698,Tunisie,Bizerte,1985-02-23,"Ressources humaines, Mentoring, Entrepreneuriat, Veille technologique, Finance, Lean management"
8171,Samir Karray,samir.karray79@live.com,formateur,+21627946428,Tunisie,Manouba,1974-09-09,"Finance, Stratégie d'entreprise"
8172,Fatma Ouali,fatma.ouali396@yahoo.fr,formateur,+21626724757,Tunisie,Kairouan,1985-10-12,"Certification, Coaching, E-commerce, DevOps, Entrepreneuriat"
8173,Karima Hamza,karima.hamza843@gmail.com,formateur,+21623281412,Tunisie,Jendouba,1965-04-04,"Audit, Finance, Stratégie d'entreprise, Ressources humaines, Qualité, Blockchain"
8174,Ahmed Dali,ahmed.dali379@outlook.com,formateur,+21623167766,Tunisie,Kébili,1992-11-05,"Blockchain, Innovation, Certification, Entrepreneuriat, Technologie"
8175,Kenza Ouali,kenza.ouali952@live.com,formateur,+21659083929,Tunisie,Béja,1970-04-27,"IoT, Marketing digital, ITIL, Coaching"
8176,Karima Jemli,karima.jemli869@outlook.com,formateur,+21692092668,Tunisie,Sfax,1968-12-11,"Digital transformation, Communication, Coaching"
8177,Zouheir Nasri,zouheir.nasri983@live.com,formateur,+21657248576,Tunisie,Manouba,1987-07-14,"Qualité, Marketing digital, Business intelligence, Audit, Développement web"
8178,Jamel Jemli,jamel.jemli892@topnet.tn,formateur,+21691922423,Tunisie,Bizerte,1987-12-13,"Cloud computing, Mentoring, Veille technologique"
8179,Thouraya Karray,thouraya.karray544@orange.tn,formateur,+21659208473,Tunisie,Béja,1966-11-27,"Analyse de données, Formation professionnelle, Machine learning, IoT, Qualité, Coaching"
8180,Nader Rekik,nader.rekik224@topnet.tn,formateur,+21651273446,Tunisie,Kairouan,1973-09-07,"Audit, Lean management, Finance, Ressources humaines"
8181,Latifa Jemli,latifa.jemli343@outlook.com,formateur,+21655380505,Tunisie,Gafsa,1985-06-24,"Marketing digital, Entrepreneuriat, Management"
8182,Fethi Limam,fethi.limam224@laposte.net,formateur,+21695151665,Tunisie,Zaghouan,1978-01-20,"E-commerce, Lean management, Leadership"
8183,Farah Ghorbel,farah.ghorbel990@topnet.tn,formateur,+21657188897,Tunisie,Médenine,1980-03-07,"Conseil, Cybersécurité, Cloud computing, Management, Gestion de projet, Développement web"
8184,Thouraya Ben Youssef,thouraya.ben.youssef9@hotmail.com,formateur,+21651749199,Tunisie,Mahdia,1992-07-24,"Coaching, Digital transformation, Management"
8185,Nabil Hleli,nabil.hleli771@yahoo.fr,formateur,+21652078696,Tunisie,Kairouan,1968-07-22,"Audit, Cloud computing, Lean management, Informatique, Innovation, Certification"
8186,Yasmine Karray,yasmine.karray65@hotmail.com,formateur,+21652709133,Tunisie,Bizerte,1965-04-02,"Agile, IoT, Innovation"
8187,Bilel Omrani,bilel.omrani658@gmail.com,formateur,+21699661545,Tunisie,Ben Arous,1964-05-11,"Business intelligence, Agile, Développement web, Stratégie d'entreprise"
8188,Ali Limam,ali.limam406@topnet.tn,formateur,+21696762231,Tunisie,Kébili,1971-02-24,"Stratégie d'entreprise, Développement web, Cybersécurité, Communication, Certification"
8189,Dorra Mestiri,dorra.mestiri708@topnet.tn,formateur,+21628722484,Tunisie,Sfax,1963-09-25,"Machine learning, Stratégie d'entreprise, Formation professionnelle"
8190,Amel Gharbi,amel.gharbi377@hotmail.com,formateur,+21620615445,Tunisie,Nabeul,1968-01-31,"ITIL, Business intelligence, Veille technologique, IoT, Cloud computing, Agile"
8191,Yosra Dhouib,yosra.dhouib142@gmail.com,formateur,+21650294200,Tunisie,Sfax,1993-06-11,"Management, Certification"
8192,Zeineb Horchani,zeineb.horchani208@topnet.tn,formateur,+21651649966,Tunisie,Tataouine,1961-09-04,"Audit, Formation professionnelle, Cybersécurité"
8193,Sami Dridi,sami.dridi943@yahoo.fr,formateur,+21625914334,Tunisie,Nabeul,1988-11-24,"Agile, Ressources humaines, Formation professionnelle, Stratégie d'entreprise"
8194,Olfa Ben Salah,olfa.ben.salah684@hotmail.com,formateur,+21621842548,Tunisie,Mahdia,1995-09-11,"Intelligence artificielle, Digital transformation, Certification, Développement web, Gestion de projet"
8195,Ines Bouaziz,ines.bouaziz439@gmail.com,formateur,+21659373480,Tunisie,Tataouine,1964-04-26,"Finance, DevOps, Formation professionnelle, Qualité"
8196,Lobna Ghali,lobna.ghali165@topnet.tn,formateur,+21625886591,Tunisie,Médenine,1960-09-11,"Lean management, Management, Technologie, ITIL, Digital transformation, Communication"
8197,Omar Ferchichi,omar.ferchichi179@outlook.com,formateur,+21628476614,Tunisie,Kairouan,1964-04-15,"Blockchain, Business intelligence, Stratégie d'entreprise, Communication, Informatique, Analyse de données"
8198,Kais Jouini,kais.jouini928@hotmail.com,formateur,+21690872926,Tunisie,Ariana,1965-12-10,"Communication, Leadership, Cybersécurité, Finance"
8199,Taoufik Benhassan,taoufik.benhassan416@gmail.com,formateur,+21650190232,Tunisie,Ben Arous,1983-05-21,"Mentoring, Développement web, Informatique, Veille technologique, Finance"
8200,Latifa Miled,latifa.miled870@gmail.com,formateur,+21628966197,Tunisie,Sousse,1967-04-09,"DevOps, Lean management, Audit"
8201,Latifa Kchir,latifa.kchir366@laposte.net,formateur,+21628235043,Tunisie,Ariana,1961-03-11,"Lean management, Développement web, Gestion de projet, Agile, Digital transformation"
8202,Manel Rekik,manel.rekik165@outlook.com,formateur,+21628455469,Tunisie,Gabès,1967-03-01,"Conseil, Stratégie d'entreprise"
8203,Moncef Daoud,moncef.daoud277@hotmail.com,formateur,+21694680439,Tunisie,Tozeur,1975-08-13,"Intelligence artificielle, Développement web, DevOps"
8204,Kais Rekik,kais.rekik622@outlook.com,formateur,+21652370266,Tunisie,Tunis,1980-01-09,"Mentoring, Développement web, Lean management, Qualité, Stratégie d'entreprise, DevOps"
8205,Sonia Hassen,sonia.hassen120@live.com,formateur,+21652511092,Tunisie,Médenine,1995-02-16,"Business intelligence, Leadership, Management, Technologie, Analyse de données, Marketing digital"
8206,Sonia Guesmi,sonia.guesmi273@hotmail.com,formateur,+21694054004,Tunisie,Béja,1960-07-01,"Digital transformation, Informatique, Cybersécurité, Lean management, Communication, Qualité"
8207,Omar Bouhamed,omar.bouhamed782@laposte.net,formateur,+21629205169,Tunisie,Ben Arous,1979-08-05,"Business intelligence, Entrepreneuriat"
8208,Omar Kchir,omar.kchir527@hotmail.com,formateur,+21627376146,Tunisie,Jendouba,1974-03-19,"Technologie, Digital transformation, ITIL, IoT, Agile"
8209,Jamel Chaieb,jamel.chaieb29@live.com,formateur,+21651416746,Tunisie,Kébili,1995-12-16,"Business intelligence, E-commerce"
8210,Jamel Louati,jamel.louati749@hotmail.com,formateur,+21694410935,Tunisie,Le Kef,1981-11-15,"Digital transformation, Agile, Leadership, Management, Conseil, Blockchain"
8211,Ridha Hadj,ridha.hadj571@topnet.tn,formateur,+21651832128,Tunisie,Le Kef,1962-12-04,"Management, Machine learning"
8212,Yosra Marzouki,yosra.marzouki963@topnet.tn,formateur,+21695681108,Tunisie,Médenine,1971-05-27,"E-commerce, Analyse de données, Ressources humaines"
8213,Hedi Chebbi,hedi.chebbi445@live.com,formateur,+21628949120,Tunisie,Kairouan,1969-03-09,"Conseil, Certification, Cybersécurité, Veille technologique, Management, Intelligence artificielle"
8214,Chedly Bouhamed,chedly.bouhamed342@orange.tn,formateur,+21651855414,Tunisie,Zaghouan,1972-05-01,"ITIL, Management"
8215,Youssef Limam,youssef.limam655@yahoo.fr,formateur,+21655151797,Tunisie,Tataouine,1966-04-26,"Audit, DevOps"
8216,Moncef Ben Youssef,moncef.ben.youssef883@topnet.tn,formateur,+21699941720,Tunisie,Bizerte,1988-06-26,"Communication, Analyse de données, ITIL, Technologie"
8217,Besma Maaloul,besma.maaloul434@hotmail.com,formateur,+21655514690,Tunisie,Bizerte,1985-01-31,"Cloud computing, Lean management, Veille technologique"
8218,Imed Daoud,imed.daoud99@yahoo.fr,formateur,+21625567950,Tunisie,Ariana,1981-06-21,"Technologie, Qualité, Leadership, Certification, Informatique"
8219,Chiraz Layouni,chiraz.layouni319@outlook.com,formateur,+21655353370,Tunisie,Jendouba,1971-07-03,"Marketing digital, Entrepreneuriat, Qualité"
8220,Emad Khlif,emad.khlif570@yahoo.fr,formateur,+21653043342,Tunisie,Béja,1973-04-21,"Coaching, Cloud computing"
8221,Fatma Ben Salah,fatma.ben.salah39@gmail.com,formateur,+21696389704,Tunisie,Sfax,1993-12-13,"Entrepreneuriat, Cloud computing"
8222,Emna Khlif,emna.khlif737@gmail.com,formateur,+21698327134,Tunisie,Siliana,1960-08-06,"Développement web, Intelligence artificielle, Veille technologique, Coaching, Marketing digital, IoT"
8223,Amine Bouhamed,amine.bouhamed982@laposte.net,formateur,+21628512341,Tunisie,Sousse,1988-09-30,"Finance, Machine learning, Veille technologique, Coaching, Analyse de données, Certification"
8224,Imed Marzouki,imed.marzouki677@gmail.com,formateur,+21698745472,Tunisie,Ariana,1977-10-18,"Communication, IoT, Qualité, Finance"
8225,Fatma Nabli,fatma.nabli779@hotmail.com,formateur,+21623894846,Tunisie,Sousse,1973-11-10,"Marketing digital, Analyse de données, Veille technologique, Audit"
8226,Wael Chihaoui,wael.chihaoui148@live.com,formateur,+21651871024,Tunisie,Siliana,1969-04-10,"Certification, Développement web, Analyse de données, ITIL, Stratégie d'entreprise"
8227,Thouraya Kammoun,thouraya.kammoun94@hotmail.com,formateur,+21699960405,Tunisie,Sousse,1988-07-17,"ITIL, Qualité, Veille technologique, Business intelligence, Entrepreneuriat"
8228,Lobna Horchani,lobna.horchani864@orange.tn,formateur,+21691879664,Tunisie,Tataouine,1964-06-15,"Ressources humaines, Conseil, DevOps, Marketing digital, Veille technologique"
8229,Wided Ouali,wided.ouali765@outlook.com,formateur,+21691035707,Tunisie,Siliana,1975-09-25,"Ressources humaines, IoT, Audit, Formation professionnelle"
8230,Mehdi Dhouib,mehdi.dhouib277@live.com,formateur,+21692428001,Tunisie,Tataouine,1980-07-05,"Analyse de données, Agile, Stratégie d'entreprise, Audit, Conseil"
8231,Amine Hmida,amine.hmida123@hotmail.com,formateur,+21658512966,Tunisie,Sousse,1988-08-21,"Lean management, Informatique, ITIL"
8232,Khaled Hamdi,khaled.hamdi636@outlook.com,formateur,+21628656613,Tunisie,Sousse,1964-06-26,"Leadership, Formation professionnelle, Agile, Innovation"
8233,Chiraz Hadj,chiraz.hadj72@topnet.tn,formateur,+21628625934,Tunisie,Sousse,1965-11-07,"Qualité, Management, DevOps, Finance"
8234,Yasmine Jemli,yasmine.jemli766@orange.tn,formateur,+21629500988,Tunisie,Kasserine,1981-02-16,"Marketing digital, Analyse de données, Certification, Intelligence artificielle, ITIL"
8235,Ghada Hadj,ghada.hadj703@yahoo.fr,formateur,+21692726738,Tunisie,Nabeul,1965-05-10,"Blockchain, Intelligence artificielle"
8236,Ridha Ouali,ridha.ouali71@topnet.tn,formateur,+21627054932,Tunisie,Médenine,1964-10-20,"Marketing digital, Management, Analyse de données, Audit, Business intelligence, Cloud computing"
8237,Yosra Hmida,yosra.hmida568@live.com,formateur,+21656696705,Tunisie,Bizerte,1977-04-17,"Gestion de projet, Veille technologique"
8238,Rami Nabli,rami.nabli796@laposte.net,formateur,+21691879656,Tunisie,Sidi Bouzid,1985-08-11,"Stratégie d'entreprise, Machine learning, Marketing digital, Innovation, Lean management, Technologie"
8239,Ridha Nasri,ridha.nasri302@live.com,formateur,+21657740706,Tunisie,Tunis,1961-01-02,"Agile, Analyse de données"
9161,Samia Chedly,samia.chedly670@live.com,apprenant,+21698591487,Tunisie,Manouba,1994-04-13,"IoT, DevOps"
8240,Farouk Derbali,farouk.derbali155@hotmail.com,formateur,+21625650814,Tunisie,Monastir,1971-01-13,"Cybersécurité, Communication, Marketing digital"
8241,Samia Horchani,samia.horchani138@hotmail.com,formateur,+21692787147,Tunisie,Gafsa,1983-03-16,"Coaching, DevOps, Entrepreneuriat, Analyse de données, Cloud computing, Intelligence artificielle"
8242,Kenza Chihaoui,kenza.chihaoui709@laposte.net,formateur,+21656926449,Tunisie,Bizerte,1963-05-08,"Développement web, Conseil, IoT"
8243,Walid Ben Youssef,walid.ben.youssef721@hotmail.com,formateur,+21691049618,Tunisie,Gabès,1986-01-27,"Blockchain, Ressources humaines"
8244,Hedi Ktari,hedi.ktari613@yahoo.fr,formateur,+21692554706,Tunisie,Gabès,1975-01-04,"DevOps, Communication, Intelligence artificielle, Marketing digital, Digital transformation"
8245,Dorsaf Mansouri,dorsaf.mansouri305@yahoo.fr,formateur,+21693507772,Tunisie,Médenine,1988-05-20,"Innovation, ITIL, Technologie, Machine learning, Business intelligence, Digital transformation"
8246,Ali Hleli,ali.hleli953@yahoo.fr,formateur,+21629402020,Tunisie,Sidi Bouzid,1972-05-04,"Marketing digital, Veille technologique, Blockchain, Cybersécurité, Stratégie d'entreprise"
8247,Wael Feriani,wael.feriani616@orange.tn,formateur,+21621037309,Tunisie,Gafsa,1986-09-30,"Finance, Coaching, Cybersécurité, Communication, Stratégie d'entreprise, Intelligence artificielle"
8248,Nesrine Ghanmi,nesrine.ghanmi313@live.com,formateur,+21693776114,Tunisie,Jendouba,1994-10-10,"E-commerce, Finance, Lean management, Marketing digital, Machine learning"
8249,Dalila Hajji,dalila.hajji39@laposte.net,formateur,+21659777182,Tunisie,Jendouba,1995-08-21,"Intelligence artificielle, Blockchain, Digital transformation"
8250,Sami Dali,sami.dali926@yahoo.fr,formateur,+21695562281,Tunisie,Kairouan,1995-12-26,"Certification, Analyse de données"
8251,Sabrine Gasmi,sabrine.gasmi417@hotmail.com,formateur,+21652315636,Tunisie,Sidi Bouzid,1993-01-16,"Lean management, Blockchain, IoT, Finance"
8252,Fares Fkih,fares.fkih782@laposte.net,formateur,+21692889021,Tunisie,Monastir,1989-01-07,"Communication, Technologie, Veille technologique"
8253,Nabil Trabelsi,nabil.trabelsi564@live.com,formateur,+21656039960,Tunisie,Nabeul,1968-10-13,"Business intelligence, E-commerce"
8254,Zeineb Dhouib,zeineb.dhouib870@yahoo.fr,formateur,+21691982633,Tunisie,Béja,1986-07-17,"ITIL, Formation professionnelle, Leadership"
8255,Rania Fourati,rania.fourati325@gmail.com,formateur,+21628258223,Tunisie,Nabeul,1966-07-21,"Informatique, Analyse de données, Coaching, Certification, Conseil"
8256,Nesrine Kchir,nesrine.kchir834@yahoo.fr,formateur,+21655697070,Tunisie,Siliana,1991-03-27,"Machine learning, Stratégie d'entreprise, IoT"
8257,Rami Limam,rami.limam225@gmail.com,formateur,+21625703463,Tunisie,Bizerte,1984-12-08,"Business intelligence, Finance, IoT, ITIL"
8258,Zied Ktari,zied.ktari83@orange.tn,formateur,+21653060670,Tunisie,Sidi Bouzid,1994-10-20,"Intelligence artificielle, IoT"
8259,Sabrine Hajji,sabrine.hajji561@orange.tn,formateur,+21628310523,Tunisie,Manouba,1976-06-04,"Cybersécurité, ITIL, Ressources humaines, Business intelligence, Machine learning, Certification"
8260,Olfa Fkih,olfa.fkih721@outlook.com,formateur,+21699505749,Tunisie,Nabeul,1978-06-03,"Technologie, Digital transformation, Certification, E-commerce, Marketing digital"
8261,Lamia Chebbi,lamia.chebbi236@yahoo.fr,formateur,+21690686571,Tunisie,Tozeur,1980-04-17,"Analyse de données, Communication, Informatique, Stratégie d'entreprise"
8262,Emna Karray,emna.karray768@yahoo.fr,formateur,+21657468503,Tunisie,Kasserine,1993-03-19,"Analyse de données, Digital transformation, Management, Stratégie d'entreprise, E-commerce, IoT"
8263,Latifa Karray,latifa.karray409@live.com,formateur,+21697795826,Tunisie,Zaghouan,1981-12-18,"Qualité, Leadership, Gestion de projet"
8264,Aymen Louati,aymen.louati145@hotmail.com,formateur,+21696193877,Tunisie,Béja,1993-06-15,"Formation professionnelle, Ressources humaines, E-commerce, ITIL"
8265,Bilel Fkih,bilel.fkih65@hotmail.com,formateur,+21652636463,Tunisie,Médenine,1995-11-10,"DevOps, Développement web, Blockchain, Informatique, E-commerce, Cloud computing"
8266,Lobna Laabidi,lobna.laabidi722@topnet.tn,formateur,+21629568119,Tunisie,Le Kef,1972-02-23,"Audit, Cybersécurité, Veille technologique, Cloud computing"
8267,Jamel Hamza,jamel.hamza8@yahoo.fr,formateur,+21691720629,Tunisie,Tunis,1970-05-24,"Finance, Gestion de projet"
8268,Manel Guizani,manel.guizani969@topnet.tn,formateur,+21622579723,Tunisie,Siliana,1991-04-14,"Lean management, Cloud computing, DevOps"
8269,Lassad Nasri,lassad.nasri514@live.com,formateur,+21655696452,Tunisie,Siliana,1982-06-24,"Certification, DevOps"
8270,Jihene Ouali,jihene.ouali401@live.com,formateur,+21656161731,Tunisie,Béja,1977-01-08,"Informatique, Management, Agile, Intelligence artificielle, Innovation, Développement web"
8271,Sami Hmida,sami.hmida516@hotmail.com,formateur,+21623837401,Tunisie,Sidi Bouzid,1961-02-15,"Formation professionnelle, Conseil, ITIL, Leadership, Développement web"
8272,Mohamed Jemli,mohamed.jemli178@yahoo.fr,formateur,+21656002600,Tunisie,Zaghouan,1986-09-21,"Business intelligence, Cloud computing, Mentoring"
8273,Tarek Kchir,tarek.kchir54@hotmail.com,formateur,+21622338480,Tunisie,Nabeul,1975-07-22,"Blockchain, Qualité, Audit"
8274,Lobna Limam,lobna.limam339@orange.tn,formateur,+21651573233,Tunisie,Ben Arous,1979-09-03,"Analyse de données, Stratégie d'entreprise, Cloud computing, Blockchain"
8275,Jihene Ferjani,jihene.ferjani614@orange.tn,formateur,+21651132966,Tunisie,Monastir,1968-03-12,"IoT, Technologie"
8276,Bassem Dhouib,bassem.dhouib61@laposte.net,formateur,+21696648481,Tunisie,Sousse,1986-05-17,"Machine learning, Stratégie d'entreprise, Digital transformation, Audit"
8277,Ali Meddeb,ali.meddeb287@outlook.com,formateur,+21629910794,Tunisie,Gafsa,1984-09-12,"Veille technologique, Formation professionnelle"
8278,Bilel Ben Ahmed,bilel.ben.ahmed60@gmail.com,formateur,+21694844850,Tunisie,Sidi Bouzid,1971-07-31,"Analyse de données, Management, Agile, Coaching, Innovation, Stratégie d'entreprise"
8279,Ines Jouini,ines.jouini770@laposte.net,formateur,+21650429623,Tunisie,Gafsa,1982-05-14,"Leadership, Cybersécurité"
8280,Slim Jelassi,slim.jelassi690@live.com,formateur,+21656679950,Tunisie,Tozeur,1960-07-01,"Entrepreneuriat, Informatique, DevOps, Audit, Digital transformation, Mentoring"
8281,Fadia Mejri,fadia.mejri78@laposte.net,formateur,+21657730520,Tunisie,Le Kef,1984-05-19,"Audit, Intelligence artificielle, Blockchain"
8282,Chiraz Hassen,chiraz.hassen32@outlook.com,formateur,+21657981575,Tunisie,Sfax,1990-09-20,"Conseil, Informatique, IoT, Gestion de projet, Ressources humaines, Développement web"
8283,Salma Dhouib,salma.dhouib466@topnet.tn,apprenant,+21657660623,Tunisie,Ariana,1987-09-11,"Qualité, Marketing digital, Conseil, Cybersécurité"
8284,Khaled Landolsi,khaled.landolsi668@laposte.net,apprenant,+21654901056,Tunisie,Kairouan,1988-04-13,"Cybersécurité, Finance"
8285,Dorsaf Essid,dorsaf.essid796@orange.tn,apprenant,+21692325428,Tunisie,Bizerte,1987-03-21,"Formation professionnelle, Veille technologique, Blockchain, Audit"
8286,Ghazi Kammoun,ghazi.kammoun4@live.com,apprenant,+21623444639,Tunisie,Bizerte,1995-02-28,"Audit, E-commerce, Finance, Développement web, Entrepreneuriat, Cybersécurité"
8287,Wael Khedher,wael.khedher309@hotmail.com,apprenant,+21624897209,Tunisie,Siliana,2001-11-15,"Technologie, Audit"
8288,Moncef Layouni,moncef.layouni115@orange.tn,apprenant,+21691289742,Tunisie,Zaghouan,1993-07-22,"Certification, Ressources humaines, Mentoring, Intelligence artificielle, Machine learning, Veille technologique"
8289,Najoua Feriani,najoua.feriani788@laposte.net,apprenant,+21625443802,Tunisie,Ariana,1986-04-14,"Gestion de projet, Cybersécurité, Qualité"
8290,Zeineb Jazi,zeineb.jazi264@hotmail.com,apprenant,+21659375370,Tunisie,Bizerte,1996-10-03,"Certification, Technologie, Intelligence artificielle, Qualité, Cybersécurité, Blockchain"
8291,Salah Ferchichi,salah.ferchichi253@yahoo.fr,apprenant,+21658988399,Tunisie,Tunis,2006-07-09,"Veille technologique, Lean management, Digital transformation, Développement web"
8292,Myriam Jazi,myriam.jazi892@orange.tn,apprenant,+21622155530,Tunisie,Tataouine,1992-07-16,"Formation professionnelle, Marketing digital, Stratégie d'entreprise, Analyse de données, DevOps"
8293,Lassad Feriani,lassad.feriani802@gmail.com,apprenant,+21651399812,Tunisie,Jendouba,1987-02-28,"Ressources humaines, Veille technologique, Mentoring, Intelligence artificielle"
8294,Zeineb Fourati,zeineb.fourati39@orange.tn,apprenant,+21622820765,Tunisie,Siliana,2004-01-21,"Conseil, Mentoring, Digital transformation, Lean management, Innovation, Coaching"
8295,Ahmed Hadj,ahmed.hadj964@topnet.tn,apprenant,+21654469454,Tunisie,Sidi Bouzid,2003-04-20,"Lean management, E-commerce"
8296,Bassem Gasmi,bassem.gasmi717@hotmail.com,apprenant,+21693457731,Tunisie,Sfax,1996-01-09,"Marketing digital, Agile"
