ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
18534,Ridha Ktari,ridha.ktari255@yahoo.fr,formateur,+21696082140,Tunisie,Ariana,1992-07-25,"Entrepreneuriat, Digital transformation, Veille technologique, Technologie, E-commerce"
18535,Amira Ghanmi,amira.ghanmi547@topnet.tn,formateur,+21655553375,Tunisie,Béja,1963-08-20,"Intelligence artificielle, DevOps, Entrepreneuriat, Machine learning, Blockchain"
18536,Hichem Layouni,hichem.layouni308@topnet.tn,formateur,+21628837220,Tunisie,Sfax,1966-02-17,"Développement web, ITIL, Communication, Cloud computing, E-commerce"
18537,Bassem Ben Youssef,bassem.ben.youssef750@laposte.net,formateur,+21626457843,Tunisie,Monastir,1990-07-13,"Innovation, Coaching"
18538,Hichem Guizani,hichem.guizani631@hotmail.com,formateur,+21655277367,Tunisie,Siliana,1995-02-28,"Leadership, IoT, Technologie"
18539,Mohamed Chedly,mohamed.chedly82@live.com,formateur,+21650589347,Tunisie,Nabeul,1984-06-16,"Cybersécurité, Agile, Veille technologique, Ressources humaines"
18540,Cyrine Louati,cyrine.louati734@outlook.com,formateur,+21694863406,Tunisie,Ben Arous,1967-12-17,"Business intelligence, Communication, Mentoring, Leadership"
18541,Bassem Khedher,bassem.khedher916@hotmail.com,formateur,+21653929985,Tunisie,Tunis,1972-10-22,"Management, Développement web"
18542,Noureddine Mansouri,noureddine.mansouri661@outlook.com,formateur,+21691842058,Tunisie,Gafsa,1983-04-13,"Stratégie d'entreprise, IoT, Veille technologique"
18543,Nesrine Guesmi,nesrine.guesmi445@gmail.com,formateur,+21654800489,Tunisie,Tunis,1991-05-16,"Finance, Formation professionnelle, Business intelligence, Management, E-commerce, Informatique"
18544,Emna Hajji,emna.hajji477@outlook.com,formateur,+21654716098,Tunisie,Kébili,1983-12-03,"Certification, Audit"
18545,Dorra Hleli,dorra.hleli323@topnet.tn,formateur,+21698815369,Tunisie,Jendouba,1988-07-17,"Qualité, Innovation, Gestion de projet, Formation professionnelle"
18546,Moncef Fourati,moncef.fourati811@hotmail.com,formateur,+21696122356,Tunisie,Manouba,1977-09-06,"Formation professionnelle, Agile, Innovation, Informatique"
18547,Najoua Guizani,najoua.guizani527@yahoo.fr,formateur,+21695481159,Tunisie,Nabeul,1964-06-23,"Management, Marketing digital, Digital transformation, Développement web, Entrepreneuriat, Audit"
18548,Karima Mansouri,karima.mansouri62@laposte.net,formateur,+21694355963,Tunisie,Jendouba,1962-07-11,"Blockchain, Veille technologique"
18549,Yasmine Fourati,yasmine.fourati307@topnet.tn,formateur,+21628860329,Tunisie,Jendouba,1995-11-20,"Technologie, Leadership, Formation professionnelle"
18550,Dorsaf Hleli,dorsaf.hleli237@gmail.com,formateur,+21655036994,Tunisie,Siliana,1967-11-20,"Business intelligence, Développement web, Machine learning"
18551,Intissar Nabli,intissar.nabli980@outlook.com,formateur,+21650990536,Tunisie,Kasserine,1992-07-18,"Agile, IoT"
18552,Rami Mabrouk,rami.mabrouk553@outlook.com,formateur,+21695444027,Tunisie,Sousse,1971-03-16,"Lean management, Agile, ITIL, Développement web, Machine learning, Ressources humaines"
18553,Lassad Dridi,lassad.dridi586@outlook.com,formateur,+21651570134,Tunisie,Jendouba,1975-07-15,"Leadership, Entrepreneuriat, Gestion de projet, Mentoring, Ressources humaines"
18554,Maroua Limam,maroua.limam414@hotmail.com,formateur,+21659082295,Tunisie,Siliana,1969-11-18,"Ressources humaines, Machine learning, Finance, Innovation, Digital transformation"
18555,Maroua Dali,maroua.dali612@laposte.net,formateur,+21657941830,Tunisie,Zaghouan,1990-02-21,"IoT, Entrepreneuriat, Ressources humaines, Certification, Innovation, Veille technologique"
18556,Yosra Karoui,yosra.karoui665@live.com,formateur,+21620214213,Tunisie,Kasserine,1969-08-16,"Coaching, E-commerce, Communication, Digital transformation, Cloud computing, Innovation"
18557,Jamel Feriani,jamel.feriani569@topnet.tn,formateur,+21692188747,Tunisie,Kasserine,1984-05-22,"Lean management, Digital transformation, Business intelligence, Innovation"
18558,Rania Horchani,rania.horchani571@gmail.com,formateur,+21695231116,Tunisie,Médenine,1963-12-06,"Lean management, Stratégie d'entreprise"
18559,Chiraz Ben Ali,chiraz.ben.ali929@topnet.tn,formateur,+21628170931,Tunisie,Bizerte,1962-08-24,"Technologie, Mentoring, Certification"
18560,Wided Jouini,wided.jouini42@laposte.net,formateur,+21694179973,Tunisie,Le Kef,1976-12-02,"Technologie, Coaching, Agile, Développement web, Entrepreneuriat, Digital transformation"
18561,Moez Gabsi,moez.gabsi724@laposte.net,formateur,+21655538710,Tunisie,Tozeur,1979-07-18,"Analyse de données, Blockchain"
18562,Ghazi Ghali,ghazi.ghali422@orange.tn,formateur,+21620156260,Tunisie,Béja,1983-01-04,"Cybersécurité, Leadership, Agile, DevOps, Technologie, Informatique"
18563,Mohamed Hleli,mohamed.hleli751@outlook.com,formateur,+21629001029,Tunisie,Le Kef,1966-09-27,"Développement web, DevOps, Intelligence artificielle, Entrepreneuriat, Informatique, IoT"
18564,Myriam Laabidi,myriam.laabidi623@yahoo.fr,formateur,+21625325886,Tunisie,Monastir,1995-08-04,"DevOps, Cybersécurité, Leadership"
18565,Slim Fkih,slim.fkih702@yahoo.fr,formateur,+21651714995,Tunisie,Tataouine,1993-01-25,"Cybersécurité, Communication, Qualité"
18566,Hajer Chebbi,hajer.chebbi936@gmail.com,formateur,+21629698251,Tunisie,Tunis,1974-10-05,"Formation professionnelle, Informatique, Qualité, Digital transformation, Marketing digital, Audit"
18567,Zohra Kammoun,zohra.kammoun504@gmail.com,formateur,+21657495925,Tunisie,Jendouba,1978-04-26,"Intelligence artificielle, Digital transformation, Analyse de données, Machine learning, Entrepreneuriat, E-commerce"
18568,Sami Mestiri,sami.mestiri682@gmail.com,formateur,+21655170505,Tunisie,Béja,1989-09-06,"Digital transformation, Qualité, Agile, Entrepreneuriat"
18569,Karima Jelassi,karima.jelassi600@topnet.tn,formateur,+21690493153,Tunisie,Tataouine,1971-09-07,"Mentoring, Développement web, Audit"
18570,Sabrine Ghali,sabrine.ghali724@outlook.com,formateur,+21657177019,Tunisie,Le Kef,1965-10-13,"Agile, Innovation, Certification, Technologie, Qualité, Marketing digital"
18571,Ikram Ghali,ikram.ghali55@topnet.tn,formateur,+21699216893,Tunisie,Kairouan,1961-10-03,"Technologie, Audit, Marketing digital, Qualité"
18572,Myriam Nasri,myriam.nasri61@yahoo.fr,formateur,+21650753901,Tunisie,Jendouba,1992-12-19,"E-commerce, Stratégie d'entreprise, Digital transformation, Cloud computing, DevOps"
18573,Manel Mestiri,manel.mestiri89@outlook.com,formateur,+21694641746,Tunisie,Manouba,1962-01-18,"ITIL, Cloud computing, E-commerce, Ressources humaines, Coaching, Mentoring"
18574,Hichem Daoud,hichem.daoud929@gmail.com,formateur,+21654547461,Tunisie,Tataouine,1970-02-01,"Certification, Conseil, ITIL, Business intelligence, Veille technologique, Intelligence artificielle"
18575,Ridha Dridi,ridha.dridi126@hotmail.com,formateur,+21650728521,Tunisie,Béja,1980-07-27,"Formation professionnelle, Conseil, DevOps"
18576,Manel Ben Ali,manel.ben.ali250@laposte.net,formateur,+21690271833,Tunisie,Monastir,1967-07-23,"Agile, Cloud computing"
18577,Yosra Jazi,yosra.jazi604@hotmail.com,formateur,+21629653621,Tunisie,Mahdia,1969-10-13,"Digital transformation, Qualité, Management, Lean management"
18578,Intissar Jemli,intissar.jemli247@topnet.tn,formateur,+21621242922,Tunisie,Béja,1981-04-21,"Analyse de données, Conseil"
18579,Adel Omrani,adel.omrani2@orange.tn,formateur,+21621925493,Tunisie,Médenine,1986-02-13,"Digital transformation, Audit, Management, Stratégie d'entreprise, ITIL"
18580,Maroua Fourati,maroua.fourati799@yahoo.fr,formateur,+21621124506,Tunisie,Sidi Bouzid,1964-03-25,"Innovation, Entrepreneuriat"
18581,Chedly Chihaoui,chedly.chihaoui20@gmail.com,formateur,+21698880052,Tunisie,Kébili,1994-10-14,"Conseil, Ressources humaines, Analyse de données"
18582,Samir Chihaoui,samir.chihaoui273@orange.tn,formateur,+21627432878,Tunisie,Mahdia,1969-02-02,"Cybersécurité, Marketing digital"
18583,Farah Dali,farah.dali748@gmail.com,formateur,+21699078628,Tunisie,Sidi Bouzid,1975-09-27,"Agile, Analyse de données, Finance"
18584,Dalila Ben Ahmed,dalila.ben.ahmed441@topnet.tn,formateur,+21694915447,Tunisie,Tunis,1980-11-19,"ITIL, Technologie, Développement web, Lean management, Mentoring, Veille technologique"
18585,Bochra Nabli,bochra.nabli428@outlook.com,formateur,+21651667422,Tunisie,Mahdia,1961-12-06,"Mentoring, Finance, Leadership, Conseil"
18586,Slim Essid,slim.essid532@laposte.net,formateur,+21621279986,Tunisie,Manouba,1971-12-10,"IoT, Intelligence artificielle, Lean management, Entrepreneuriat, Finance, Mentoring"
18587,Maroua Ghorbel,maroua.ghorbel750@topnet.tn,formateur,+21654982391,Tunisie,Kairouan,1972-11-01,"Innovation, E-commerce, Formation professionnelle, Blockchain"
18588,Lassad Hamdi,lassad.hamdi52@hotmail.com,formateur,+21628142803,Tunisie,Ben Arous,1961-04-14,"Mentoring, Stratégie d'entreprise"
18589,Zeineb Marzouki,zeineb.marzouki959@laposte.net,formateur,+21653464629,Tunisie,Manouba,1982-06-20,"Coaching, Veille technologique, DevOps"
18590,Bassem Bouzid,bassem.bouzid80@gmail.com,formateur,+21623453324,Tunisie,Mahdia,1961-12-22,"Cloud computing, Développement web, Finance, Entrepreneuriat, Stratégie d'entreprise"
18591,Rami Trabelsi,rami.trabelsi839@laposte.net,formateur,+21652294393,Tunisie,Tunis,1983-10-14,"Business intelligence, Coaching, Développement web"
18592,Zouheir Benhassan,zouheir.benhassan354@live.com,formateur,+21629764468,Tunisie,Bizerte,1961-08-02,"DevOps, Leadership, E-commerce, Management, Technologie, Agile"
18593,Nesrine Bouhamed,nesrine.bouhamed333@orange.tn,formateur,+21656050458,Tunisie,Sfax,1994-12-12,"Stratégie d'entreprise, Intelligence artificielle, Cybersécurité, Informatique, Cloud computing"
18594,Rami Ghorbel,rami.ghorbel405@hotmail.com,formateur,+21692072969,Tunisie,Béja,1977-11-01,"Audit, IoT"
18595,Salma Hassen,salma.hassen329@yahoo.fr,formateur,+21699785839,Tunisie,Tataouine,1995-11-05,"Qualité, Machine learning"
18596,Chedly Khedher,chedly.khedher568@topnet.tn,formateur,+21696526798,Tunisie,Gafsa,1977-02-08,"Informatique, Coaching"
18597,Amine Omrani,amine.omrani179@hotmail.com,formateur,+21620866361,Tunisie,Béja,1993-08-10,"Audit, Formation professionnelle, Intelligence artificielle"
18598,Makram Layouni,makram.layouni223@topnet.tn,formateur,+21698553649,Tunisie,Manouba,1971-09-22,"DevOps, Formation professionnelle, Digital transformation, Finance, Audit"
18599,Fadia Hleli,fadia.hleli984@laposte.net,formateur,+21656828917,Tunisie,Sidi Bouzid,1970-06-06,"Veille technologique, Cloud computing, Ressources humaines, Stratégie d'entreprise"
18600,Nabil Gharbi,nabil.gharbi864@gmail.com,formateur,+21622675943,Tunisie,Gabès,1990-06-22,"Entrepreneuriat, Digital transformation, Business intelligence, E-commerce, Intelligence artificielle"
18601,Fadia Neffati,fadia.neffati34@topnet.tn,formateur,+21656367213,Tunisie,Kébili,1975-06-30,"E-commerce, Certification, Mentoring, Qualité, Digital transformation, Cloud computing"
18602,Mohamed Ghorbel,mohamed.ghorbel462@yahoo.fr,formateur,+21652096446,Tunisie,Kasserine,1971-08-11,"Agile, Cloud computing, Qualité"
18603,Intissar Ktari,intissar.ktari359@laposte.net,formateur,+21628102475,Tunisie,Gafsa,1976-12-11,"Technologie, Analyse de données, ITIL, Leadership, IoT"
18604,Zohra Horchani,zohra.horchani707@laposte.net,formateur,+21625923197,Tunisie,Bizerte,1980-10-19,"ITIL, Cybersécurité, Cloud computing, Conseil"
18605,Intissar Sellami,intissar.sellami823@gmail.com,formateur,+21690477705,Tunisie,Ben Arous,1984-02-13,"Innovation, Agile, Communication, Digital transformation, Mentoring, Marketing digital"
18606,Adel Kchir,adel.kchir481@laposte.net,formateur,+21696874489,Tunisie,Gabès,1983-10-20,"Communication, Machine learning"
18607,Cyrine Chebbi,cyrine.chebbi925@yahoo.fr,formateur,+21627765354,Tunisie,Tunis,1976-07-22,"IoT, Technologie, Marketing digital"
18608,Karim Feriani,karim.feriani517@topnet.tn,formateur,+21654377103,Tunisie,Kébili,1966-10-19,"Coaching, Formation professionnelle, Agile"
18609,Samir Ben Youssef,samir.ben.youssef522@live.com,formateur,+21650130988,Tunisie,Manouba,1968-07-11,"DevOps, Communication, ITIL, Lean management"
18610,Khaled Sellami,khaled.sellami606@gmail.com,formateur,+21656420248,Tunisie,Kairouan,1971-11-15,"Veille technologique, Développement web"
18611,Wafa Fkih,wafa.fkih518@laposte.net,formateur,+21697749172,Tunisie,Tataouine,1982-05-27,"Mentoring, Coaching, Ressources humaines, Technologie"
18612,Kais Benhassan,kais.benhassan245@orange.tn,formateur,+21692001564,Tunisie,Zaghouan,1976-07-25,"Veille technologique, E-commerce, Entrepreneuriat"
18613,Sami Chebbi,sami.chebbi450@yahoo.fr,formateur,+21697450165,Tunisie,Tataouine,1980-09-22,"Coaching, Leadership, Cloud computing"
18614,Chedly Neffati,chedly.neffati795@laposte.net,formateur,+21623174661,Tunisie,Jendouba,1995-08-04,"Blockchain, IoT, Cybersécurité, Stratégie d'entreprise, DevOps"
18615,Moez Hamdi,moez.hamdi604@live.com,formateur,+21628860383,Tunisie,Kasserine,1974-10-14,"DevOps, Gestion de projet, Qualité"
18616,Maher Ghanmi,maher.ghanmi696@gmail.com,formateur,+21690100050,Tunisie,Béja,1961-02-18,"Certification, IoT, Technologie, E-commerce"
18617,Fadia Karray,fadia.karray750@orange.tn,formateur,+21652977081,Tunisie,Nabeul,1974-09-18,"Blockchain, Marketing digital, Innovation, ITIL"
18618,Hiba Gharbi,hiba.gharbi237@hotmail.com,formateur,+21620845218,Tunisie,Tunis,1964-08-20,"Communication, IoT, E-commerce"
18619,Bilel Hmida,bilel.hmida805@live.com,formateur,+21655291456,Tunisie,Monastir,1963-12-17,"Audit, Coaching, DevOps, Finance, Machine learning, Marketing digital"
18620,Wafa Hmida,wafa.hmida99@yahoo.fr,formateur,+21695429471,Tunisie,Zaghouan,1981-01-31,"Lean management, Innovation, DevOps, E-commerce, Stratégie d'entreprise"
18621,Tarek Karray,tarek.karray351@outlook.com,formateur,+21657520522,Tunisie,Kasserine,1984-09-25,"Informatique, Agile, Blockchain, Innovation, Marketing digital"
18622,Cyrine Neffati,cyrine.neffati857@hotmail.com,formateur,+21696925131,Tunisie,Zaghouan,1995-04-01,"Qualité, Conseil, Leadership"
18623,Mohamed Ben Ali,mohamed.ben.ali120@gmail.com,formateur,+21650011906,Tunisie,Kasserine,1982-03-21,"Stratégie d'entreprise, Innovation, IoT, ITIL, Mentoring, Ressources humaines"
18624,Youssef Hadj,youssef.hadj604@live.com,formateur,+21627618644,Tunisie,Gabès,1965-02-08,"Agile, Lean management, Qualité"
18625,Taoufik Nabli,taoufik.nabli336@gmail.com,formateur,+21652849913,Tunisie,Sfax,1977-05-27,"Analyse de données, Certification, E-commerce"
18626,Lassad Hmida,lassad.hmida985@topnet.tn,formateur,+21629648301,Tunisie,Tunis,1979-05-15,"Management, E-commerce, Digital transformation, Ressources humaines, Cloud computing, Communication"
18627,Rami Bouaziz,rami.bouaziz288@live.com,formateur,+21692611725,Tunisie,Kairouan,1976-11-22,"Mentoring, Analyse de données, Coaching, Blockchain, Communication, Technologie"
18628,Hichem Dhouib,hichem.dhouib982@outlook.com,formateur,+21625396605,Tunisie,Kairouan,1993-08-20,"Audit, Digital transformation, Gestion de projet, Mentoring, Business intelligence"
18629,Bilel Mahjoub,bilel.mahjoub394@hotmail.com,formateur,+21650000693,Tunisie,Monastir,1971-08-24,"Développement web, Gestion de projet"
18630,Taoufik Jelassi,taoufik.jelassi392@gmail.com,formateur,+21655079047,Tunisie,Gabès,1982-04-16,"Agile, Marketing digital, Veille technologique, DevOps"
18631,Imed Essid,imed.essid311@live.com,formateur,+21622898416,Tunisie,Nabeul,1988-12-22,"Formation professionnelle, DevOps"
18632,Yasmine Maaloul,yasmine.maaloul205@topnet.tn,formateur,+21622082301,Tunisie,Gabès,1979-11-11,"Innovation, Technologie"
18633,Jamel Ezzine,jamel.ezzine683@gmail.com,formateur,+21692128450,Tunisie,Bizerte,1969-04-07,"Management, Machine learning, Mentoring, Informatique, Qualité, Entrepreneuriat"
18634,Ghazi Dali,ghazi.dali320@hotmail.com,formateur,+21690785672,Tunisie,Zaghouan,1988-06-10,"Entrepreneuriat, Communication"
18635,Dorsaf Bouaziz,dorsaf.bouaziz45@laposte.net,formateur,+21698615039,Tunisie,Ben Arous,1976-10-06,"Innovation, Cybersécurité, Analyse de données, Mentoring"
18636,Sofiane Bouhamed,sofiane.bouhamed168@topnet.tn,formateur,+21622774455,Tunisie,Béja,1986-10-31,"Gestion de projet, Management, Technologie, Marketing digital, IoT"
18637,Khadija Miled,khadija.miled146@hotmail.com,formateur,+21695566108,Tunisie,Nabeul,1977-07-12,"Analyse de données, IoT, Informatique, E-commerce, Agile"
18638,Hatem Mahjoub,hatem.mahjoub210@laposte.net,formateur,+21623364610,Tunisie,Béja,1988-05-19,"Veille technologique, Qualité, Conseil, Innovation"
18639,Zied Gabsi,zied.gabsi129@laposte.net,formateur,+21694062435,Tunisie,Tozeur,1982-12-04,"Innovation, Marketing digital"
18640,Manel Hassen,manel.hassen836@yahoo.fr,formateur,+21653970744,Tunisie,Monastir,1986-08-14,"Marketing digital, Agile, Machine learning, Management"
18641,Ikram Guesmi,ikram.guesmi572@laposte.net,formateur,+21650720368,Tunisie,Sousse,1976-06-20,"Business intelligence, Veille technologique, Machine learning, Intelligence artificielle, Innovation, Mentoring"
18642,Ahlem Fatnassi,ahlem.fatnassi709@yahoo.fr,formateur,+21621790695,Tunisie,Ben Arous,1961-10-03,"Technologie, Développement web, Management, Innovation"
18643,Najoua Fourati,najoua.fourati810@gmail.com,formateur,+21699455589,Tunisie,Tozeur,1979-06-17,"Technologie, Communication, Informatique, Mentoring, Finance"
18644,Wael Chaieb,wael.chaieb87@gmail.com,formateur,+21628385876,Tunisie,Manouba,1961-01-18,"Audit, Développement web, Informatique"
18645,Mariam Bouzid,mariam.bouzid144@live.com,formateur,+21650293707,Tunisie,Tataouine,1988-05-08,"Informatique, Cloud computing"
18646,Dorra Gasmi,dorra.gasmi585@live.com,formateur,+21622850667,Tunisie,Béja,1987-11-04,"Marketing digital, E-commerce, Digital transformation, Audit, DevOps"
18647,Ghazi Hadj,ghazi.hadj148@laposte.net,formateur,+21620855993,Tunisie,Le Kef,1991-02-04,"Machine learning, Analyse de données, Informatique"
18648,Nesrine Mahjoub,nesrine.mahjoub316@yahoo.fr,formateur,+21695676834,Tunisie,Monastir,1967-09-23,"Gestion de projet, Entrepreneuriat, Leadership, Technologie, Analyse de données"
18649,Kenza Dhouib,kenza.dhouib861@outlook.com,formateur,+21696579793,Tunisie,Monastir,1995-01-10,"Gestion de projet, Technologie, Mentoring"
18650,Marwan Miled,marwan.miled622@outlook.com,formateur,+21659982455,Tunisie,Gabès,1982-09-01,"Formation professionnelle, Informatique, Digital transformation"
18651,Ahlem Khlif,ahlem.khlif34@orange.tn,formateur,+21657751134,Tunisie,Manouba,1983-04-17,"Leadership, Développement web, Audit, Agile, Veille technologique, Innovation"
18652,Chiraz Ouali,chiraz.ouali265@yahoo.fr,formateur,+21651173688,Tunisie,Jendouba,1962-05-01,"Coaching, Innovation"
18653,Hedi Marzouki,hedi.marzouki314@yahoo.fr,formateur,+21629812506,Tunisie,Ariana,1976-08-23,"Cloud computing, Informatique, Analyse de données, Mentoring, Développement web, Entrepreneuriat"
18654,Mohamed Essid,mohamed.essid947@hotmail.com,formateur,+21629034187,Tunisie,Manouba,1970-12-09,"Agile, Management, Stratégie d'entreprise"
18655,Karim Gasmi,karim.gasmi772@topnet.tn,formateur,+21691353651,Tunisie,Gafsa,1970-03-13,"E-commerce, Leadership, Communication"
18656,Dorsaf Hassen,dorsaf.hassen2@outlook.com,formateur,+21658821576,Tunisie,Kairouan,1965-07-06,"Certification, Digital transformation, Leadership"
18657,Chiraz Guizani,chiraz.guizani749@gmail.com,formateur,+21656223533,Tunisie,Bizerte,1965-02-22,"Ressources humaines, E-commerce, Cybersécurité"
18658,Yassine Gharbi,yassine.gharbi263@outlook.com,formateur,+21699091663,Tunisie,Sfax,1980-09-26,"Innovation, Business intelligence, ITIL, Informatique, Agile, Lean management"
