ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
19637,19479,Rania Khedher,rania.khedher576@orange.tn,364,Microsoft Azure Administrator,2025-02-09,2025-01-25
19638,19480,Thouraya Ferjani,thouraya.ferjani851@live.com,362,DevOps Foundation,2025-04-14,2025-03-15
19639,19480,Thouraya Ferjani,thouraya.ferjani851@live.com,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-24
19640,19481,Farah Laabidi,farah.laabidi940@gmail.com,372,Cybersécurité opérationnelle,2025-05-08,2025-04-26
19641,19481,Farah Laabidi,farah.laabidi940@gmail.com,367,Project Management Professional (PMP),2025-03-01,2025-02-07
19642,19481,Farah Laabidi,farah.laabidi940@gmail.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-27
19643,19482,Farah Derbali,farah.derbali743@hotmail.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-21
19644,19482,Farah Derbali,farah.derbali743@hotmail.com,362,DevOps Foundation,2025-04-14,2025-03-19
19645,19483,Rania Benhassan,rania.benhassan100@topnet.tn,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-28
19646,19485,Moncef Khedher,moncef.khedher215@yahoo.fr,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-25
19647,19485,Moncef Khedher,moncef.khedher215@yahoo.fr,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-06
19648,19485,Moncef Khedher,moncef.khedher215@yahoo.fr,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-19
19649,19486,Myriam Fourati,myriam.fourati146@hotmail.com,356,Formation Test - Développement Web Avancé,2025-05-18,2025-05-12
19650,19489,Kenza Mansouri,kenza.mansouri823@orange.tn,367,Project Management Professional (PMP),2025-03-01,2025-02-02
19651,19489,Kenza Mansouri,kenza.mansouri823@orange.tn,366,Scrum Master Certified,2025-03-29,2025-03-11
19652,19489,Kenza Mansouri,kenza.mansouri823@orange.tn,365,Google Cloud Professional Cloud Architect,2025-01-12,2024-12-17
19653,19490,Bochra Neffati,bochra.neffati530@outlook.com,365,Google Cloud Professional Cloud Architect,2025-01-12,2024-12-26
19654,19492,Farouk Mejri,farouk.mejri112@topnet.tn,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-13
19655,19493,Walid Jouini,walid.jouini750@hotmail.com,368,Certified Information Systems Security Professional (CISSP),2025-04-03,2025-03-28
19656,19494,Nader Miled,nader.miled274@topnet.tn,359,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-26,2025-03-22
19657,19494,Nader Miled,nader.miled274@topnet.tn,369,Data Science avec Python,2025-02-09,2025-02-07
19658,19495,Emna Daoud,emna.daoud233@hotmail.com,359,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-26,2025-03-25
19659,19495,Emna Daoud,emna.daoud233@hotmail.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-16
19660,19495,Emna Daoud,emna.daoud233@hotmail.com,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-02-22
19661,19496,Dalila Neffati,dalila.neffati619@yahoo.fr,358,ITIL 4 Foundation - Gestion des Services IT,2024-12-22,2024-12-08
19662,19496,Dalila Neffati,dalila.neffati619@yahoo.fr,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-24
19663,19496,Dalila Neffati,dalila.neffati619@yahoo.fr,363,AWS Certified Solutions Architect - Associate,2025-01-20,2024-12-24
19664,19497,Jamel Nasri,jamel.nasri737@hotmail.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-16
19665,19499,Dorra Chedly,dorra.chedly721@gmail.com,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-16
19666,19499,Dorra Chedly,dorra.chedly721@gmail.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-05
19667,19499,Dorra Chedly,dorra.chedly721@gmail.com,364,Microsoft Azure Administrator,2025-02-09,2025-01-28
19668,19500,Rim Dhouib,rim.dhouib895@gmail.com,366,Scrum Master Certified,2025-03-29,2025-03-15
19669,19500,Rim Dhouib,rim.dhouib895@gmail.com,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-27
19670,19500,Rim Dhouib,rim.dhouib895@gmail.com,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-02-12
19671,19501,Sami Hleli,sami.hleli343@gmail.com,358,ITIL 4 Foundation - Gestion des Services IT,2024-12-22,2024-12-10
19672,19501,Sami Hleli,sami.hleli343@gmail.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-28
19673,19502,Ines Mahjoub,ines.mahjoub357@orange.tn,359,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-26,2025-03-01
19674,19504,Yassine Jebali,yassine.jebali740@orange.tn,365,Google Cloud Professional Cloud Architect,2025-01-12,2025-01-03
19675,19504,Yassine Jebali,yassine.jebali740@orange.tn,371,Intelligence Artificielle pour managers,2025-03-17,2025-03-17
19676,19505,Lobna Ghorbel,lobna.ghorbel734@orange.tn,363,AWS Certified Solutions Architect - Associate,2025-01-20,2024-12-22
19677,19506,Adel Ghorbel,adel.ghorbel1@gmail.com,371,Intelligence Artificielle pour managers,2025-03-17,2025-02-21
19678,19506,Adel Ghorbel,adel.ghorbel1@gmail.com,362,DevOps Foundation,2025-04-14,2025-04-11
19679,19506,Adel Ghorbel,adel.ghorbel1@gmail.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-03-06
19680,19507,Ghada Mabrouk,ghada.mabrouk161@live.com,358,ITIL 4 Foundation - Gestion des Services IT,2024-12-22,2024-12-18
19681,19507,Ghada Mabrouk,ghada.mabrouk161@live.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-03-03
19682,19507,Ghada Mabrouk,ghada.mabrouk161@live.com,367,Project Management Professional (PMP),2025-03-01,2025-02-24
19683,19509,Hiba Ouali,hiba.ouali513@outlook.com,359,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-26,2025-03-24
19684,19509,Hiba Ouali,hiba.ouali513@outlook.com,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-18
19685,19509,Hiba Ouali,hiba.ouali513@outlook.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-18
19686,19511,Mehdi Guizani,mehdi.guizani869@gmail.com,371,Intelligence Artificielle pour managers,2025-03-17,2025-02-25
19687,19511,Mehdi Guizani,mehdi.guizani869@gmail.com,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-15
19688,19512,Manel Gasmi,manel.gasmi681@yahoo.fr,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-22
19689,19512,Manel Gasmi,manel.gasmi681@yahoo.fr,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-02-14
19690,19512,Manel Gasmi,manel.gasmi681@yahoo.fr,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-05
19691,19513,Emna Louati,emna.louati300@laposte.net,367,Project Management Professional (PMP),2025-03-01,2025-02-19
19692,19513,Emna Louati,emna.louati300@laposte.net,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-18
19693,19513,Emna Louati,emna.louati300@laposte.net,366,Scrum Master Certified,2025-03-29,2025-03-27
19694,19514,Bochra Bouhamed,bochra.bouhamed988@yahoo.fr,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-03-13
19695,19515,Kenza Gabsi,kenza.gabsi77@live.com,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-03-02
19696,19516,Karima Ferjani,karima.ferjani952@orange.tn,364,Microsoft Azure Administrator,2025-02-09,2025-02-06
19697,19516,Karima Ferjani,karima.ferjani952@orange.tn,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-24
19698,19516,Karima Ferjani,karima.ferjani952@orange.tn,358,ITIL 4 Foundation - Gestion des Services IT,2024-12-22,2024-12-06
19699,19518,Jihene Guesmi,jihene.guesmi460@orange.tn,366,Scrum Master Certified,2025-03-29,2025-03-01
19700,19518,Jihene Guesmi,jihene.guesmi460@orange.tn,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-27
19701,19519,Nour Bouzid,nour.bouzid784@laposte.net,362,DevOps Foundation,2025-04-14,2025-04-08
19702,19519,Nour Bouzid,nour.bouzid784@laposte.net,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-21
19703,19519,Nour Bouzid,nour.bouzid784@laposte.net,366,Scrum Master Certified,2025-03-29,2025-02-28
19704,19520,Besma Ferchichi,besma.ferchichi581@hotmail.com,358,ITIL 4 Foundation - Gestion des Services IT,2024-12-22,2024-12-09
19705,19521,Salma Feriani,salma.feriani620@topnet.tn,368,Certified Information Systems Security Professional (CISSP),2025-04-03,2025-03-16
19706,19522,Ridha Kammoun,ridha.kammoun920@yahoo.fr,366,Scrum Master Certified,2025-03-29,2025-03-12
19707,19522,Ridha Kammoun,ridha.kammoun920@yahoo.fr,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-22
19708,19522,Ridha Kammoun,ridha.kammoun920@yahoo.fr,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-18
19709,19523,Jamel Layouni,jamel.layouni380@live.com,368,Certified Information Systems Security Professional (CISSP),2025-04-03,2025-03-15
19710,19523,Jamel Layouni,jamel.layouni380@live.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-22
19711,19523,Jamel Layouni,jamel.layouni380@live.com,370,Blockchain pour les entreprises,2025-02-17,2025-01-19
19712,19524,Ahmed Jemli,ahmed.jemli161@hotmail.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-03-02
19713,19526,Amine Chebbi,amine.chebbi209@live.com,369,Data Science avec Python,2025-02-09,2025-01-31
19714,19526,Amine Chebbi,amine.chebbi209@live.com,366,Scrum Master Certified,2025-03-29,2025-02-28
19715,19526,Amine Chebbi,amine.chebbi209@live.com,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-02-13
19716,19529,Sofiane Mejri,sofiane.mejri488@outlook.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-03-01
19717,19529,Sofiane Mejri,sofiane.mejri488@outlook.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-26
19718,19529,Sofiane Mejri,sofiane.mejri488@outlook.com,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-03-07
19719,19530,Thouraya Ghali,thouraya.ghali465@hotmail.com,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-03
19720,19530,Thouraya Ghali,thouraya.ghali465@hotmail.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-27
19721,19531,Bochra Hassen,bochra.hassen530@outlook.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-19
19722,19532,Zied Mahjoub,zied.mahjoub85@orange.tn,364,Microsoft Azure Administrator,2025-02-09,2025-02-03
19723,19532,Zied Mahjoub,zied.mahjoub85@orange.tn,361,"ITIL 4 Strategist: Direct, Plan and Improve",2025-03-04,2025-02-19
19724,19532,Zied Mahjoub,zied.mahjoub85@orange.tn,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-24
19725,19533,Sabrine Fkih,sabrine.fkih416@yahoo.fr,372,Cybersécurité opérationnelle,2025-05-08,2025-04-18
19726,19533,Sabrine Fkih,sabrine.fkih416@yahoo.fr,367,Project Management Professional (PMP),2025-03-01,2025-02-18
19727,19533,Sabrine Fkih,sabrine.fkih416@yahoo.fr,370,Blockchain pour les entreprises,2025-02-17,2025-01-19
19728,19534,Samia Ktari,samia.ktari233@hotmail.com,371,Intelligence Artificielle pour managers,2025-03-17,2025-02-22
19729,19534,Samia Ktari,samia.ktari233@hotmail.com,364,Microsoft Azure Administrator,2025-02-09,2025-01-27
19730,19534,Samia Ktari,samia.ktari233@hotmail.com,367,Project Management Professional (PMP),2025-03-01,2025-02-26
19731,19535,Bassem Omrani,bassem.omrani140@yahoo.fr,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-03
19732,19535,Bassem Omrani,bassem.omrani140@yahoo.fr,372,Cybersécurité opérationnelle,2025-05-08,2025-04-12
19733,19536,Hedi Bouhamed,hedi.bouhamed609@topnet.tn,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-25
19734,19536,Hedi Bouhamed,hedi.bouhamed609@topnet.tn,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-18
19735,19536,Hedi Bouhamed,hedi.bouhamed609@topnet.tn,369,Data Science avec Python,2025-02-09,2025-01-11
19736,19537,Thouraya Omrani,thouraya.omrani725@topnet.tn,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-03-13
19737,19538,Zohra Hajji,zohra.hajji678@topnet.tn,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-23
19738,19538,Zohra Hajji,zohra.hajji678@topnet.tn,362,DevOps Foundation,2025-04-14,2025-03-15
19739,19539,Yasmine Hamdi,yasmine.hamdi20@topnet.tn,363,AWS Certified Solutions Architect - Associate,2025-01-20,2024-12-30
19740,19539,Yasmine Hamdi,yasmine.hamdi20@topnet.tn,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-08
19741,19539,Yasmine Hamdi,yasmine.hamdi20@topnet.tn,355,Formation Test - Cybersécurité Fondamentale,2025-03-10,2025-03-10
19742,19541,Imed Hamza,imed.hamza253@live.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-03-01
19743,19541,Imed Hamza,imed.hamza253@live.com,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-20
19744,19542,Yassine Bouhamed,yassine.bouhamed764@live.com,369,Data Science avec Python,2025-02-09,2025-01-29
19745,19542,Yassine Bouhamed,yassine.bouhamed764@live.com,359,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-03-26,2025-03-09
19746,19542,Yassine Bouhamed,yassine.bouhamed764@live.com,368,Certified Information Systems Security Professional (CISSP),2025-04-03,2025-03-12
19747,19543,Zohra Limam,zohra.limam340@yahoo.fr,367,Project Management Professional (PMP),2025-03-01,2025-01-31
19748,19543,Zohra Limam,zohra.limam340@yahoo.fr,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-25
19749,19544,Bassem Hassen,bassem.hassen291@gmail.com,370,Blockchain pour les entreprises,2025-02-17,2025-01-19
19750,19544,Bassem Hassen,bassem.hassen291@gmail.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-24
19751,19544,Bassem Hassen,bassem.hassen291@gmail.com,354,Formation Test - Développement Web Avancé,2025-05-05,2025-04-17
19752,19545,Ahmed Ghorbel,ahmed.ghorbel988@orange.tn,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-03-03
19753,19545,Ahmed Ghorbel,ahmed.ghorbel988@orange.tn,356,Formation Test - Développement Web Avancé,2025-05-18,2025-04-23
19754,19545,Ahmed Ghorbel,ahmed.ghorbel988@orange.tn,362,DevOps Foundation,2025-04-14,2025-04-04
19755,19546,Yassine Gasmi,yassine.gasmi47@gmail.com,363,AWS Certified Solutions Architect - Associate,2025-01-20,2024-12-21
19756,19546,Yassine Gasmi,yassine.gasmi47@gmail.com,357,Formation Test - Cybersécurité Fondamentale,2025-03-15,2025-02-27
19757,19546,Yassine Gasmi,yassine.gasmi47@gmail.com,360,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-27,2024-12-03
