ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
11520,14674,Omar Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,5,5,3,5,3,Formation très intéressante et enrichissante.
11521,14488,Wael Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,4,3,4,3,4,"Contenu bien structuré, formateur compétent."
11522,14139,Lassad Kammoun,ITIL 4 Foundation - Gestion des Services IT,5,5,5,3,4,5,Formation très intéressante et enrichissante.
11523,14621,Yasmine Karray,ITIL 4 Foundation - Gestion des Services IT,4,3,4,4,4,4,"Contenu bien structuré, formateur compétent."
11524,14565,Rami Mejri,ITIL 4 Foundation - Gestion des Services IT,3,4,5,5,5,5,Formation très intéressante et enrichissante.
11525,14670,Karim Nabli,ITIL 4 Foundation - Gestion des Services IT,3,3,4,5,4,5,Formation très intéressante et enrichissante.
11526,14587,Hajer Mestiri,ITIL 4 Foundation - Gestion des Services IT,3,3,4,3,4,5,"Contenu bien structuré, formateur compétent."
11527,14638,Zouheir Hamza,ITIL 4 Foundation - Gestion des Services IT,4,4,5,4,4,5,Formation très intéressante et enrichissante.
11528,14659,Hichem Mabrouk,ITIL 4 Foundation - Gestion des Services IT,3,4,4,5,5,3,Formation très intéressante et enrichissante.
11529,14560,Hiba Gharbi,ITIL 4 Foundation - Gestion des Services IT,5,4,4,5,5,3,Formation très intéressante et enrichissante.
11530,14139,Lassad Kammoun,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,5,5,"Contenu bien structuré, formateur compétent."
11531,14621,Yasmine Karray,ITIL 4 Foundation - Gestion des Services IT,3,4,3,5,5,3,"Contenu bien structuré, formateur compétent."
11532,14659,Hichem Mabrouk,ITIL 4 Foundation - Gestion des Services IT,5,5,3,5,3,4,Formation très intéressante et enrichissante.
11533,14662,Cyrine Hachicha,ITIL 4 Foundation - Gestion des Services IT,4,5,5,5,3,4,"Contenu bien structuré, formateur compétent."
11534,14560,Hiba Gharbi,ITIL 4 Foundation - Gestion des Services IT,5,4,3,4,3,4,Formation très intéressante et enrichissante.
11535,14674,Omar Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,5,3,4,3,5,"Contenu bien structuré, formateur compétent."
11536,14488,Wael Ezzine,ITIL 4 Foundation - Gestion des Services IT,4,5,4,5,4,4,Formation très intéressante et enrichissante.
11537,14139,Lassad Kammoun,ITIL 4 Foundation - Gestion des Services IT,4,5,3,4,4,5,"Contenu bien structuré, formateur compétent."
11538,14730,Salah Fkih,ITIL 4 Foundation - Gestion des Services IT,3,5,5,5,5,4,Formation très intéressante et enrichissante.
11539,14621,Yasmine Karray,ITIL 4 Foundation - Gestion des Services IT,5,4,3,5,3,5,Formation très intéressante et enrichissante.
11540,14565,Rami Mejri,ITIL 4 Foundation - Gestion des Services IT,3,3,5,3,3,3,"Contenu bien structuré, formateur compétent."
11541,14670,Karim Nabli,ITIL 4 Foundation - Gestion des Services IT,5,5,4,3,4,4,"Contenu bien structuré, formateur compétent."
11542,14638,Zouheir Hamza,ITIL 4 Foundation - Gestion des Services IT,4,3,3,5,3,3,"Contenu bien structuré, formateur compétent."
11543,14662,Cyrine Hachicha,ITIL 4 Foundation - Gestion des Services IT,5,5,3,3,5,4,Formation très intéressante et enrichissante.
11544,14645,Zeineb Jelassi,ITIL 4 Foundation - Gestion des Services IT,3,5,3,5,5,3,"Contenu bien structuré, formateur compétent."
11545,14560,Hiba Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,3,5,5,3,3,Formation très intéressante et enrichissante.
11546,14674,Omar Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,5,5,4,3,5,"Contenu bien structuré, formateur compétent."
11547,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,5,3,3,"Contenu bien structuré, formateur compétent."
11548,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,4,5,Formation très intéressante et enrichissante.
11549,14326,Bassem Dridi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,3,3,5,"Contenu bien structuré, formateur compétent."
11550,14050,Zouheir Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,4,4,Formation très intéressante et enrichissante.
11551,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,4,4,3,Formation très intéressante et enrichissante.
11552,14384,Aymen Hajji,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,3,3,5,"Contenu bien structuré, formateur compétent."
11553,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,4,3,4,Formation très intéressante et enrichissante.
11554,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,5,3,5,Formation très intéressante et enrichissante.
11555,14538,Cyrine Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,4,4,4,5,Formation très intéressante et enrichissante.
11556,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,5,5,3,Formation très intéressante et enrichissante.
11557,14298,Taoufik Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,5,5,Formation très intéressante et enrichissante.
11558,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,3,3,4,"Contenu bien structuré, formateur compétent."
11559,14338,Nour Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,5,3,"Contenu bien structuré, formateur compétent."
11560,14481,Fares Ben Ali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,4,4,Formation très intéressante et enrichissante.
11561,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,3,5,5,Formation très intéressante et enrichissante.
11562,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,4,3,5,Formation très intéressante et enrichissante.
11563,14326,Bassem Dridi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,5,4,3,"Contenu bien structuré, formateur compétent."
11564,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,3,3,Formation très intéressante et enrichissante.
11565,14384,Aymen Hajji,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,5,3,"Contenu bien structuré, formateur compétent."
11566,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,4,3,3,Formation très intéressante et enrichissante.
11567,14156,Hatem Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,3,5,3,"Contenu bien structuré, formateur compétent."
11568,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,3,3,3,"Contenu bien structuré, formateur compétent."
11569,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,5,5,5,"Contenu bien structuré, formateur compétent."
11570,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,4,4,"Contenu bien structuré, formateur compétent."
11571,14467,Sofiane Nasri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,5,4,5,4,"Contenu bien structuré, formateur compétent."
11572,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,5,3,3,Formation très intéressante et enrichissante.
11573,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,4,4,"Contenu bien structuré, formateur compétent."
11574,14050,Zouheir Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,3,3,4,Formation très intéressante et enrichissante.
11575,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,4,4,3,"Contenu bien structuré, formateur compétent."
11576,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,5,3,5,4,Formation très intéressante et enrichissante.
11577,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,4,4,5,Formation très intéressante et enrichissante.
11578,14538,Cyrine Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,3,5,4,Formation très intéressante et enrichissante.
11579,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,5,5,5,5,"Contenu bien structuré, formateur compétent."
11580,14298,Taoufik Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,5,4,5,"Contenu bien structuré, formateur compétent."
11581,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,5,4,3,Formation très intéressante et enrichissante.
11582,14050,Zouheir Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,5,4,5,Formation très intéressante et enrichissante.
11583,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,3,5,3,"Contenu bien structuré, formateur compétent."
11584,14538,Cyrine Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,5,5,"Contenu bien structuré, formateur compétent."
11585,14298,Taoufik Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,4,4,5,"Contenu bien structuré, formateur compétent."
11586,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,5,3,5,"Contenu bien structuré, formateur compétent."
11587,14338,Nour Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,3,4,4,"Contenu bien structuré, formateur compétent."
11588,14481,Fares Ben Ali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,5,3,4,"Contenu bien structuré, formateur compétent."
11589,14910,Yasmine Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,5,3,3,"Contenu bien structuré, formateur compétent."
11590,14188,Samia Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,3,3,3,Formation très intéressante et enrichissante.
11591,14229,Moez Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,5,3,3,5,"Contenu bien structuré, formateur compétent."
11592,14219,Ines Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,4,5,5,Formation très intéressante et enrichissante.
11593,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,5,3,"Contenu bien structuré, formateur compétent."
11594,14207,Aymen Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,4,4,4,"Contenu bien structuré, formateur compétent."
11595,14235,Mariam Guesmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,4,4,Formation très intéressante et enrichissante.
11596,14076,Fethi Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,4,4,4,"Contenu bien structuré, formateur compétent."
11597,14152,Wided Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,5,5,"Contenu bien structuré, formateur compétent."
11598,14228,Bassem Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,3,4,4,"Contenu bien structuré, formateur compétent."
11599,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,5,4,3,"Contenu bien structuré, formateur compétent."
11600,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,3,4,5,"Contenu bien structuré, formateur compétent."
11601,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,4,4,4,Formation très intéressante et enrichissante.
11602,14117,Rania Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,5,3,3,"Contenu bien structuré, formateur compétent."
11603,14134,Sabrine Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,5,3,5,Formation très intéressante et enrichissante.
11604,14188,Samia Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,3,3,3,Formation très intéressante et enrichissante.
11605,14219,Ines Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,4,3,4,"Contenu bien structuré, formateur compétent."
11606,14109,Fethi Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,5,5,Formation très intéressante et enrichissante.
11607,14225,Yassine Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,5,5,4,Formation très intéressante et enrichissante.
11608,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,4,5,5,5,Formation très intéressante et enrichissante.
11609,14161,Manel Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,3,4,3,"Contenu bien structuré, formateur compétent."
11610,14207,Aymen Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,5,5,3,Formation très intéressante et enrichissante.
11611,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,4,5,5,"Contenu bien structuré, formateur compétent."
11612,14463,Fethi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,5,4,3,"Contenu bien structuré, formateur compétent."
11613,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,5,4,5,"Contenu bien structuré, formateur compétent."
11614,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,3,4,4,"Contenu bien structuré, formateur compétent."
11615,14801,Sofiane Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,4,3,5,"Contenu bien structuré, formateur compétent."
11616,14910,Yasmine Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,4,3,4,Formation très intéressante et enrichissante.
11617,14134,Sabrine Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,4,5,5,"Contenu bien structuré, formateur compétent."
11618,14188,Samia Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,4,5,3,"Contenu bien structuré, formateur compétent."
11619,14229,Moez Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,5,4,4,Formation très intéressante et enrichissante.
11620,14219,Ines Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,5,5,3,"Contenu bien structuré, formateur compétent."
11621,14225,Yassine Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,3,3,4,"Contenu bien structuré, formateur compétent."
11622,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,4,4,5,"Contenu bien structuré, formateur compétent."
11623,14216,Moncef Bouzid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,4,5,Formation très intéressante et enrichissante.
11624,14161,Manel Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,3,5,Formation très intéressante et enrichissante.
11625,14235,Mariam Guesmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,4,4,5,"Contenu bien structuré, formateur compétent."
11626,14209,Salah Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,5,3,4,Formation très intéressante et enrichissante.
11627,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,4,3,5,Formation très intéressante et enrichissante.
11628,14103,Youssef Hassen,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,3,3,5,"Contenu bien structuré, formateur compétent."
11629,14463,Fethi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,4,4,"Contenu bien structuré, formateur compétent."
11630,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,3,3,Formation très intéressante et enrichissante.
11631,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,4,5,3,"Contenu bien structuré, formateur compétent."
11632,14117,Rania Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,3,4,5,"Contenu bien structuré, formateur compétent."
11633,14694,Najoua Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,4,5,5,"Contenu bien structuré, formateur compétent."
11634,14250,Mohamed Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,4,5,5,"Contenu bien structuré, formateur compétent."
11635,14261,Zohra Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,4,4,4,4,Formation très intéressante et enrichissante.
11636,14194,Maher Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,3,3,5,4,Formation très intéressante et enrichissante.
11637,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,3,3,3,3,"Contenu bien structuré, formateur compétent."
11638,14255,Aymen Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,5,4,3,Formation très intéressante et enrichissante.
11639,14189,Wided Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,3,3,4,5,"Contenu bien structuré, formateur compétent."
11640,14196,Wassim Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,3,5,5,4,Formation très intéressante et enrichissante.
11641,14283,Takwa Karoui,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,3,4,3,"Contenu bien structuré, formateur compétent."
11642,14269,Hiba Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,4,3,3,Formation très intéressante et enrichissante.
11643,14239,Besma Ouali,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,5,4,5,4,"Contenu bien structuré, formateur compétent."
11644,14173,Maher Nabli,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,3,5,3,Formation très intéressante et enrichissante.
11645,14249,Ghazi Khedher,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,5,5,5,3,Formation très intéressante et enrichissante.
11646,14177,Wael Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,3,4,3,5,Formation très intéressante et enrichissante.
11647,14224,Samia Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,5,5,5,Formation très intéressante et enrichissante.
11648,14199,Maher Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,3,5,5,4,"Contenu bien structuré, formateur compétent."
11649,14297,Emad Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,5,4,4,4,Formation très intéressante et enrichissante.
11650,14226,Mohamed Derbali,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,4,4,3,4,"Contenu bien structuré, formateur compétent."
11651,14214,Besma Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,4,3,3,"Contenu bien structuré, formateur compétent."
11652,14280,Fadia Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,5,4,3,5,Formation très intéressante et enrichissante.
11653,14154,Dalila Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,4,4,3,4,"Contenu bien structuré, formateur compétent."
11654,14133,Taoufik Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,4,5,3,"Contenu bien structuré, formateur compétent."
11655,14051,Zeineb Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,4,3,3,4,Formation très intéressante et enrichissante.
11656,14050,Zouheir Jouini,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,3,3,4,4,"Contenu bien structuré, formateur compétent."
11657,14165,Manel Benhassan,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,3,4,5,3,"Contenu bien structuré, formateur compétent."
11658,14694,Najoua Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,5,3,3,3,Formation très intéressante et enrichissante.
11659,14250,Mohamed Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,5,5,3,"Contenu bien structuré, formateur compétent."
11660,14261,Zohra Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,4,3,5,4,"Contenu bien structuré, formateur compétent."
11661,14194,Maher Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,3,3,3,"Contenu bien structuré, formateur compétent."
11662,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,4,5,4,5,"Contenu bien structuré, formateur compétent."
11663,14255,Aymen Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,4,3,4,"Contenu bien structuré, formateur compétent."
11664,14283,Takwa Karoui,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,4,5,5,3,"Contenu bien structuré, formateur compétent."
11665,14269,Hiba Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,3,3,5,Formation très intéressante et enrichissante.
11666,14249,Ghazi Khedher,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,3,4,3,4,Formation très intéressante et enrichissante.
11667,14224,Samia Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,4,3,3,Formation très intéressante et enrichissante.
11668,14226,Mohamed Derbali,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,3,4,4,Formation très intéressante et enrichissante.
11669,14262,Mohamed Fourati,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,5,4,4,"Contenu bien structuré, formateur compétent."
11670,14280,Fadia Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,4,5,5,4,"Contenu bien structuré, formateur compétent."
11671,14154,Dalila Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,4,4,4,Formation très intéressante et enrichissante.
11672,14133,Taoufik Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,3,4,5,4,"Contenu bien structuré, formateur compétent."
11673,14050,Zouheir Jouini,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,5,4,3,5,"Contenu bien structuré, formateur compétent."
11674,14165,Manel Benhassan,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,3,3,5,"Contenu bien structuré, formateur compétent."
11675,14694,Najoua Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,3,5,3,5,Formation très intéressante et enrichissante.
11676,14549,Marwan Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,3,5,4,4,Formation très intéressante et enrichissante.
11677,14250,Mohamed Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,4,3,4,Formation très intéressante et enrichissante.
11678,14194,Maher Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,3,5,4,Formation très intéressante et enrichissante.
11679,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,5,5,4,5,"Contenu bien structuré, formateur compétent."
11680,14255,Aymen Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,5,4,3,5,Formation très intéressante et enrichissante.
11681,14189,Wided Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,4,3,5,"Contenu bien structuré, formateur compétent."
11682,14196,Wassim Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,5,4,5,4,"Contenu bien structuré, formateur compétent."
11683,14195,Moez Ferchichi,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,4,4,3,3,Formation très intéressante et enrichissante.
11684,14269,Hiba Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,5,3,3,Formation très intéressante et enrichissante.
