ID,ID Utilisateur,Nom Utilisateur,Formation,Compétences Avant (moyenne),Compétences Après (moyenne),Progression (%)
13123,14662,Cyrine Hachicha,ITIL 4 Foundation - Gestion des Services IT,5.75,7.75,200
13124,14560,Hiba Gharbi,ITIL 4 Foundation - Gestion des Services IT,4,7.75,375
13125,14491,Walid Bouhamed,ITIL 4 Foundation - Gestion des Services IT,6.25,9.25,300
13126,14488,Wael Ezzine,ITIL 4 Foundation - Gestion des Services IT,4.5,7.5,300
13127,14139,Lassad Kammoun,ITIL 4 Foundation - Gestion des Services IT,5,8.25,325
13128,14730,Salah Fkih,ITIL 4 Foundation - Gestion des Services IT,5.25,8,275
13129,14621,Yasmine Karray,ITIL 4 Foundation - Gestion des Services IT,4.25,8,375
13130,14670,Karim Nabli,ITIL 4 Foundation - Gestion des Services IT,5,7.5,250
13131,14587,Hajer Mestiri,ITIL 4 Foundation - Gestion des Services IT,5.75,8,225
13132,14638,Zouheir Hamza,ITIL 4 Foundation - Gestion des Services IT,4.75,9.25,450
13133,14659,Hichem Mabrouk,ITIL 4 Foundation - Gestion des Services IT,3,6.5,350
13134,14662,Cyrine Hachicha,ITIL 4 Foundation - Gestion des Services IT,4.25,7,275
13135,14560,Hiba Gharbi,ITIL 4 Foundation - Gestion des Services IT,3.75,6,225
13136,14674,Omar Gharbi,ITIL 4 Foundation - Gestion des Services IT,4.25,7,275
13137,14491,Walid Bouhamed,ITIL 4 Foundation - Gestion des Services IT,1.75,8.5,675
13138,14139,Lassad Kammoun,ITIL 4 Foundation - Gestion des Services IT,4.5,7,250
13139,14730,Salah Fkih,ITIL 4 Foundation - Gestion des Services IT,3.75,6.75,300
13140,14563,Bochra Fatnassi,ITIL 4 Foundation - Gestion des Services IT,3.25,8,475
13141,14621,Yasmine Karray,ITIL 4 Foundation - Gestion des Services IT,2.5,7.25,475
13142,14565,Rami Mejri,ITIL 4 Foundation - Gestion des Services IT,4.75,8,325
13143,14670,Karim Nabli,ITIL 4 Foundation - Gestion des Services IT,3.75,7.75,400
13144,14638,Zouheir Hamza,ITIL 4 Foundation - Gestion des Services IT,3.25,7,375
13145,14659,Hichem Mabrouk,ITIL 4 Foundation - Gestion des Services IT,3.25,6.75,350
13146,14662,Cyrine Hachicha,ITIL 4 Foundation - Gestion des Services IT,3,6.75,375
13147,14645,Zeineb Jelassi,ITIL 4 Foundation - Gestion des Services IT,5.25,8.75,350
13148,14674,Omar Gharbi,ITIL 4 Foundation - Gestion des Services IT,3.5,7.5,400
13149,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,6,325
13150,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8,425
13151,14326,Bassem Dridi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7.25,350
13152,14050,Zouheir Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,6.5,300
13153,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,5.75,300
13154,14384,Aymen Hajji,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,7.75,300
13155,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,6.25,300
13156,14156,Hatem Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,8.5,350
13157,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,6.75,300
13158,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7,325
13159,14298,Taoufik Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,8.25,475
13160,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,8.75,600
13161,14338,Nour Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,6.25,200
13162,14467,Sofiane Nasri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,6.75,275
13163,14481,Fares Ben Ali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,7.25,225
13164,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,6.25,275
13165,14326,Bassem Dridi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,7.25,375
13166,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8.5,475
13167,14384,Aymen Hajji,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,7.5,275
13168,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,7.75,300
13169,14156,Hatem Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,8.25,375
13170,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,6.5,300
13171,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,7.25,325
13172,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,5.25,250
13173,14338,Nour Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.25,7,175
13174,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.75,8.5,275
13175,14235,Mariam Guesmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,6.75,200
13176,14050,Zouheir Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,6.25,350
13177,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,8,300
13178,14384,Aymen Hajji,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8.25,450
13179,14382,Lobna Limam,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,4.5,175
13180,14538,Cyrine Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,7,275
13181,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,7,350
13182,14438,Wassim Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,8.25,500
13183,14467,Sofiane Nasri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",1.75,7.75,600
13184,14739,Hichem Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.75,8,225
13185,14341,Imed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,5.5,125
13186,14393,Cyrine Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,8,375
13187,14156,Hatem Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,8.75,425
13188,14538,Cyrine Meddeb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,8.5,525
13189,14390,Bilel Jebali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.25,8.25,300
13190,14298,Taoufik Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,8.75,375
13191,14338,Nour Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.25,7.75,250
13192,14481,Fares Ben Ali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,7.75,325
13193,14910,Yasmine Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",6,8.75,275
13194,14134,Sabrine Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,6,325
13195,14219,Ines Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,9.5,625
13196,14109,Fethi Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,8.75,550
13197,14225,Yassine Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,7.75,450
13198,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,7.75,425
13199,14216,Moncef Bouzid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,7.25,400
13200,14207,Aymen Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,8.75,425
13201,14235,Mariam Guesmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,8.5,500
13202,14209,Salah Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,7,175
13203,14076,Fethi Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.75,375
13204,14066,Zeineb Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,7.5,450
13205,14228,Bassem Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,8,525
13206,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.75,8.25,450
13207,14103,Youssef Hassen,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.5,7.75,525
13208,14463,Fethi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.5,8.5,300
13209,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,8,400
13210,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,7.75,475
13211,14801,Sofiane Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,7,250
13212,14910,Yasmine Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,6.25,275
13213,14134,Sabrine Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,5,225
13214,14188,Samia Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.25,5.5,325
13215,14109,Fethi Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,8,375
13216,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.5,8,250
13217,14216,Moncef Bouzid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,7.5,225
13218,14161,Manel Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,7.75,425
13219,14207,Aymen Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,9.75,700
13220,14235,Mariam Guesmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.75,8.5,475
13221,14209,Salah Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,6.5,300
13222,14066,Zeineb Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,6.5,300
13223,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,7.5,250
13224,14103,Youssef Hassen,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,6.5,225
13225,14463,Fethi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,6.5,200
13226,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,8.5,400
13227,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.75,6.25,150
13228,14910,Yasmine Trabelsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,8,350
13229,14134,Sabrine Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,7.25,450
13230,14188,Samia Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,8.5,325
13231,14229,Moez Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,6.5,200
13232,14219,Ines Louati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,8.5,575
13233,14109,Fethi Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,8.5,500
13234,14225,Yassine Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,5.75,225
13235,14091,Walid Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.75,8.25,350
13236,14216,Moncef Bouzid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.75,6.5,275
13237,14161,Manel Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,6.25,275
13238,14209,Salah Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.5,8.25,275
13239,14076,Fethi Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2,5.75,375
13240,14228,Bassem Limam,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,6.25,225
13241,14097,Fadia Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5.5,250
13242,14103,Youssef Hassen,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,7.5,300
13243,14463,Fethi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,6.75,350
13244,14749,Karim Landolsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,8.75,475
13245,14727,Yasmine Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,9.25,500
13246,14117,Rania Chebbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.5,6.25,375
13247,14549,Marwan Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,7.5,300
13248,14250,Mohamed Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",3,7.25,425
13249,14261,Zohra Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,7.75,425
13250,14194,Maher Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",6.25,7.75,150
13251,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",2.5,6.25,375
13252,14255,Aymen Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,8.25,375
13253,14189,Wided Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,7.5,300
13254,14196,Wassim Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,7,375
13255,14239,Besma Ouali,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7.75,350
13256,14177,Wael Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",2.25,8.25,600
13257,14224,Samia Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4,7.25,325
13258,14199,Maher Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",5,7.5,250
13259,14297,Emad Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,9,425
13260,14226,Mohamed Derbali,"ITIL 4 Strategist: Direct, Plan and Improve",3,6.25,325
13261,14214,Besma Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,8,425
13262,14262,Mohamed Fourati,"ITIL 4 Strategist: Direct, Plan and Improve",2.25,7.5,525
13263,14280,Fadia Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,6.75,225
13264,14154,Dalila Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",5.5,8.5,300
13265,14133,Taoufik Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,7.5,375
13266,14051,Zeineb Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",4,6.75,275
13267,14050,Zouheir Jouini,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,7.5,425
13268,14165,Manel Benhassan,"ITIL 4 Strategist: Direct, Plan and Improve",5.25,8,275
13269,14694,Najoua Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,6.75,250
13270,14261,Zohra Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",6,7.75,175
13271,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7,275
13272,14196,Wassim Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,7.25,350
13273,14240,Fares Fatnassi,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,6.5,300
13274,14283,Takwa Karoui,"ITIL 4 Strategist: Direct, Plan and Improve",4,7,300
13275,14195,Moez Ferchichi,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,8.25,350
13276,14269,Hiba Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",3,6.5,350
13277,14239,Besma Ouali,"ITIL 4 Strategist: Direct, Plan and Improve",1.5,6.25,475
13278,14249,Ghazi Khedher,"ITIL 4 Strategist: Direct, Plan and Improve",2.75,5.25,250
13279,14177,Wael Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,8.5,425
13280,14224,Samia Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7.75,350
13281,14208,Rim Gasmi,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,7.75,450
13282,14297,Emad Mestiri,"ITIL 4 Strategist: Direct, Plan and Improve",1.75,8.5,675
13283,14262,Mohamed Fourati,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,9,425
13284,14280,Fadia Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,6.5,300
13285,14133,Taoufik Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",5,9,400
13286,14165,Manel Benhassan,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7.25,300
13287,14694,Najoua Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",4,7,300
13288,14549,Marwan Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,7.5,275
13289,14250,Mohamed Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,6.25,275
13290,14261,Zohra Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",2.75,7.75,500
13291,14194,Maher Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",5,9.5,450
13292,14245,Bassem Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",5.5,7.5,200
13293,14255,Aymen Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,8.5,425
13294,14189,Wided Hajji,"ITIL 4 Strategist: Direct, Plan and Improve",4,6.75,275
13295,14240,Fares Fatnassi,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,5.75,225
13296,14195,Moez Ferchichi,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,8,325
13297,14249,Ghazi Khedher,"ITIL 4 Strategist: Direct, Plan and Improve",3,8,500
13298,14177,Wael Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",2,5.75,375
13299,14224,Samia Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7,275
13300,14280,Fadia Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",5.75,7.75,200
13301,14154,Dalila Ghali,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,6,250
13302,14133,Taoufik Chedly,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,6.75,350
13303,14051,Zeineb Chihaoui,"ITIL 4 Strategist: Direct, Plan and Improve",5,8,300
13304,14126,Ahlem Khlif,DevOps Foundation,3.75,7.75,400
13305,14779,Mehdi Chebbi,DevOps Foundation,3,8,500
13306,14837,Farah Guizani,DevOps Foundation,4.25,7,275
13307,15042,Ahlem Gharbi,DevOps Foundation,3.25,7,375
13308,14893,Bassem Mejri,DevOps Foundation,4.75,7.75,300
13309,14806,Mohamed Ferchichi,DevOps Foundation,3.75,8.25,450
13310,14822,Farah Maaloul,DevOps Foundation,4.25,7.25,300
13311,14824,Moez Gharbi,DevOps Foundation,2.75,6,325
13312,14821,Maroua Marzouki,DevOps Foundation,4,7.5,350
13313,14804,Olfa Limam,DevOps Foundation,3.25,7.25,400
13314,14847,Jamel Chedly,DevOps Foundation,3.5,6.5,300
13315,14927,Emad Ben Youssef,DevOps Foundation,4.25,8.25,400
13316,14857,Karima Rekik,DevOps Foundation,3.75,7.25,350
13317,14928,Zouheir Bouslama,DevOps Foundation,3.5,7,350
13318,14126,Ahlem Khlif,DevOps Foundation,5.25,8.5,325
13319,14248,Intissar Dhouib,DevOps Foundation,4.25,6.25,200
13320,14779,Mehdi Chebbi,DevOps Foundation,4.75,7.25,250
13321,14837,Farah Guizani,DevOps Foundation,3,8.5,550
13322,14893,Bassem Mejri,DevOps Foundation,4.75,6.75,200
13323,14806,Mohamed Ferchichi,DevOps Foundation,4.25,8.25,400
13324,14822,Farah Maaloul,DevOps Foundation,5.5,8.75,325
13325,14824,Moez Gharbi,DevOps Foundation,3.25,7.25,400
13326,14834,Makram Hamdi,DevOps Foundation,3.5,8.25,475
13327,14821,Maroua Marzouki,DevOps Foundation,4.5,7.5,300
13328,14804,Olfa Limam,DevOps Foundation,2.75,7.75,500
13329,14847,Jamel Chedly,DevOps Foundation,4.5,8,350
13330,14845,Besma Maaloul,DevOps Foundation,3.75,8,425
13331,14248,Intissar Dhouib,DevOps Foundation,5.75,8.5,275
13332,14788,Sabrine Dridi,DevOps Foundation,3.25,7.25,400
13333,14779,Mehdi Chebbi,DevOps Foundation,4,7.25,325
13334,14837,Farah Guizani,DevOps Foundation,3.75,8.75,500
13335,15042,Ahlem Gharbi,DevOps Foundation,2.25,8.5,625
13336,14893,Bassem Mejri,DevOps Foundation,4,9.5,550
13337,14806,Mohamed Ferchichi,DevOps Foundation,3.25,7.75,450
13338,14824,Moez Gharbi,DevOps Foundation,4,7.25,325
13339,14821,Maroua Marzouki,DevOps Foundation,3.5,5.5,200
13340,14804,Olfa Limam,DevOps Foundation,2,6,400
13341,14847,Jamel Chedly,DevOps Foundation,4.5,7.25,275
13342,14845,Besma Maaloul,DevOps Foundation,2.5,7,450
13343,14927,Emad Ben Youssef,DevOps Foundation,2.75,6.25,350
13344,14857,Karima Rekik,DevOps Foundation,3.75,7.5,375
13345,14928,Zouheir Bouslama,DevOps Foundation,4,8.5,450
13346,14787,Nesrine Neffati,DevOps Foundation,4,8.5,450
13347,14788,Sabrine Dridi,DevOps Foundation,3,6.5,350
13348,14779,Mehdi Chebbi,DevOps Foundation,3.75,8,425
13349,14837,Farah Guizani,DevOps Foundation,4.25,8.5,425
13350,15042,Ahlem Gharbi,DevOps Foundation,5,8,300
13351,14893,Bassem Mejri,DevOps Foundation,4.5,7,250
13352,14824,Moez Gharbi,DevOps Foundation,5,7,200
13353,14834,Makram Hamdi,DevOps Foundation,4.5,7.5,300
13354,14821,Maroua Marzouki,DevOps Foundation,3.5,5,150
13355,14804,Olfa Limam,DevOps Foundation,3.5,6.75,325
13356,14828,Nabil Derbali,DevOps Foundation,4.25,8.75,450
13357,14847,Jamel Chedly,DevOps Foundation,2.75,5,225
13358,14845,Besma Maaloul,DevOps Foundation,4.5,9.5,500
13359,14927,Emad Ben Youssef,DevOps Foundation,3.25,7.25,400
13360,14928,Zouheir Bouslama,DevOps Foundation,2.75,8,525
13361,14515,Khaled Chihaoui,AWS Certified Solutions Architect - Associate,1.75,4.5,275
13362,14287,Salah Jebali,AWS Certified Solutions Architect - Associate,4,8.5,450
13363,14106,Rania Rekik,AWS Certified Solutions Architect - Associate,4.75,6.75,200
13364,14502,Wafa Nabli,AWS Certified Solutions Architect - Associate,2.25,6.5,425
13365,14491,Walid Bouhamed,AWS Certified Solutions Architect - Associate,3.75,7,325
13366,14527,Ahmed Jouini,AWS Certified Solutions Architect - Associate,5,9,400
13367,14508,Chiraz Neffati,AWS Certified Solutions Architect - Associate,5.25,7.5,225
13368,14487,Yasmine Dhouib,AWS Certified Solutions Architect - Associate,3,7.25,425
13369,14122,Moncef Kchir,AWS Certified Solutions Architect - Associate,5.5,8.25,275
13370,14248,Intissar Dhouib,AWS Certified Solutions Architect - Associate,3.75,6.75,300
13371,14455,Amine Gabsi,AWS Certified Solutions Architect - Associate,4.25,7.25,300
13372,14667,Tarek Fourati,AWS Certified Solutions Architect - Associate,4.75,8.25,350
13373,14054,Nesrine Ghali,AWS Certified Solutions Architect - Associate,4.75,6.75,200
13374,14548,Najoua Ben Youssef,AWS Certified Solutions Architect - Associate,4.5,7.25,275
13375,14482,Karim Maaloul,AWS Certified Solutions Architect - Associate,4.5,9,450
13376,14196,Wassim Chaieb,AWS Certified Solutions Architect - Associate,3,7.75,475
13377,14323,Lamia Nasri,AWS Certified Solutions Architect - Associate,3.25,6.75,350
13378,14515,Khaled Chihaoui,AWS Certified Solutions Architect - Associate,3.75,7.5,375
