ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
4711,4671,Test Apprenant,Formation Test - Cybersécurité Fondamentale,4,5,5,5,4,4,Formation très intéressante et bien structurée. Le formateur était très compétent.
4712,4909,Chedly Meddeb,ITIL 4 Foundation - Gestion des Services IT,5,5,5,4,5,3,"Contenu bien structuré, formateur compétent."
4713,4964,Khadija Hajji,ITIL 4 Foundation - Gestion des Services IT,4,5,4,5,3,3,"Contenu bien structuré, formateur compétent."
4714,5047,Jamel Kammoun,ITIL 4 Foundation - Gestion des Services IT,3,4,3,5,4,5,"Contenu bien structuré, formateur compétent."
4715,4836,Nabil Fourati,ITIL 4 Foundation - Gestion des Services IT,3,5,4,5,3,4,"Contenu bien structuré, formateur compétent."
4716,5197,Hana Chebbi,ITIL 4 Foundation - Gestion des Services IT,5,3,5,3,5,3,"Contenu bien structuré, formateur compétent."
4717,5194,Wassim Labidi,ITIL 4 Foundation - Gestion des Services IT,3,4,5,3,3,4,"Contenu bien structuré, formateur compétent."
4718,5230,Jihene Hadj,ITIL 4 Foundation - Gestion des Services IT,3,5,3,4,3,4,Formation très intéressante et enrichissante.
4719,4997,Amine Ezzine,ITIL 4 Foundation - Gestion des Services IT,5,4,3,5,4,3,"Contenu bien structuré, formateur compétent."
4720,4864,Latifa Trabelsi,ITIL 4 Foundation - Gestion des Services IT,5,4,5,5,3,4,Formation très intéressante et enrichissante.
4721,5214,Wael Louati,ITIL 4 Foundation - Gestion des Services IT,5,5,5,5,3,3,Formation très intéressante et enrichissante.
4722,5213,Jihene Ktari,ITIL 4 Foundation - Gestion des Services IT,3,5,5,5,5,3,"Contenu bien structuré, formateur compétent."
4723,4880,Ghazi Neffati,ITIL 4 Foundation - Gestion des Services IT,4,4,4,5,3,3,Formation très intéressante et enrichissante.
4724,5236,Amel Ben Ali,ITIL 4 Foundation - Gestion des Services IT,3,3,3,5,3,5,"Contenu bien structuré, formateur compétent."
4725,4869,Ahmed Miled,ITIL 4 Foundation - Gestion des Services IT,3,5,3,3,4,4,"Contenu bien structuré, formateur compétent."
4726,4965,Tarek Daoud,ITIL 4 Foundation - Gestion des Services IT,4,4,3,5,3,4,"Contenu bien structuré, formateur compétent."
4727,5347,Hajer Dali,ITIL 4 Foundation - Gestion des Services IT,4,3,5,5,4,5,Formation très intéressante et enrichissante.
4728,5286,Fares Meddeb,ITIL 4 Foundation - Gestion des Services IT,3,5,3,5,4,3,"Contenu bien structuré, formateur compétent."
4729,4909,Chedly Meddeb,ITIL 4 Foundation - Gestion des Services IT,3,4,3,3,3,3,Formation très intéressante et enrichissante.
4730,5197,Hana Chebbi,ITIL 4 Foundation - Gestion des Services IT,5,5,4,3,3,4,Formation très intéressante et enrichissante.
4731,5809,Amine Horchani,ITIL 4 Foundation - Gestion des Services IT,3,4,3,4,4,3,"Contenu bien structuré, formateur compétent."
4732,5230,Jihene Hadj,ITIL 4 Foundation - Gestion des Services IT,3,5,4,5,5,3,"Contenu bien structuré, formateur compétent."
4733,4864,Latifa Trabelsi,ITIL 4 Foundation - Gestion des Services IT,5,3,5,3,4,3,Formation très intéressante et enrichissante.
4734,5214,Wael Louati,ITIL 4 Foundation - Gestion des Services IT,4,4,5,5,4,3,"Contenu bien structuré, formateur compétent."
4735,5213,Jihene Ktari,ITIL 4 Foundation - Gestion des Services IT,3,3,5,5,5,3,Formation très intéressante et enrichissante.
4736,4869,Ahmed Miled,ITIL 4 Foundation - Gestion des Services IT,5,3,5,3,3,5,"Contenu bien structuré, formateur compétent."
4737,4965,Tarek Daoud,ITIL 4 Foundation - Gestion des Services IT,5,5,5,4,5,4,"Contenu bien structuré, formateur compétent."
4738,5347,Hajer Dali,ITIL 4 Foundation - Gestion des Services IT,4,5,3,4,5,5,Formation très intéressante et enrichissante.
4739,4909,Chedly Meddeb,ITIL 4 Foundation - Gestion des Services IT,5,4,5,5,4,4,Formation très intéressante et enrichissante.
4740,4964,Khadija Hajji,ITIL 4 Foundation - Gestion des Services IT,5,3,3,4,5,4,"Contenu bien structuré, formateur compétent."
4741,5047,Jamel Kammoun,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,4,3,"Contenu bien structuré, formateur compétent."
4742,5209,Karima Ben Ahmed,ITIL 4 Foundation - Gestion des Services IT,4,4,3,5,4,4,"Contenu bien structuré, formateur compétent."
4743,4836,Nabil Fourati,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,5,4,Formation très intéressante et enrichissante.
4744,5230,Jihene Hadj,ITIL 4 Foundation - Gestion des Services IT,5,4,4,5,3,3,Formation très intéressante et enrichissante.
4745,4997,Amine Ezzine,ITIL 4 Foundation - Gestion des Services IT,5,3,5,4,5,3,"Contenu bien structuré, formateur compétent."
4746,4864,Latifa Trabelsi,ITIL 4 Foundation - Gestion des Services IT,5,3,4,3,5,3,Formation très intéressante et enrichissante.
4747,5214,Wael Louati,ITIL 4 Foundation - Gestion des Services IT,4,3,3,3,3,3,Formation très intéressante et enrichissante.
4748,5808,Aymen Bouslama,ITIL 4 Foundation - Gestion des Services IT,5,3,4,5,5,4,"Contenu bien structuré, formateur compétent."
4749,4880,Ghazi Neffati,ITIL 4 Foundation - Gestion des Services IT,5,4,4,5,4,5,"Contenu bien structuré, formateur compétent."
4750,5236,Amel Ben Ali,ITIL 4 Foundation - Gestion des Services IT,4,3,3,4,4,4,"Contenu bien structuré, formateur compétent."
4751,4965,Tarek Daoud,ITIL 4 Foundation - Gestion des Services IT,5,5,3,4,3,4,Formation très intéressante et enrichissante.
4752,5286,Fares Meddeb,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,4,3,Formation très intéressante et enrichissante.
4753,4909,Chedly Meddeb,ITIL 4 Foundation - Gestion des Services IT,3,5,3,5,4,3,Formation très intéressante et enrichissante.
4754,5209,Karima Ben Ahmed,ITIL 4 Foundation - Gestion des Services IT,4,4,5,4,4,5,"Contenu bien structuré, formateur compétent."
4755,5197,Hana Chebbi,ITIL 4 Foundation - Gestion des Services IT,3,5,5,4,4,5,"Contenu bien structuré, formateur compétent."
4756,5809,Amine Horchani,ITIL 4 Foundation - Gestion des Services IT,4,5,3,5,4,4,"Contenu bien structuré, formateur compétent."
4757,5230,Jihene Hadj,ITIL 4 Foundation - Gestion des Services IT,5,5,5,5,3,5,"Contenu bien structuré, formateur compétent."
4758,4997,Amine Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,4,4,4,4,4,"Contenu bien structuré, formateur compétent."
4759,4864,Latifa Trabelsi,ITIL 4 Foundation - Gestion des Services IT,4,4,4,3,5,5,Formation très intéressante et enrichissante.
4760,5214,Wael Louati,ITIL 4 Foundation - Gestion des Services IT,3,5,4,3,4,5,Formation très intéressante et enrichissante.
4761,5808,Aymen Bouslama,ITIL 4 Foundation - Gestion des Services IT,5,5,5,5,3,4,"Contenu bien structuré, formateur compétent."
4762,5213,Jihene Ktari,ITIL 4 Foundation - Gestion des Services IT,3,4,3,3,4,4,"Contenu bien structuré, formateur compétent."
4763,4880,Ghazi Neffati,ITIL 4 Foundation - Gestion des Services IT,3,4,3,5,4,5,Formation très intéressante et enrichissante.
4764,4869,Ahmed Miled,ITIL 4 Foundation - Gestion des Services IT,5,3,4,4,3,3,"Contenu bien structuré, formateur compétent."
4765,4965,Tarek Daoud,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,4,4,Formation très intéressante et enrichissante.
4766,5079,Emna Ghorbel,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,4,5,"Contenu bien structuré, formateur compétent."
4767,5066,Aymen Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,4,5,3,Formation très intéressante et enrichissante.
4768,5104,Fatma Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,5,5,4,Formation très intéressante et enrichissante.
4769,5258,Omar Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,3,5,3,Formation très intéressante et enrichissante.
4770,4932,Adel Ktari,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,3,3,5,"Contenu bien structuré, formateur compétent."
4771,4869,Ahmed Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,3,5,5,Formation très intéressante et enrichissante.
4772,5290,Dorra Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,5,3,4,"Contenu bien structuré, formateur compétent."
4773,4962,Latifa Gasmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,4,5,4,Formation très intéressante et enrichissante.
4774,5211,Makram Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,3,5,3,Formation très intéressante et enrichissante.
4775,5783,Bilel Chaieb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,4,5,3,Formation très intéressante et enrichissante.
4776,4895,Intissar Ferjani,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,5,3,5,"Contenu bien structuré, formateur compétent."
4777,5127,Makram Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,4,4,3,"Contenu bien structuré, formateur compétent."
4778,5072,Wafa Kammoun,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,5,3,3,Formation très intéressante et enrichissante.
4779,5186,Maher Benhassan,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,4,3,5,"Contenu bien structuré, formateur compétent."
4780,5062,Mariam Benhassan,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,4,3,Formation très intéressante et enrichissante.
4781,5244,Nour Mahjoub,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,4,5,4,Formation très intéressante et enrichissante.
4782,5204,Emna Ghali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,3,3,4,Formation très intéressante et enrichissante.
4783,5086,Chedly Essid,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,5,4,4,"Contenu bien structuré, formateur compétent."
4784,5057,Takwa Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,3,3,5,"Contenu bien structuré, formateur compétent."
4785,4953,Rami Gharbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,4,4,3,Formation très intéressante et enrichissante.
4786,4932,Adel Ktari,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,4,3,4,5,Formation très intéressante et enrichissante.
4787,5290,Dorra Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,3,4,4,"Contenu bien structuré, formateur compétent."
4788,4962,Latifa Gasmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,4,4,5,"Contenu bien structuré, formateur compétent."
4789,4922,Fethi Nabli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,5,5,Formation très intéressante et enrichissante.
4838,5473,Maroua Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,5,3,5,"Contenu bien structuré, formateur compétent."
4839,5436,Emad Miled,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,5,4,"Contenu bien structuré, formateur compétent."
4840,5554,Ahmed Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,3,3,5,"Contenu bien structuré, formateur compétent."
4841,5446,Ahlem Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,3,5,Formation très intéressante et enrichissante.
4842,5531,Hedi Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,4,5,3,5,Formation très intéressante et enrichissante.
4843,5476,Dali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,3,3,"Contenu bien structuré, formateur compétent."
4844,5481,Rim Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,5,3,"Contenu bien structuré, formateur compétent."
4845,5534,Nabil Maaloul,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,4,5,4,"Contenu bien structuré, formateur compétent."
4846,5378,Emna Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,4,4,5,Formation très intéressante et enrichissante.
4847,5314,Slim Miled,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,3,3,3,Formation très intéressante et enrichissante.
4848,5500,Hedi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,5,3,4,Formation très intéressante et enrichissante.
4849,5338,Dorra Hachicha,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,5,4,5,Formation très intéressante et enrichissante.
4850,5329,Tarek Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,4,4,3,"Contenu bien structuré, formateur compétent."
4851,5456,Wassim Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,3,3,4,Formation très intéressante et enrichissante.
4852,5661,Amira Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,3,5,3,Formation très intéressante et enrichissante.
4853,5317,Maher Maaloul,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,3,3,3,Formation très intéressante et enrichissante.
4854,5550,Farouk Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,4,3,3,"Contenu bien structuré, formateur compétent."
4855,5445,Thouraya Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,3,4,"Contenu bien structuré, formateur compétent."
4856,5450,Hedi Ghali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,3,5,5,Formation très intéressante et enrichissante.
4857,5554,Ahmed Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,5,4,4,Formation très intéressante et enrichissante.
4858,5507,Wided Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,4,4,4,"Contenu bien structuré, formateur compétent."
4859,5531,Hedi Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,4,4,5,"Contenu bien structuré, formateur compétent."
4860,5481,Rim Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,3,3,3,"Contenu bien structuré, formateur compétent."
4861,5378,Emna Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,4,3,3,Formation très intéressante et enrichissante.
4862,5314,Slim Miled,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,5,4,"Contenu bien structuré, formateur compétent."
4863,5338,Dorra Hachicha,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,5,5,4,3,"Contenu bien structuré, formateur compétent."
4864,5329,Tarek Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,4,4,3,"Contenu bien structuré, formateur compétent."
4865,5456,Wassim Feriani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,3,4,5,Formation très intéressante et enrichissante.
4866,5370,Farouk Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,5,4,4,5,"Contenu bien structuré, formateur compétent."
4867,5661,Amira Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,5,4,Formation très intéressante et enrichissante.
4868,5317,Maher Maaloul,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,4,4,4,Formation très intéressante et enrichissante.
4869,5474,Yosra Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,4,4,5,Formation très intéressante et enrichissante.
4870,5473,Maroua Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,5,4,5,"Contenu bien structuré, formateur compétent."
4871,5446,Ahlem Fourati,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,3,5,Formation très intéressante et enrichissante.
4872,5507,Wided Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,3,5,5,3,"Contenu bien structuré, formateur compétent."
4873,5476,Dali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,3,3,5,Formation très intéressante et enrichissante.
4874,5516,Khaled Chaieb,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,4,4,"Contenu bien structuré, formateur compétent."
4875,5481,Rim Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,3,4,5,3,"Contenu bien structuré, formateur compétent."
4876,5500,Hedi Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,4,3,"Contenu bien structuré, formateur compétent."
4877,5329,Tarek Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,5,3,"Contenu bien structuré, formateur compétent."
4878,5522,Khaled Hamza,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,5,3,5,"Contenu bien structuré, formateur compétent."
4879,5370,Farouk Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,4,5,Formation très intéressante et enrichissante.
4880,5661,Amira Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,5,3,Formation très intéressante et enrichissante.
4881,5317,Maher Maaloul,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,3,5,3,Formation très intéressante et enrichissante.
4882,5445,Thouraya Chedly,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,3,5,4,"Contenu bien structuré, formateur compétent."
4883,5436,Emad Miled,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,4,3,3,Formation très intéressante et enrichissante.
4884,5554,Ahmed Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,5,5,"Contenu bien structuré, formateur compétent."
4885,5481,Rim Ben Youssef,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,5,3,4,"Contenu bien structuré, formateur compétent."
