ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
9269,12965,Wassim Fatnassi,wassim.fatnassi453@live.com,256,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-16,2024-12-25
9270,13339,Ridha Benhassan,ridha.benhassan233@laposte.net,256,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-01-16,2024-12-19
9271,12951,Imed Miled,imed.miled749@outlook.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-16
9272,13597,Ali Fatnassi,ali.fatnassi103@orange.tn,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-18
9273,13138,Wafa Chihaoui,wafa.chihaoui442@live.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-21
9274,13157,Wael Mansouri,wael.mansouri985@yahoo.fr,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-20
9275,13043,Yasmine Kammoun,yasmine.kammoun754@live.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-30
9276,13027,Hedi Mansouri,hedi.mansouri112@laposte.net,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-24
9277,13142,Sabrine Hadj,sabrine.hadj294@live.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-12-06
9278,13029,Nesrine Jebali,nesrine.jebali102@live.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-20
9279,13216,Ali Ferchichi,ali.ferchichi948@yahoo.fr,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-12-03
9280,13041,Sami Sellami,sami.sellami112@gmail.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-12-05
9281,13254,Maroua Chaieb,maroua.chaieb986@hotmail.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-25
9282,13033,Moncef Dali,moncef.dali819@hotmail.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-07
9283,13141,Mohamed Hajji,mohamed.hajji9@gmail.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-21
9284,13044,Salma Bouslama,salma.bouslama549@laposte.net,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-12-02
9285,13030,Ghazi Bouaziz,ghazi.bouaziz271@outlook.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-09
9286,13218,Manel Daoud,manel.daoud843@gmail.com,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-11-27
9287,13223,Moez Jouini,moez.jouini743@yahoo.fr,257,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2024-12-07,2024-12-05
9288,13199,Ikram Chebbi,ikram.chebbi351@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-30
9289,13405,Imed Benhassan,imed.benhassan553@laposte.net,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-09
9290,13686,Zohra Jebali,zohra.jebali234@orange.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-11
9291,13512,Fares Fourati,fares.fourati512@laposte.net,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-23
9292,13415,Mariam Ferjani,mariam.ferjani181@topnet.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-29
9293,13420,Takwa Ben Salah,takwa.ben.salah339@gmail.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-12
9294,13753,Wassim Ferchichi,wassim.ferchichi355@orange.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-19
9295,13709,Hatem Jebali,hatem.jebali821@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-08
9296,13652,Salma Mahjoub,salma.mahjoub181@hotmail.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-09
9297,13522,Zeineb Dridi,zeineb.dridi79@laposte.net,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-27
9298,13443,Najoua Ktari,najoua.ktari368@gmail.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-07
9299,13421,Chedly Mrad,chedly.mrad981@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-30
9300,13752,Nader Ben Ali,nader.ben.ali433@topnet.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-23
9301,13703,Salah Gasmi,salah.gasmi721@orange.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-28
9302,13505,Maher Jelassi,maher.jelassi987@orange.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-14
9303,13836,Rami Marzouki,rami.marzouki721@yahoo.fr,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-14
9304,13508,Samia Hassen,samia.hassen706@yahoo.fr,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-09
9305,13863,Marwan Ezzine,marwan.ezzine323@laposte.net,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-05
9306,13779,Ahlem Louati,ahlem.louati649@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-10
9307,13408,Imed Laabidi,imed.laabidi541@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-24
9308,13464,Bochra Mestiri,bochra.mestiri8@orange.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-27
9309,13797,Bilel Gharbi,bilel.gharbi618@yahoo.fr,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-29
9310,13447,Fethi Omrani,fethi.omrani782@hotmail.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-13
9311,13446,Nesrine Hmida,nesrine.hmida241@yahoo.fr,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-27
9312,13490,Khadija Kammoun,khadija.kammoun811@outlook.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-12-20
9313,13788,Amine Dhouib,amine.dhouib465@topnet.tn,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-23
9314,13518,Farouk Hachicha,farouk.hachicha815@live.com,258,"ITIL 4 Strategist: Direct, Plan and Improve",2024-12-21,2024-11-21
9315,13182,Emna Dhouib,emna.dhouib475@laposte.net,259,DevOps Foundation,2025-05-29,2025-05-23
9316,13347,Khadija Khedher,khadija.khedher556@yahoo.fr,259,DevOps Foundation,2025-05-29,2025-05-26
9317,13540,Kenza Ben Ahmed,kenza.ben.ahmed623@live.com,259,DevOps Foundation,2025-05-29,2025-05-06
9318,13222,Lamia Louati,lamia.louati748@live.com,259,DevOps Foundation,2025-05-29,2025-05-20
9319,13355,Bochra Fkih,bochra.fkih892@outlook.com,259,DevOps Foundation,2025-05-29,2025-05-14
9320,13111,Fatma Chihaoui,fatma.chihaoui660@orange.tn,259,DevOps Foundation,2025-05-29,2025-05-13
9321,13353,Yasmine Mahjoub,yasmine.mahjoub54@live.com,259,DevOps Foundation,2025-05-29,2025-05-05
9322,13867,Yasmine Mahjoub,yasmine.mahjoub719@hotmail.com,259,DevOps Foundation,2025-05-29,2025-05-22
9323,13101,Jihene Meddeb,jihene.meddeb886@yahoo.fr,259,DevOps Foundation,2025-05-29,2025-05-09
9324,13141,Mohamed Hajji,mohamed.hajji9@gmail.com,259,DevOps Foundation,2025-05-29,2025-05-13
9325,13514,Karim Hmida,karim.hmida541@yahoo.fr,259,DevOps Foundation,2025-05-29,2025-05-14
9326,13099,Dali Mansouri,dali.mansouri695@topnet.tn,259,DevOps Foundation,2025-05-29,2025-05-22
9327,13193,Samia Fourati,samia.fourati716@yahoo.fr,259,DevOps Foundation,2025-05-29,2025-05-21
9328,13140,Aymen Landolsi,aymen.landolsi538@outlook.com,259,DevOps Foundation,2025-05-29,2025-05-14
9329,13445,Jamel Neffati,jamel.neffati502@yahoo.fr,259,DevOps Foundation,2025-05-29,2025-05-12
9330,13263,Bochra Ghorbel,bochra.ghorbel949@gmail.com,259,DevOps Foundation,2025-05-29,2025-04-29
9331,13170,Yosra Bouzid,yosra.bouzid861@gmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-03-02
9332,13843,Olfa Kchir,olfa.kchir878@outlook.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-17
9333,13531,Takwa Mrad,takwa.mrad218@hotmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-27
9334,13565,Wael Laabidi,wael.laabidi687@live.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-27
9335,13411,Karima Fatnassi,karima.fatnassi924@live.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-03-05
9336,13571,Chiraz Jazi,chiraz.jazi649@topnet.tn,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-11
9337,13594,Adel Ghanmi,adel.ghanmi73@laposte.net,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-17
9338,13527,Zouheir Fourati,zouheir.fourati68@hotmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-09
9339,13501,Nesrine Ben Youssef,nesrine.ben.youssef399@topnet.tn,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-16
9340,13413,Jihene Horchani,jihene.horchani911@yahoo.fr,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-03-01
9341,13528,Ahlem Mejri,ahlem.mejri102@laposte.net,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-20
9342,13617,Latifa Karoui,latifa.karoui413@hotmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-23
9343,13595,Slim Limam,slim.limam371@hotmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-18
9344,13791,Hiba Dridi,hiba.dridi286@gmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-22
9345,13837,Farah Jebali,farah.jebali574@gmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-17
9346,13420,Takwa Ben Salah,takwa.ben.salah339@gmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-03-03
9347,13786,Hana Jebali,hana.jebali445@orange.tn,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-20
9348,13777,Marwan Layouni,marwan.layouni766@laposte.net,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-14
9349,13416,Hedi Chaieb,hedi.chaieb272@gmail.com,260,AWS Certified Solutions Architect - Associate,2025-03-10,2025-02-09
9350,13337,Farouk Omrani,farouk.omrani283@live.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-19
9351,13274,Youssef Hamza,youssef.hamza256@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-25
9352,13778,Cyrine Mabrouk,cyrine.mabrouk642@topnet.tn,261,Microsoft Azure Administrator,2024-12-13,2024-11-17
9353,13548,Dalila Nabli,dalila.nabli58@outlook.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-13
9354,13529,Yasmine Mahjoub,yasmine.mahjoub699@laposte.net,261,Microsoft Azure Administrator,2024-12-13,2024-11-19
9355,13440,Mariam Dhouib,mariam.dhouib879@yahoo.fr,261,Microsoft Azure Administrator,2024-12-13,2024-11-29
9356,13602,Tarek Limam,tarek.limam430@outlook.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-15
9357,13590,Fethi Louati,fethi.louati865@yahoo.fr,261,Microsoft Azure Administrator,2024-12-13,2024-12-10
9358,13551,Yasmine Hamza,yasmine.hamza788@topnet.tn,261,Microsoft Azure Administrator,2024-12-13,2024-12-06
9359,13423,Chedly Hamza,chedly.hamza506@orange.tn,261,Microsoft Azure Administrator,2024-12-13,2024-12-03
9360,13577,Cyrine Maaloul,cyrine.maaloul213@topnet.tn,261,Microsoft Azure Administrator,2024-12-13,2024-12-01
9361,13437,Zeineb Mansouri,zeineb.mansouri136@orange.tn,261,Microsoft Azure Administrator,2024-12-13,2024-11-14
9362,13526,Hajer Guesmi,hajer.guesmi424@live.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-18
9363,13550,Makram Nasri,makram.nasri236@live.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-13
9364,13553,Hana Khlif,hana.khlif350@topnet.tn,261,Microsoft Azure Administrator,2024-12-13,2024-11-28
9365,13574,Taoufik Mejri,taoufik.mejri100@topnet.tn,261,Microsoft Azure Administrator,2024-12-13,2024-11-23
9366,13561,Fares Sellami,fares.sellami370@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-24
9367,13449,Amine Layouni,amine.layouni137@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-13
9368,13031,Youssef Trabelsi,youssef.trabelsi889@laposte.net,261,Microsoft Azure Administrator,2024-12-13,2024-12-05
9369,13273,Zeineb Jelassi,zeineb.jelassi883@yahoo.fr,261,Microsoft Azure Administrator,2024-12-13,2024-11-19
9370,13543,Marwan Karray,marwan.karray542@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-11
9371,13299,Zied Chaieb,zied.chaieb182@laposte.net,261,Microsoft Azure Administrator,2024-12-13,2024-11-18
9372,13308,Wael Guesmi,wael.guesmi662@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-04
9373,13568,Sabrine Hamdi,sabrine.hamdi601@live.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-08
9374,13298,Nader Dali,nader.dali365@orange.tn,261,Microsoft Azure Administrator,2024-12-13,2024-11-22
9375,13293,Zohra Bouzid,zohra.bouzid300@live.com,261,Microsoft Azure Administrator,2024-12-13,2024-12-08
9376,13446,Nesrine Hmida,nesrine.hmida241@yahoo.fr,261,Microsoft Azure Administrator,2024-12-13,2024-12-07
9377,13025,Dorsaf Hajji,dorsaf.hajji82@hotmail.com,261,Microsoft Azure Administrator,2024-12-13,2024-11-17
9378,13334,Nabil Gharbi,nabil.gharbi540@yahoo.fr,261,Microsoft Azure Administrator,2024-12-13,2024-11-26
9379,13021,Amira Laabidi,amira.laabidi502@hotmail.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-08
9380,13224,Bochra Landolsi,bochra.landolsi772@orange.tn,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-06
9381,13182,Emna Dhouib,emna.dhouib475@laposte.net,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-01
9382,13281,Hana Layouni,hana.layouni774@topnet.tn,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-26
9383,13384,Rim Mestiri,rim.mestiri610@hotmail.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-05
9384,13391,Wafa Hamza,wafa.hamza747@outlook.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-15
9385,13351,Yosra Hassen,yosra.hassen314@gmail.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-09
9386,13288,Ridha Trabelsi,ridha.trabelsi154@laposte.net,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-28
9387,13352,Bassem Neffati,bassem.neffati729@live.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-25
9388,13321,Dorsaf Nasri,dorsaf.nasri773@topnet.tn,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-03-07
9389,13468,Hedi Hachicha,hedi.hachicha849@laposte.net,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-10
9390,13320,Walid Hassen,walid.hassen594@outlook.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-21
9391,13814,Mariam Chihaoui,mariam.chihaoui644@topnet.tn,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-09
9392,13315,Thouraya Maaloul,thouraya.maaloul211@laposte.net,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-24
9393,13300,Wassim Neffati,wassim.neffati370@live.com,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-19
9394,13273,Zeineb Jelassi,zeineb.jelassi883@yahoo.fr,262,Google Cloud Professional Cloud Architect,2025-03-10,2025-02-22
9395,13838,Khaled Chebbi,khaled.chebbi540@live.com,263,Scrum Master Certified,2025-01-27,2025-01-18
9396,12742,Test Apprenant,testapprenant25@gmail.com,263,Scrum Master Certified,2025-01-27,2025-01-15
9397,13038,Wided Hadj,wided.hadj308@gmail.com,263,Scrum Master Certified,2025-01-27,2025-01-06
9398,13002,Najoua Gharbi,najoua.gharbi814@orange.tn,263,Scrum Master Certified,2025-01-27,2025-01-19
9399,13285,Ghazi Landolsi,ghazi.landolsi244@topnet.tn,263,Scrum Master Certified,2025-01-27,2025-01-04
9400,12996,Nesrine Hajji,nesrine.hajji533@outlook.com,263,Scrum Master Certified,2025-01-27,2025-01-22
9401,13182,Emna Dhouib,emna.dhouib475@laposte.net,263,Scrum Master Certified,2025-01-27,2025-01-01
9402,13096,Zied Ghorbel,zied.ghorbel800@yahoo.fr,263,Scrum Master Certified,2025-01-27,2025-01-12
9403,13029,Nesrine Jebali,nesrine.jebali102@live.com,263,Scrum Master Certified,2025-01-27,2025-01-01
9404,12953,Emna Hadj,emna.hadj105@yahoo.fr,263,Scrum Master Certified,2025-01-27,2024-12-31
9405,12941,Rami Ben Youssef,rami.ben.youssef805@gmail.com,263,Scrum Master Certified,2025-01-27,2025-01-08
9406,13133,Maroua Mrad,maroua.mrad687@live.com,263,Scrum Master Certified,2025-01-27,2025-01-24
9407,13032,Emad Omrani,emad.omrani612@hotmail.com,263,Scrum Master Certified,2025-01-27,2025-01-27
9408,13307,Hana Hamdi,hana.hamdi727@outlook.com,263,Scrum Master Certified,2025-01-27,2024-12-30
9409,13095,Salah Ghorbel,salah.ghorbel660@topnet.tn,263,Scrum Master Certified,2025-01-27,2025-01-24
9410,13166,Mehdi Essid,mehdi.essid812@live.com,263,Scrum Master Certified,2025-01-27,2025-01-17
9411,13003,Adel Sellami,adel.sellami938@orange.tn,263,Scrum Master Certified,2025-01-27,2025-01-08
9412,13139,Makram Ferjani,makram.ferjani863@hotmail.com,263,Scrum Master Certified,2025-01-27,2025-01-05
9413,12968,Hana Jemli,hana.jemli455@gmail.com,263,Scrum Master Certified,2025-01-27,2025-01-06
9414,12943,Rania Nabli,rania.nabli811@hotmail.com,264,Project Management Professional (PMP),2025-05-03,2025-04-06
9415,13524,Olfa Ghorbel,olfa.ghorbel81@yahoo.fr,264,Project Management Professional (PMP),2025-05-03,2025-04-22
9416,12993,Manel Hleli,manel.hleli894@yahoo.fr,264,Project Management Professional (PMP),2025-05-03,2025-04-05
9417,13067,Walid Hamza,walid.hamza616@yahoo.fr,264,Project Management Professional (PMP),2025-05-03,2025-04-21
9418,12997,Myriam Essid,myriam.essid95@laposte.net,264,Project Management Professional (PMP),2025-05-03,2025-04-07
9419,12999,Hiba Ferjani,hiba.ferjani722@laposte.net,264,Project Management Professional (PMP),2025-05-03,2025-04-26
9420,12964,Hiba Dali,hiba.dali346@topnet.tn,264,Project Management Professional (PMP),2025-05-03,2025-04-05
9421,13357,Fatma Gabsi,fatma.gabsi617@gmail.com,264,Project Management Professional (PMP),2025-05-03,2025-04-14
9422,13179,Chedly Guesmi,chedly.guesmi468@live.com,264,Project Management Professional (PMP),2025-05-03,2025-04-10
9423,12992,Hatem Ghali,hatem.ghali855@outlook.com,264,Project Management Professional (PMP),2025-05-03,2025-04-15
9424,13188,Samir Bouhamed,samir.bouhamed284@topnet.tn,264,Project Management Professional (PMP),2025-05-03,2025-04-27
9425,13392,Karima Louati,karima.louati487@hotmail.com,264,Project Management Professional (PMP),2025-05-03,2025-04-09
9426,12975,Taoufik Jelassi,taoufik.jelassi53@outlook.com,264,Project Management Professional (PMP),2025-05-03,2025-04-09
9427,12940,Moez Mansouri,moez.mansouri78@outlook.com,264,Project Management Professional (PMP),2025-05-03,2025-04-13
