ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
18228,23385,Nabil Chihaoui,ITIL 4 Foundation - Gestion des Services IT,5,5,3,5,4,5,"Contenu bien structuré, formateur compétent."
18229,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,5,5,Formation très intéressante et enrichissante.
18230,23465,Walid Horchani,ITIL 4 Foundation - Gestion des Services IT,3,3,5,5,3,4,"Contenu bien structuré, formateur compétent."
18231,23454,Yassine Hamdi,ITIL 4 Foundation - Gestion des Services IT,3,3,3,3,5,5,Formation très intéressante et enrichissante.
18232,23409,Dali Mrad,ITIL 4 Foundation - Gestion des Services IT,4,5,4,4,4,4,Formation très intéressante et enrichissante.
18233,23485,Hatem Ben Salah,ITIL 4 Foundation - Gestion des Services IT,3,4,3,4,3,3,"Contenu bien structuré, formateur compétent."
18234,23402,Kais Karray,ITIL 4 Foundation - Gestion des Services IT,5,4,4,5,3,3,Formation très intéressante et enrichissante.
18235,23291,Ali Hajji,ITIL 4 Foundation - Gestion des Services IT,3,3,3,5,5,4,Formation très intéressante et enrichissante.
18236,23405,Samir Dhouib,ITIL 4 Foundation - Gestion des Services IT,4,3,3,3,3,3,Formation très intéressante et enrichissante.
18237,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,4,3,5,3,5,5,Formation très intéressante et enrichissante.
18238,23385,Nabil Chihaoui,ITIL 4 Foundation - Gestion des Services IT,3,4,5,4,5,4,"Contenu bien structuré, formateur compétent."
18239,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,4,4,4,3,4,3,"Contenu bien structuré, formateur compétent."
18240,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,5,4,5,5,5,3,"Contenu bien structuré, formateur compétent."
18241,23409,Dali Mrad,ITIL 4 Foundation - Gestion des Services IT,4,3,4,3,5,5,Formation très intéressante et enrichissante.
18242,23291,Ali Hajji,ITIL 4 Foundation - Gestion des Services IT,5,3,4,4,5,5,Formation très intéressante et enrichissante.
18243,23352,Farah Ben Ali,ITIL 4 Foundation - Gestion des Services IT,5,5,4,3,5,4,"Contenu bien structuré, formateur compétent."
18244,23405,Samir Dhouib,ITIL 4 Foundation - Gestion des Services IT,5,5,3,5,5,3,"Contenu bien structuré, formateur compétent."
18245,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,3,5,5,4,4,3,Formation très intéressante et enrichissante.
18246,23331,Zied Bouhamed,ITIL 4 Foundation - Gestion des Services IT,4,5,3,5,3,4,"Contenu bien structuré, formateur compétent."
18247,23385,Nabil Chihaoui,ITIL 4 Foundation - Gestion des Services IT,3,5,5,4,4,5,"Contenu bien structuré, formateur compétent."
18248,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,3,3,3,3,3,5,Formation très intéressante et enrichissante.
18249,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,3,4,5,3,5,3,Formation très intéressante et enrichissante.
18250,23454,Yassine Hamdi,ITIL 4 Foundation - Gestion des Services IT,3,5,5,4,4,5,"Contenu bien structuré, formateur compétent."
18251,24113,Nader Jouini,ITIL 4 Foundation - Gestion des Services IT,3,4,3,4,4,3,Formation très intéressante et enrichissante.
18252,23402,Kais Karray,ITIL 4 Foundation - Gestion des Services IT,4,4,5,5,3,5,Formation très intéressante et enrichissante.
18253,23291,Ali Hajji,ITIL 4 Foundation - Gestion des Services IT,5,3,4,3,4,3,"Contenu bien structuré, formateur compétent."
18254,23352,Farah Ben Ali,ITIL 4 Foundation - Gestion des Services IT,5,4,5,3,3,5,Formation très intéressante et enrichissante.
18255,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,5,5,3,5,4,4,Formation très intéressante et enrichissante.
18256,23331,Zied Bouhamed,ITIL 4 Foundation - Gestion des Services IT,3,4,5,4,5,5,"Contenu bien structuré, formateur compétent."
18257,23385,Nabil Chihaoui,ITIL 4 Foundation - Gestion des Services IT,3,3,5,3,5,3,Formation très intéressante et enrichissante.
18258,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,5,4,3,3,4,5,"Contenu bien structuré, formateur compétent."
18259,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,4,5,5,5,3,5,Formation très intéressante et enrichissante.
18260,23465,Walid Horchani,ITIL 4 Foundation - Gestion des Services IT,4,4,3,3,3,3,"Contenu bien structuré, formateur compétent."
18261,23409,Dali Mrad,ITIL 4 Foundation - Gestion des Services IT,3,3,3,3,4,4,Formation très intéressante et enrichissante.
18262,23446,Karim Bouslama,ITIL 4 Foundation - Gestion des Services IT,3,3,5,4,5,3,"Contenu bien structuré, formateur compétent."
18263,24113,Nader Jouini,ITIL 4 Foundation - Gestion des Services IT,4,5,3,3,3,4,Formation très intéressante et enrichissante.
18264,23402,Kais Karray,ITIL 4 Foundation - Gestion des Services IT,5,5,4,3,4,4,Formation très intéressante et enrichissante.
18265,23352,Farah Ben Ali,ITIL 4 Foundation - Gestion des Services IT,4,4,4,3,4,5,Formation très intéressante et enrichissante.
18266,23405,Samir Dhouib,ITIL 4 Foundation - Gestion des Services IT,5,4,3,4,4,5,"Contenu bien structuré, formateur compétent."
18267,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,5,3,5,3,3,3,Formation très intéressante et enrichissante.
18268,23331,Zied Bouhamed,ITIL 4 Foundation - Gestion des Services IT,3,5,3,3,5,4,"Contenu bien structuré, formateur compétent."
18269,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,4,5,Formation très intéressante et enrichissante.
18270,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,4,3,4,5,5,5,"Contenu bien structuré, formateur compétent."
18271,23454,Yassine Hamdi,ITIL 4 Foundation - Gestion des Services IT,4,4,3,5,5,3,"Contenu bien structuré, formateur compétent."
18272,23409,Dali Mrad,ITIL 4 Foundation - Gestion des Services IT,5,3,3,4,3,5,Formation très intéressante et enrichissante.
18273,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,5,3,4,Formation très intéressante et enrichissante.
18274,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,3,5,3,5,"Contenu bien structuré, formateur compétent."
18275,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,3,4,5,"Contenu bien structuré, formateur compétent."
18276,23470,Wafa Laabidi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,5,5,5,"Contenu bien structuré, formateur compétent."
18277,23696,Ikram Ferchichi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,4,5,5,"Contenu bien structuré, formateur compétent."
18278,23347,Nader Jazi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,4,5,3,"Contenu bien structuré, formateur compétent."
18279,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,5,4,3,"Contenu bien structuré, formateur compétent."
18280,23760,Noureddine Chaabane,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,4,3,3,Formation très intéressante et enrichissante.
18281,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,3,5,Formation très intéressante et enrichissante.
18282,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,5,3,3,Formation très intéressante et enrichissante.
18283,23607,Dorra Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,4,3,5,"Contenu bien structuré, formateur compétent."
18284,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,4,3,5,Formation très intéressante et enrichissante.
18285,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,4,3,Formation très intéressante et enrichissante.
18286,23863,Fadia Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,5,5,5,Formation très intéressante et enrichissante.
18287,23830,Hiba Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,4,4,5,"Contenu bien structuré, formateur compétent."
18288,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,4,4,5,"Contenu bien structuré, formateur compétent."
18289,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,4,3,3,"Contenu bien structuré, formateur compétent."
18290,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,4,5,5,"Contenu bien structuré, formateur compétent."
18291,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,3,5,5,"Contenu bien structuré, formateur compétent."
18292,23696,Ikram Ferchichi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,3,5,5,Formation très intéressante et enrichissante.
18293,23347,Nader Jazi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,5,4,5,3,Formation très intéressante et enrichissante.
18294,23760,Noureddine Chaabane,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,3,3,4,Formation très intéressante et enrichissante.
18295,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,3,4,3,Formation très intéressante et enrichissante.
18296,23769,Fethi Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,4,4,5,Formation très intéressante et enrichissante.
18297,23607,Dorra Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,3,5,5,"Contenu bien structuré, formateur compétent."
18298,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,3,5,5,5,Formation très intéressante et enrichissante.
18299,23863,Fadia Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,5,4,3,Formation très intéressante et enrichissante.
18300,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,5,4,3,"Contenu bien structuré, formateur compétent."
18301,23718,Walid Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,3,3,5,"Contenu bien structuré, formateur compétent."
18302,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,5,3,4,4,"Contenu bien structuré, formateur compétent."
18303,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,3,3,4,Formation très intéressante et enrichissante.
18304,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,4,4,4,"Contenu bien structuré, formateur compétent."
18305,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,4,3,4,Formation très intéressante et enrichissante.
18306,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,4,3,3,Formation très intéressante et enrichissante.
18307,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,4,4,4,3,Formation très intéressante et enrichissante.
18308,23607,Dorra Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,5,5,4,Formation très intéressante et enrichissante.
18309,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,5,4,5,3,Formation très intéressante et enrichissante.
18310,23863,Fadia Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,4,5,3,4,Formation très intéressante et enrichissante.
18311,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,3,3,5,5,"Contenu bien structuré, formateur compétent."
18312,23718,Walid Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,3,5,"Contenu bien structuré, formateur compétent."
18313,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,4,3,Formation très intéressante et enrichissante.
18314,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,3,3,3,Formation très intéressante et enrichissante.
18315,23470,Wafa Laabidi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,5,3,4,"Contenu bien structuré, formateur compétent."
18316,23696,Ikram Ferchichi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,4,5,4,Formation très intéressante et enrichissante.
18317,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,4,4,"Contenu bien structuré, formateur compétent."
18318,23760,Noureddine Chaabane,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,4,3,4,5,"Contenu bien structuré, formateur compétent."
18319,23769,Fethi Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,5,3,5,"Contenu bien structuré, formateur compétent."
18320,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,3,5,4,Formation très intéressante et enrichissante.
18321,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,3,5,Formation très intéressante et enrichissante.
18322,23830,Hiba Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,5,3,3,3,Formation très intéressante et enrichissante.
18323,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,5,3,4,"Contenu bien structuré, formateur compétent."
18324,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,5,3,4,"Contenu bien structuré, formateur compétent."
18325,23293,Wafa Ouali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,3,5,4,"Contenu bien structuré, formateur compétent."
18326,23523,Nabil Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,5,4,5,5,"Contenu bien structuré, formateur compétent."
18327,23349,Samia Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,5,4,5,"Contenu bien structuré, formateur compétent."
18328,23368,Noureddine Gharbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,4,4,"Contenu bien structuré, formateur compétent."
18329,23484,Ahmed Karray,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,3,3,3,5,Formation très intéressante et enrichissante.
18330,23493,Lamia Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,3,3,"Contenu bien structuré, formateur compétent."
18331,23369,Mehdi Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,5,4,3,5,"Contenu bien structuré, formateur compétent."
18332,23948,Ali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,3,3,5,"Contenu bien structuré, formateur compétent."
18333,23395,Bilel Hleli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,4,5,Formation très intéressante et enrichissante.
18334,23332,Hatem Daoud,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,3,4,3,"Contenu bien structuré, formateur compétent."
18335,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,4,3,Formation très intéressante et enrichissante.
18336,23365,Adel Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,3,5,5,Formation très intéressante et enrichissante.
18337,23293,Wafa Ouali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,5,5,"Contenu bien structuré, formateur compétent."
18338,23523,Nabil Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,5,5,"Contenu bien structuré, formateur compétent."
18339,23380,Bilel Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,4,5,5,"Contenu bien structuré, formateur compétent."
18340,23368,Noureddine Gharbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,4,5,4,"Contenu bien structuré, formateur compétent."
18341,23470,Wafa Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,3,5,Formation très intéressante et enrichissante.
18342,24023,Dali Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,5,5,4,4,"Contenu bien structuré, formateur compétent."
18343,23294,Nader Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,5,3,"Contenu bien structuré, formateur compétent."
18344,23369,Mehdi Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,4,5,4,"Contenu bien structuré, formateur compétent."
18345,23948,Ali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,5,4,5,Formation très intéressante et enrichissante.
18346,23929,Yasmine Gasmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,5,3,5,3,Formation très intéressante et enrichissante.
18347,23524,Intissar Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,5,3,Formation très intéressante et enrichissante.
18348,23401,Nour Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,3,3,5,Formation très intéressante et enrichissante.
18349,23966,Ghada Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,3,3,4,Formation très intéressante et enrichissante.
18350,23332,Hatem Daoud,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,5,3,3,Formation très intéressante et enrichissante.
18351,23922,Zouheir Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,5,5,5,"Contenu bien structuré, formateur compétent."
18352,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,5,3,3,"Contenu bien structuré, formateur compétent."
18353,23702,Ghada Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,5,5,Formation très intéressante et enrichissante.
18354,23365,Adel Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,3,5,5,Formation très intéressante et enrichissante.
18355,23293,Wafa Ouali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,3,4,4,"Contenu bien structuré, formateur compétent."
18356,23380,Bilel Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,4,3,3,Formation très intéressante et enrichissante.
18357,23349,Samia Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,4,4,3,"Contenu bien structuré, formateur compétent."
18358,23358,Ahlem Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,4,5,5,3,Formation très intéressante et enrichissante.
18359,23470,Wafa Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,5,3,5,Formation très intéressante et enrichissante.
