ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
23152,Manel Nabli,manel.nabli737@gmail.com,formateur,+21653495794,Tunisie,Sousse,1983-06-20,"Digital transformation, Stratégie d'entreprise, Certification, Cloud computing"
23153,Rania Maaloul,rania.maaloul592@orange.tn,formateur,+21656405908,Tunisie,Le Kef,1987-06-04,"Leadership, Entrepreneuriat, Cloud computing, IoT, Veille technologique"
23154,Aymen Ghali,aymen.ghali397@gmail.com,formateur,+21626649519,Tunisie,Le Kef,1982-01-25,"E-commerce, Qualité, Entrepreneuriat"
23155,Dalila Daoud,dalila.daoud137@live.com,formateur,+21627887499,Tunisie,Nabeul,1995-12-09,"Business intelligence, Agile"
23156,Fatma Gharbi,fatma.gharbi540@hotmail.com,formateur,+21695919963,Tunisie,Gafsa,1974-07-20,"Analyse de données, DevOps, Qualité, Entrepreneuriat, Innovation"
23157,Maher Mahjoub,maher.mahjoub71@orange.tn,formateur,+21696676181,Tunisie,Ariana,1979-04-14,"ITIL, Cybersécurité, Innovation, Agile, Technologie"
23158,Ridha Sellami,ridha.sellami538@live.com,formateur,+21690849714,Tunisie,Gabès,1967-05-22,"Informatique, Audit, Technologie"
23159,Yassine Hadj,yassine.hadj137@live.com,formateur,+21629408632,Tunisie,Nabeul,1970-02-21,"Développement web, Ressources humaines, Informatique, Agile, Analyse de données"
23160,Fares Daoud,fares.daoud207@yahoo.fr,formateur,+21693511198,Tunisie,Mahdia,1964-02-10,"Ressources humaines, Analyse de données, Technologie, ITIL, Communication, Agile"
23161,Bochra Bouslama,bochra.bouslama997@outlook.com,formateur,+21698340941,Tunisie,Nabeul,1981-12-24,"Mentoring, Technologie, Informatique, Veille technologique, Digital transformation, Communication"
23162,Bilel Karray,bilel.karray330@outlook.com,formateur,+21622909863,Tunisie,Sfax,1962-07-10,"Veille technologique, Conseil"
23163,Hichem Derbali,hichem.derbali599@hotmail.com,formateur,+21624895062,Tunisie,Kébili,1994-10-11,"Blockchain, Entrepreneuriat"
23164,Dorra Kammoun,dorra.kammoun408@laposte.net,formateur,+21690898255,Tunisie,Sidi Bouzid,1982-08-10,"Technologie, DevOps, Machine learning, Agile"
23165,Dali Laabidi,dali.laabidi113@hotmail.com,formateur,+21653600592,Tunisie,Mahdia,1970-03-24,"Cloud computing, Blockchain, Agile, Intelligence artificielle"
23166,Sabrine Mejri,sabrine.mejri495@yahoo.fr,formateur,+21691461608,Tunisie,Jendouba,1976-01-22,"Conseil, Digital transformation, E-commerce, Veille technologique"
23167,Jihene Essid,jihene.essid456@hotmail.com,formateur,+21626121255,Tunisie,Béja,1983-06-09,"Cloud computing, Finance, Communication, Gestion de projet"
23168,Imed Guizani,imed.guizani329@gmail.com,formateur,+21621268735,Tunisie,Monastir,1969-06-30,"ITIL, Management"
23169,Wided Gabsi,wided.gabsi47@outlook.com,formateur,+21622242612,Tunisie,Manouba,1995-01-01,"Intelligence artificielle, Agile"
23170,Imed Sellami,imed.sellami160@topnet.tn,formateur,+21699407698,Tunisie,Tozeur,1970-09-24,"Qualité, Machine learning"
23171,Slim Trabelsi,slim.trabelsi687@gmail.com,formateur,+21693526197,Tunisie,Kairouan,1988-10-04,"Développement web, Certification, Agile, Leadership"
23172,Makram Chaabane,makram.chaabane103@topnet.tn,formateur,+21696815666,Tunisie,Bizerte,1979-07-14,"Audit, Cybersécurité, Lean management, Informatique"
23173,Thouraya Mrad,thouraya.mrad625@topnet.tn,formateur,+21659090354,Tunisie,Gafsa,1977-03-23,"Ressources humaines, Analyse de données, Informatique, Marketing digital, Conseil"
23174,Nesrine Miled,nesrine.miled35@topnet.tn,formateur,+21652388567,Tunisie,Ben Arous,1995-02-28,"E-commerce, Analyse de données, Business intelligence"
23175,Fadia Karoui,fadia.karoui786@live.com,formateur,+21695554906,Tunisie,Bizerte,1969-02-13,"Blockchain, Communication, Management, ITIL"
23176,Farouk Hamza,farouk.hamza382@gmail.com,formateur,+21690897486,Tunisie,Bizerte,1975-01-07,"Stratégie d'entreprise, Business intelligence, Innovation, E-commerce, IoT, Blockchain"
23177,Najoua Dhouib,najoua.dhouib301@yahoo.fr,formateur,+21692565015,Tunisie,Nabeul,1988-12-05,"Machine learning, Leadership, Agile, Développement web, Qualité, Digital transformation"
23178,Karima Hachicha,karima.hachicha111@topnet.tn,formateur,+21697985464,Tunisie,Ariana,1989-06-20,"Intelligence artificielle, E-commerce"
23179,Dali Bouhamed,dali.bouhamed561@orange.tn,formateur,+21628526535,Tunisie,Tozeur,1975-08-21,"Cloud computing, Audit, Blockchain, Communication, Certification, Stratégie d'entreprise"
23180,Maher Chaieb,maher.chaieb793@yahoo.fr,formateur,+21693997980,Tunisie,Kébili,1973-09-12,"Mentoring, Analyse de données, Développement web, E-commerce, Innovation"
23181,Jamel Karray,jamel.karray619@orange.tn,formateur,+21694673023,Tunisie,Siliana,1968-04-02,"Technologie, Marketing digital, Formation professionnelle"
23182,Samia Dridi,samia.dridi331@hotmail.com,formateur,+21620865254,Tunisie,Béja,1963-07-15,"Technologie, Cybersécurité, IoT, Ressources humaines, Agile, Formation professionnelle"
23183,Samia Ouali,samia.ouali548@live.com,formateur,+21620402621,Tunisie,Ariana,1988-03-02,"Certification, Lean management, Technologie, Management, Entrepreneuriat"
23184,Ikram Trabelsi,ikram.trabelsi838@topnet.tn,formateur,+21696269172,Tunisie,Kairouan,1973-06-19,"Digital transformation, Veille technologique, Innovation, Intelligence artificielle, Blockchain"
23185,Tarek Miled,tarek.miled295@live.com,formateur,+21694387463,Tunisie,Mahdia,1978-10-16,"Marketing digital, Conseil, Gestion de projet, Stratégie d'entreprise, ITIL"
23186,Khaled Jouini,khaled.jouini926@topnet.tn,formateur,+21691350806,Tunisie,Manouba,1977-05-11,"Intelligence artificielle, Entrepreneuriat, Digital transformation, Innovation, Technologie, Agile"
23187,Zouheir Ferchichi,zouheir.ferchichi162@gmail.com,formateur,+21626301927,Tunisie,Siliana,1973-10-25,"Intelligence artificielle, Coaching, Stratégie d'entreprise, E-commerce"
23188,Mariam Chebbi,mariam.chebbi421@orange.tn,formateur,+21695525920,Tunisie,Béja,1980-07-02,"Finance, Ressources humaines, Cloud computing, Analyse de données"
23189,Omar Mrad,omar.mrad511@gmail.com,formateur,+21629293531,Tunisie,Tozeur,1980-11-10,"Cloud computing, Analyse de données, Cybersécurité, Innovation, Lean management"
23190,Bilel Hassen,bilel.hassen46@gmail.com,formateur,+21626389109,Tunisie,Jendouba,1974-10-18,"Gestion de projet, Technologie, Management"
23191,Imed Hamza,imed.hamza911@orange.tn,formateur,+21692823298,Tunisie,Kasserine,1994-06-01,"Développement web, IoT, Agile, Blockchain"
23192,Hiba Dhouib,hiba.dhouib977@outlook.com,formateur,+21694149203,Tunisie,Kasserine,1978-04-18,"Gestion de projet, Digital transformation, Développement web, Coaching"
23193,Nour Kchir,nour.kchir484@orange.tn,formateur,+21695393789,Tunisie,Sousse,1988-09-02,"Communication, IoT, Coaching, Marketing digital, Management"
23194,Fethi Fatnassi,fethi.fatnassi734@live.com,formateur,+21655944655,Tunisie,Zaghouan,1981-02-27,"Certification, Gestion de projet, Veille technologique"
23195,Bilel Bouzid,bilel.bouzid925@laposte.net,formateur,+21629749928,Tunisie,Tozeur,1962-11-07,"Informatique, ITIL, Technologie"
23196,Hiba Feriani,hiba.feriani259@outlook.com,formateur,+21695053868,Tunisie,Kébili,1963-04-02,"Conseil, Digital transformation, Mentoring, Entrepreneuriat, Blockchain"
23197,Kenza Trabelsi,kenza.trabelsi913@live.com,formateur,+21651425936,Tunisie,Monastir,1981-09-23,"Technologie, Développement web, Innovation, E-commerce, Stratégie d'entreprise, Audit"
23198,Marwan Hassen,marwan.hassen627@outlook.com,formateur,+21658075541,Tunisie,Tozeur,1995-04-17,"Gestion de projet, Technologie, Coaching, Management, Mentoring, Conseil"
23199,Salah Mejri,salah.mejri972@gmail.com,formateur,+21629710152,Tunisie,Kairouan,1988-11-06,"Blockchain, Ressources humaines"
23200,Sofiane Ben Salah,sofiane.ben.salah280@topnet.tn,formateur,+21659821837,Tunisie,Jendouba,1971-07-12,"ITIL, Agile, DevOps, Qualité, Conseil, Formation professionnelle"
23201,Moez Mejri,moez.mejri147@hotmail.com,formateur,+21691017615,Tunisie,Sidi Bouzid,1973-03-06,"Innovation, Développement web, Stratégie d'entreprise, Technologie, ITIL"
23202,Dorsaf Hleli,dorsaf.hleli743@orange.tn,formateur,+21655266956,Tunisie,Monastir,1969-04-04,"Agile, IoT"
23203,Chedly Omrani,chedly.omrani763@yahoo.fr,formateur,+21657036723,Tunisie,Bizerte,1983-02-28,"Cloud computing, Certification, Leadership"
23204,Ghazi Sellami,ghazi.sellami616@topnet.tn,formateur,+21620418412,Tunisie,Tataouine,1984-06-30,"IoT, Certification, Business intelligence, Conseil, Technologie"
23205,Fadia Rekik,fadia.rekik785@outlook.com,formateur,+21658006286,Tunisie,Tunis,1987-11-10,"Marketing digital, Communication, Développement web"
23206,Zied Guizani,zied.guizani972@topnet.tn,formateur,+21696573507,Tunisie,Kébili,1991-02-01,"Formation professionnelle, Conseil, Agile, Stratégie d'entreprise"
23207,Amine Fourati,amine.fourati878@orange.tn,formateur,+21691337593,Tunisie,Kébili,1993-10-11,"Informatique, Innovation, Gestion de projet"
23208,Wael Benhassan,wael.benhassan181@gmail.com,formateur,+21626741310,Tunisie,Béja,1979-08-12,"Innovation, Finance, Développement web, DevOps"
23209,Karim Trabelsi,karim.trabelsi821@laposte.net,formateur,+21650973195,Tunisie,Monastir,1967-01-02,"Communication, Intelligence artificielle"
23210,Karim Chebbi,karim.chebbi330@laposte.net,formateur,+21698855201,Tunisie,Tataouine,1992-12-21,"Lean management, IoT, Gestion de projet"
23211,Yosra Ferchichi,yosra.ferchichi206@orange.tn,formateur,+21627523135,Tunisie,Ben Arous,1983-06-26,"Blockchain, DevOps, IoT, Management, Agile, Machine learning"
23212,Hatem Horchani,hatem.horchani120@hotmail.com,formateur,+21622741929,Tunisie,Siliana,1972-06-20,"Business intelligence, Management, Formation professionnelle, Innovation, Intelligence artificielle, Cybersécurité"
23213,Ridha Hadj,ridha.hadj352@live.com,formateur,+21693473711,Tunisie,Médenine,1986-03-27,"Marketing digital, Certification, Audit, Qualité"
23214,Rami Ktari,rami.ktari574@topnet.tn,formateur,+21694995760,Tunisie,Le Kef,1977-04-04,"Machine learning, Cybersécurité, Finance, Leadership, E-commerce"
23215,Marwan Hajji,marwan.hajji616@gmail.com,formateur,+21624775899,Tunisie,Bizerte,1991-03-19,"DevOps, Machine learning, Communication, Entrepreneuriat, Conseil"
23216,Mehdi Karray,mehdi.karray632@gmail.com,formateur,+21699582276,Tunisie,Béja,1975-05-24,"IoT, Certification, Finance, Ressources humaines"
23217,Dorsaf Chebbi,dorsaf.chebbi32@outlook.com,formateur,+21629061247,Tunisie,Manouba,1980-06-10,"Cloud computing, Finance, Technologie"
23218,Nader Nasri,nader.nasri553@gmail.com,formateur,+21654913720,Tunisie,Kébili,1977-10-05,"Gestion de projet, Digital transformation, Marketing digital"
23219,Samia Gabsi,samia.gabsi294@laposte.net,formateur,+21628488685,Tunisie,Tataouine,1982-10-01,"Communication, Gestion de projet, Management, Entrepreneuriat, Technologie"
23220,Ines Khedher,ines.khedher306@yahoo.fr,formateur,+21621840371,Tunisie,Médenine,1994-05-25,"Leadership, Finance, Business intelligence, Marketing digital, Formation professionnelle, Conseil"
23221,Chiraz Chihaoui,chiraz.chihaoui861@gmail.com,formateur,+21625699153,Tunisie,Médenine,1977-05-13,"Machine learning, Analyse de données, Ressources humaines, Business intelligence, Finance"
23222,Thouraya Nabli,thouraya.nabli807@laposte.net,formateur,+21626314054,Tunisie,Ariana,1993-05-07,"Agile, Communication, ITIL, Ressources humaines, Qualité, Veille technologique"
23223,Yasmine Derbali,yasmine.derbali444@topnet.tn,formateur,+21695343193,Tunisie,Gafsa,1980-06-23,"Leadership, Développement web, Digital transformation, Marketing digital, Business intelligence, Coaching"
23224,Sami Chihaoui,sami.chihaoui7@laposte.net,formateur,+21694182817,Tunisie,Zaghouan,1975-05-25,"Business intelligence, Communication, Développement web, Agile, IoT"
23225,Karim Maaloul,karim.maaloul134@yahoo.fr,formateur,+21655126448,Tunisie,Sfax,1995-04-15,"Innovation, Technologie, ITIL"
23226,Rim Hmida,rim.hmida100@hotmail.com,formateur,+21623930743,Tunisie,Sousse,1966-01-24,"Certification, Cybersécurité, Marketing digital, Lean management, Management"
23227,Lobna Derbali,lobna.derbali11@gmail.com,formateur,+21624401815,Tunisie,Sousse,1973-04-19,"Digital transformation, Machine learning, Conseil, E-commerce"
23228,Lamia Ktari,lamia.ktari730@hotmail.com,formateur,+21628417027,Tunisie,Tunis,1981-07-03,"Lean management, Management, Cloud computing, Agile, Conseil, Marketing digital"
23229,Lamia Ghorbel,lamia.ghorbel718@gmail.com,formateur,+21625487982,Tunisie,Gabès,1974-12-24,"Certification, Management, E-commerce, Communication, Analyse de données, Lean management"
23230,Cyrine Ben Ahmed,cyrine.ben.ahmed901@orange.tn,formateur,+21694315314,Tunisie,Monastir,1983-10-07,"Digital transformation, ITIL, Business intelligence, Stratégie d'entreprise, Machine learning, Blockchain"
23231,Farah Karoui,farah.karoui605@orange.tn,formateur,+21656502469,Tunisie,Sfax,1986-07-22,"Gestion de projet, Cybersécurité"
23232,Yassine Dhouib,yassine.dhouib490@laposte.net,formateur,+21650347762,Tunisie,Kairouan,1974-08-18,"Entrepreneuriat, Audit"
23233,Farah Khedher,farah.khedher560@orange.tn,formateur,+21657067598,Tunisie,Gabès,1973-01-06,"Machine learning, Certification, Analyse de données, Formation professionnelle"
23234,Makram Hassen,makram.hassen483@gmail.com,formateur,+21699947929,Tunisie,Gabès,1974-07-12,"Formation professionnelle, Intelligence artificielle, Coaching, DevOps"
23235,Ridha Essid,ridha.essid61@gmail.com,formateur,+21691464270,Tunisie,Gabès,1968-03-22,"Gestion de projet, Stratégie d'entreprise"
23236,Farah Nabli,farah.nabli378@laposte.net,formateur,+21655457518,Tunisie,Nabeul,1969-11-27,"Informatique, Agile"
23237,Besma Ghorbel,besma.ghorbel329@yahoo.fr,formateur,+21696655121,Tunisie,Ariana,1991-08-24,"Leadership, Finance, Technologie"
23238,Khaled Ben Youssef,khaled.ben.youssef764@orange.tn,formateur,+21623328342,Tunisie,Siliana,1970-05-07,"Marketing digital, Cloud computing, E-commerce, Qualité"
23239,Sabrine Layouni,sabrine.layouni920@laposte.net,formateur,+21651132643,Tunisie,Zaghouan,1991-12-13,"IoT, Machine learning, Analyse de données, Qualité"
23240,Imed Khedher,imed.khedher634@laposte.net,formateur,+21627979304,Tunisie,Kasserine,1971-11-24,"Coaching, Informatique, ITIL, Communication"
23241,Hichem Hleli,hichem.hleli411@outlook.com,formateur,+21699177654,Tunisie,Gafsa,1989-01-31,"Développement web, Finance, Formation professionnelle"
23242,Lassad Gasmi,lassad.gasmi713@gmail.com,formateur,+21656009301,Tunisie,Sidi Bouzid,1968-06-04,"Qualité, Informatique, Gestion de projet, ITIL, Blockchain"
23243,Bassem Khedher,bassem.khedher843@orange.tn,formateur,+21629047605,Tunisie,Kasserine,1986-07-19,"Gestion de projet, Conseil, Veille technologique, Analyse de données, Cloud computing, Management"
23244,Dali Horchani,dali.horchani210@gmail.com,formateur,+21629814648,Tunisie,Gabès,1966-02-19,"Informatique, Innovation, Mentoring, Blockchain"
23245,Jamel Mansouri,jamel.mansouri213@outlook.com,formateur,+21698015032,Tunisie,Jendouba,1994-02-05,"Mentoring, Digital transformation, Formation professionnelle, Entrepreneuriat, Informatique"
23246,Jihene Louati,jihene.louati290@yahoo.fr,formateur,+21693717767,Tunisie,Tozeur,1962-07-18,"Digital transformation, Lean management, Intelligence artificielle, Gestion de projet"
23247,Maher Jebali,maher.jebali5@orange.tn,formateur,+21694529797,Tunisie,Le Kef,1989-07-24,"Lean management, Agile"
23248,Marwan Jemli,marwan.jemli696@topnet.tn,formateur,+21657547074,Tunisie,Kébili,1973-12-13,"Formation professionnelle, Coaching, Finance"
23249,Kenza Hleli,kenza.hleli473@topnet.tn,formateur,+21654479691,Tunisie,Tunis,1963-05-02,"Coaching, Veille technologique, Cloud computing, ITIL, Stratégie d'entreprise, Marketing digital"
23250,Ahlem Ghorbel,ahlem.ghorbel326@hotmail.com,formateur,+21691175538,Tunisie,Sfax,1984-11-12,"Innovation, DevOps"
23251,Mariam Ghali,mariam.ghali31@live.com,formateur,+21699638400,Tunisie,Siliana,1960-04-22,"Communication, Management, Qualité, Entrepreneuriat, Stratégie d'entreprise"
23252,Emad Bouslama,emad.bouslama890@hotmail.com,formateur,+21624808904,Tunisie,Bizerte,1976-12-08,"Finance, Lean management"
23253,Omar Landolsi,omar.landolsi148@topnet.tn,formateur,+21693185867,Tunisie,Gafsa,1991-07-02,"Innovation, E-commerce, Développement web, Audit, ITIL, Technologie"
23254,Yassine Rekik,yassine.rekik32@gmail.com,formateur,+21625064406,Tunisie,Sidi Bouzid,1986-12-14,"Communication, Digital transformation, Cybersécurité"
23255,Sofiane Bouzid,sofiane.bouzid946@yahoo.fr,formateur,+21629508703,Tunisie,Bizerte,1984-01-13,"Intelligence artificielle, Formation professionnelle, Cybersécurité, Business intelligence, Cloud computing"
23256,Moez Mrad,moez.mrad930@yahoo.fr,formateur,+21622196972,Tunisie,Kébili,1991-02-20,"Cloud computing, Ressources humaines, Développement web"
23257,Lamia Fatnassi,lamia.fatnassi453@laposte.net,formateur,+21626148177,Tunisie,Sfax,1961-12-14,"Informatique, Ressources humaines, E-commerce"
23258,Takwa Trabelsi,takwa.trabelsi396@laposte.net,formateur,+21696914668,Tunisie,Jendouba,1963-09-23,"E-commerce, Technologie, ITIL"
23259,Ines Chedly,ines.chedly207@hotmail.com,formateur,+21695474332,Tunisie,Gafsa,1968-05-07,"ITIL, E-commerce, Qualité, Formation professionnelle"
23260,Tarek Essid,tarek.essid735@yahoo.fr,formateur,+21626010715,Tunisie,Bizerte,1978-08-13,"Machine learning, Innovation, DevOps, Développement web"
23261,Jihene Chihaoui,jihene.chihaoui779@gmail.com,formateur,+21695754042,Tunisie,Kasserine,1980-01-06,"Finance, Business intelligence, Certification, Qualité, Analyse de données"
23262,Zohra Ktari,zohra.ktari528@live.com,formateur,+21620625555,Tunisie,Jendouba,1984-02-21,"Communication, Veille technologique, Audit, Qualité, Innovation"
23263,Zohra Kammoun,zohra.kammoun370@laposte.net,formateur,+21657348567,Tunisie,Gafsa,1995-03-03,"Leadership, Veille technologique, Finance, Stratégie d'entreprise"
23264,Yosra Bouhamed,yosra.bouhamed371@hotmail.com,formateur,+21690099787,Tunisie,Mahdia,1994-11-13,"Audit, Stratégie d'entreprise"
23265,Youssef Meddeb,youssef.meddeb608@hotmail.com,formateur,+21654973704,Tunisie,Kébili,1972-07-07,"Développement web, Gestion de projet, Agile, Informatique, E-commerce, Blockchain"
23266,Salah Dhouib,salah.dhouib415@gmail.com,formateur,+21696865014,Tunisie,Zaghouan,1987-08-18,"Machine learning, Qualité, Analyse de données"
23267,Rania Gasmi,rania.gasmi616@orange.tn,formateur,+21628361491,Tunisie,Gafsa,1963-03-25,"Technologie, Marketing digital, Conseil, Informatique, Certification, Audit"
23268,Hatem Chedly,hatem.chedly838@live.com,formateur,+21627172826,Tunisie,Kébili,1982-05-25,"Cloud computing, Entrepreneuriat, E-commerce"
23269,Sofiane Jazi,sofiane.jazi368@orange.tn,formateur,+21626479771,Tunisie,Manouba,1975-05-20,"Mentoring, Certification, Conseil"
23270,Rania Guizani,rania.guizani947@outlook.com,formateur,+21691886504,Tunisie,Ariana,1982-07-15,"ITIL, Gestion de projet, Machine learning, Ressources humaines, Formation professionnelle, Management"
23271,Jamel Khedher,jamel.khedher965@orange.tn,formateur,+21628832578,Tunisie,Nabeul,1967-07-10,"Agile, E-commerce, Cloud computing, Management"
23272,Dorsaf Kchir,dorsaf.kchir437@hotmail.com,formateur,+21624265218,Tunisie,Sidi Bouzid,1972-01-24,"Intelligence artificielle, Veille technologique"
23273,Marwan Ferchichi,marwan.ferchichi142@orange.tn,formateur,+21625283804,Tunisie,Kébili,1964-10-26,"Analyse de données, Informatique, Leadership"
23274,Salah Ouali,salah.ouali763@gmail.com,formateur,+21691653345,Tunisie,Ariana,1985-02-03,"Certification, Intelligence artificielle"
23275,Emna Mejri,emna.mejri626@gmail.com,formateur,+21624822647,Tunisie,Jendouba,1992-07-26,"Leadership, IoT, Analyse de données, Innovation, Marketing digital, Business intelligence"
23276,Noureddine Chaieb,noureddine.chaieb694@laposte.net,formateur,+21693960360,Tunisie,Zaghouan,1968-11-17,"Qualité, Business intelligence, ITIL, Innovation"
23277,Jihene Derbali,jihene.derbali291@yahoo.fr,formateur,+21621562750,Tunisie,Gafsa,1977-12-12,"Conseil, Intelligence artificielle, Marketing digital, Management, Lean management, Coaching"
23278,Maroua Ouali,maroua.ouali430@gmail.com,formateur,+21694248537,Tunisie,Siliana,1960-03-10,"Audit, Qualité, DevOps, E-commerce, Communication, Ressources humaines"
23279,Ines Karray,ines.karray690@hotmail.com,formateur,+21655019910,Tunisie,Sousse,1963-03-10,"Leadership, Management, Machine learning, Marketing digital"
23280,Yosra Ghorbel,yosra.ghorbel405@topnet.tn,formateur,+21658669629,Tunisie,Zaghouan,1968-02-21,"Audit, Management"
23281,Salah Hleli,salah.hleli10@laposte.net,formateur,+21622175357,Tunisie,Le Kef,1986-04-17,"Lean management, Business intelligence, Qualité"
23282,Khadija Daoud,khadija.daoud898@orange.tn,apprenant,+21620518783,Tunisie,Siliana,1995-04-11,"Coaching, Innovation, Développement web, Analyse de données"
23283,Takwa Nasri,takwa.nasri804@topnet.tn,apprenant,+21693424961,Tunisie,Sousse,1988-08-11,"Conseil, Finance, Machine learning, Développement web"
23284,Amine Mansouri,amine.mansouri35@orange.tn,apprenant,+21698151967,Tunisie,Gafsa,2002-04-19,"Digital transformation, Business intelligence, Qualité, Stratégie d'entreprise, Coaching"
23285,Wassim Dridi,wassim.dridi201@hotmail.com,apprenant,+21622283446,Tunisie,Monastir,1996-09-25,"Management, Coaching"
23286,Fadia Limam,fadia.limam950@yahoo.fr,apprenant,+21692063496,Tunisie,Tataouine,2007-07-12,"Certification, Audit, Marketing digital, Blockchain"
23287,Mariam Bouaziz,mariam.bouaziz342@hotmail.com,apprenant,+21699801966,Tunisie,Le Kef,1995-04-20,"Qualité, Informatique, DevOps, Formation professionnelle, IoT"
23288,Marwan Louati,marwan.louati658@outlook.com,apprenant,+21625159266,Tunisie,Ariana,2006-10-25,"Machine learning, Informatique, Intelligence artificielle, Formation professionnelle"
23289,Jamel Dhouib,jamel.dhouib5@outlook.com,apprenant,+21692954689,Tunisie,Béja,1997-02-11,"Qualité, Blockchain, Cloud computing, Machine learning, IoT"
23290,Karim Ben Youssef,karim.ben.youssef617@yahoo.fr,apprenant,+21653856721,Tunisie,Kasserine,2003-08-14,"Mentoring, Intelligence artificielle"
23291,Ali Hajji,ali.hajji5@orange.tn,apprenant,+21659216453,Tunisie,Bizerte,2006-04-16,"Technologie, Communication, ITIL, Veille technologique"
23292,Yasmine Mahjoub,yasmine.mahjoub267@outlook.com,apprenant,+21698248541,Tunisie,Gafsa,1987-06-02,"Management, Intelligence artificielle, Business intelligence, Marketing digital, Gestion de projet"
23293,Wafa Ouali,wafa.ouali222@hotmail.com,apprenant,+21658743320,Tunisie,Tunis,1993-03-05,"Développement web, Technologie, Stratégie d'entreprise, Veille technologique"
23294,Nader Mabrouk,nader.mabrouk821@gmail.com,apprenant,+21650134744,Tunisie,Sidi Bouzid,1994-03-22,"ITIL, Mentoring, Ressources humaines, Conseil, Coaching, Intelligence artificielle"
