ID,ID Utilisateur,Nom Utilisateur,Formation,Compétences Avant (moyenne),Compétences Après (moyenne),Progression (%)
20865,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,5.25,8.5,325
20866,23331,Zied Bouhamed,ITIL 4 Foundation - Gestion des Services IT,3,7,400
20867,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,2.5,6.5,400
20868,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,3.25,7.75,450
20869,23465,Walid Horchani,ITIL 4 Foundation - Gestion des Services IT,4,6.75,275
20870,23454,Yassine Hamdi,ITIL 4 Foundation - Gestion des Services IT,4.25,8.75,450
20871,23409,Dali Mrad,ITIL 4 Foundation - Gestion des Services IT,2.75,6.5,375
20872,23446,Karim Bouslama,ITIL 4 Foundation - Gestion des Services IT,4,7.5,350
20873,23485,Hatem Ben Salah,ITIL 4 Foundation - Gestion des Services IT,4.75,9,425
20874,24113,Nader Jouini,ITIL 4 Foundation - Gestion des Services IT,5,7.75,275
20875,23402,Kais Karray,ITIL 4 Foundation - Gestion des Services IT,3,5.75,275
20876,23291,Ali Hajji,ITIL 4 Foundation - Gestion des Services IT,2.25,5.75,350
20877,23406,Kenza Nabli,ITIL 4 Foundation - Gestion des Services IT,5.5,8,250
20878,23374,Fares Ben Ali,ITIL 4 Foundation - Gestion des Services IT,3,7,400
20879,23352,Farah Ben Ali,ITIL 4 Foundation - Gestion des Services IT,3.75,8.5,475
20880,23405,Samir Dhouib,ITIL 4 Foundation - Gestion des Services IT,5.75,8,225
20881,23390,Sofiane Ezzine,ITIL 4 Foundation - Gestion des Services IT,3.75,6.25,250
20882,23331,Zied Bouhamed,ITIL 4 Foundation - Gestion des Services IT,4.25,9.25,500
20883,23435,Sabrine Ghorbel,ITIL 4 Foundation - Gestion des Services IT,3.75,7.5,375
20884,23334,Slim Nasri,ITIL 4 Foundation - Gestion des Services IT,5.75,9,325
20885,23465,Walid Horchani,ITIL 4 Foundation - Gestion des Services IT,2.5,6.25,375
20886,23454,Yassine Hamdi,ITIL 4 Foundation - Gestion des Services IT,4,7,300
20887,23446,Karim Bouslama,ITIL 4 Foundation - Gestion des Services IT,4.5,7.25,275
20888,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8.25,450
20889,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,7.75,325
20890,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7.25,350
20891,23470,Wafa Laabidi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,8.25,475
20892,23347,Nader Jazi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.75,9.5,375
20893,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7,325
20894,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,7,375
20895,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,6.5,250
20896,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,7.75,300
20897,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8.25,450
20898,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.5,7,150
20899,23718,Walid Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.75,8.75,400
20900,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,6.75,300
20901,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,5.75,225
20902,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",6.5,10,350
20903,23470,Wafa Laabidi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.25,7,175
20904,23347,Nader Jazi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,6.75,275
20905,23760,Noureddine Chaabane,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,6.5,325
20906,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7.25,350
20907,23769,Fethi Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",6,8.5,250
20908,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.25,7.75,250
20909,23607,Dorra Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,7.5,325
20910,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,7.5,250
20911,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,8.75,375
20912,23718,Walid Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,8.25,375
20913,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,8.5,475
20914,23671,Myriam Louati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.5,7.5,200
20915,23696,Ikram Ferchichi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.5,7.75,525
20916,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,7,275
20917,23500,Ghada Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,9,500
20918,23769,Fethi Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,7.5,425
20919,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,8,475
20920,23607,Dorra Jemli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,6.5,300
20921,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7,325
20922,23830,Hiba Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.75,7.5,475
20923,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,7.25,350
20924,23520,Najoua Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.75,7.75,200
20925,23698,Besma Jouini,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2,6.25,425
20926,23470,Wafa Laabidi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,6.5,225
20927,23347,Nader Jazi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.5,7.5,300
20928,23301,Dorra Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.25,6,375
20929,23760,Noureddine Chaabane,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4.25,7.75,350
20930,23769,Fethi Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.5,6,250
20931,23501,Maher Derbali,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,8.75,375
20932,23516,Myriam Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5.5,7.5,200
20933,24156,Rami Dhouib,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.75,6.5,275
20934,23863,Fadia Ghanmi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2.5,6.5,400
20935,23830,Hiba Hassen,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3.25,8.25,500
20936,23844,Kenza Hleli,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2,6.25,425
20937,23718,Walid Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,8.25,425
20938,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2,5.75,375
20939,23523,Nabil Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,5.25,250
20940,23484,Ahmed Karray,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,9,375
20941,24023,Dali Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,4.75,125
20942,23294,Nader Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,9,375
20943,23493,Lamia Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,8.25,300
20944,23948,Ali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.75,375
20945,23929,Yasmine Gasmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,8,525
20946,23479,Manel Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.25,325
20947,23524,Intissar Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,8,450
20948,23395,Bilel Hleli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,6.75,250
20949,23401,Nour Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,7.75,275
20950,23966,Ghada Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.25,325
20951,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2,3.25,125
20952,23702,Ghada Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.25,6.25,400
20953,23365,Adel Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,7.75,500
20954,23477,Olfa Omrani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,8.25,475
20955,23293,Wafa Ouali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,8.75,450
20956,23523,Nabil Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,6.75,250
20957,23380,Bilel Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,7.5,300
20958,23368,Noureddine Gharbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.75,8,325
20959,23358,Ahlem Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,6,275
20960,23470,Wafa Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",6.25,8.25,200
20961,23484,Ahmed Karray,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,7.5,300
20962,24023,Dali Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,8,350
20963,23493,Lamia Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,8.5,325
20964,23369,Mehdi Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.75,375
20965,23948,Ali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,8.25,475
20966,23929,Yasmine Gasmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,9.25,475
20967,23524,Intissar Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,8.75,425
20968,23401,Nour Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7.75,375
20969,23966,Ghada Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.5,7.75,325
20970,23332,Hatem Daoud,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,8,275
20971,23922,Zouheir Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.75,6,325
20972,24115,Rami Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.25,7,375
20973,23702,Ghada Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.75,7,225
20974,23365,Adel Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,9,400
20975,23293,Wafa Ouali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5.25,8.25,300
20976,23523,Nabil Ghorbel,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",1.75,6.25,450
20977,23380,Bilel Chihaoui,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,7,300
20978,23349,Samia Mejri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,8.25,400
20979,23368,Noureddine Gharbi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,7,275
20980,23358,Ahlem Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.75,7.5,375
20981,23470,Wafa Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.75,9,425
20982,24023,Dali Jelassi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,7,350
20983,23294,Nader Mabrouk,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,7.75,350
20984,23493,Lamia Dridi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3.5,7.25,375
20985,23369,Mehdi Ezzine,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,6.25,200
20986,23948,Ali Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.25,7.25,500
20987,23929,Yasmine Gasmi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",6.25,9.5,325
20988,23479,Manel Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",1.75,8.75,700
20989,23401,Nour Fkih,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,8.25,325
20990,23966,Ghada Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2.25,5.25,300
20991,23332,Hatem Daoud,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,6.5,250
20992,23922,Zouheir Hajji,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4.25,6,175
20993,24112,Hedi Bouaziz,"ITIL 4 Strategist: Direct, Plan and Improve",2.5,6.75,425
20994,23299,Omar Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7,275
20995,23536,Marwan Kammoun,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,5.5,125
20996,23721,Bilel Jazi,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,6,225
20997,23677,Hedi Chaabane,"ITIL 4 Strategist: Direct, Plan and Improve",5,8,300
20998,23359,Ikram Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",4,8.75,475
20999,23394,Maher Mansouri,"ITIL 4 Strategist: Direct, Plan and Improve",4.75,8.5,375
21000,23312,Cyrine Hmida,"ITIL 4 Strategist: Direct, Plan and Improve",2,7.75,575
21001,23552,Dorra Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7.25,300
21002,23413,Dorsaf Mejri,"ITIL 4 Strategist: Direct, Plan and Improve",2.75,7,425
21003,24246,Ikram Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,7,325
21004,23503,Thouraya Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,5.75,150
21005,24112,Hedi Bouaziz,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,8.75,450
21006,23299,Omar Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7,275
21007,23752,Myriam Dhouib,"ITIL 4 Strategist: Direct, Plan and Improve",5.5,8,250
21008,23721,Bilel Jazi,"ITIL 4 Strategist: Direct, Plan and Improve",5.25,7.75,250
21009,23677,Hedi Chaabane,"ITIL 4 Strategist: Direct, Plan and Improve",5,6.75,175
21010,23745,Dali Miled,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,7,250
21011,23390,Sofiane Ezzine,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,7.5,400
21012,23359,Ikram Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",3.5,7.25,375
21013,23312,Cyrine Hmida,"ITIL 4 Strategist: Direct, Plan and Improve",5,8,300
21014,23552,Dorra Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",5.25,8.25,300
21015,23413,Dorsaf Mejri,"ITIL 4 Strategist: Direct, Plan and Improve",3,6.5,350
21016,24246,Ikram Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,8.25,375
21017,24112,Hedi Bouaziz,"ITIL 4 Strategist: Direct, Plan and Improve",5.25,8,275
21018,23299,Omar Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,7.75,400
21019,23752,Myriam Dhouib,"ITIL 4 Strategist: Direct, Plan and Improve",2.5,7.25,475
21020,23721,Bilel Jazi,"ITIL 4 Strategist: Direct, Plan and Improve",4,7.75,375
21021,23677,Hedi Chaabane,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,7.25,275
21022,23745,Dali Miled,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,6.5,325
21023,23390,Sofiane Ezzine,"ITIL 4 Strategist: Direct, Plan and Improve",3.25,6,275
21024,23359,Ikram Khlif,"ITIL 4 Strategist: Direct, Plan and Improve",3.75,8.5,475
21025,23394,Maher Mansouri,"ITIL 4 Strategist: Direct, Plan and Improve",4.25,7,275
21026,23552,Dorra Chaieb,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,8.25,375
21027,24246,Ikram Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",4.5,7.75,325
21028,23302,Makram Ferchichi,DevOps Foundation,4,6,200
21029,23560,Samir Guizani,DevOps Foundation,2.5,6.25,375
21030,23656,Zeineb Ben Salah,DevOps Foundation,6,7.25,125
21031,23694,Lamia Fkih,DevOps Foundation,5.25,9.25,400
21032,23735,Manel Limam,DevOps Foundation,4.75,8.25,350
21033,23426,Kais Ghanmi,DevOps Foundation,5,7.25,225
21034,23619,Samir Meddeb,DevOps Foundation,4.5,6.75,225
21035,23301,Dorra Dhouib,DevOps Foundation,4.5,9.25,475
21036,23291,Ali Hajji,DevOps Foundation,4.25,7.75,350
21037,23533,Nesrine Ferchichi,DevOps Foundation,2.5,7.75,525
21038,23775,Khaled Bouhamed,DevOps Foundation,4.25,7.75,350
21039,23745,Dali Miled,DevOps Foundation,3.25,6.5,325
21040,24071,Besma Mansouri,DevOps Foundation,3.75,7,325
21041,23611,Hatem Mahjoub,DevOps Foundation,4,7.25,325
21042,24029,Hatem Mansouri,DevOps Foundation,5,9,400
21043,23560,Samir Guizani,DevOps Foundation,4.75,8.25,350
21044,23556,Lobna Hamdi,DevOps Foundation,4,6,200
21045,23656,Zeineb Ben Salah,DevOps Foundation,5.25,7.5,225
21046,23694,Lamia Fkih,DevOps Foundation,4,9,500
21047,23426,Kais Ghanmi,DevOps Foundation,3,6.75,375
21048,23619,Samir Meddeb,DevOps Foundation,5,7.5,250
21049,23301,Dorra Dhouib,DevOps Foundation,4.75,7.5,275
21050,23340,Yasmine Mabrouk,DevOps Foundation,3.75,8,425
21051,23533,Nesrine Ferchichi,DevOps Foundation,3.75,7.25,350
21052,23775,Khaled Bouhamed,DevOps Foundation,4,7.75,375
21053,23351,Rania Jemli,DevOps Foundation,4.5,8.25,375
21054,23745,Dali Miled,DevOps Foundation,3.5,8,450
21055,24071,Besma Mansouri,DevOps Foundation,4.75,9,425
21056,23359,Ikram Khlif,DevOps Foundation,3.5,8.75,525
21057,24029,Hatem Mansouri,DevOps Foundation,3.75,6.75,300
21058,23302,Makram Ferchichi,DevOps Foundation,4.25,7.75,350
21059,23560,Samir Guizani,DevOps Foundation,3.75,6.75,300
21060,23556,Lobna Hamdi,DevOps Foundation,3.5,6.25,275
21061,23656,Zeineb Ben Salah,DevOps Foundation,3.25,7.25,400
21062,23735,Manel Limam,DevOps Foundation,2.75,7.5,475
21063,23426,Kais Ghanmi,DevOps Foundation,4.5,8.75,425
21064,23619,Samir Meddeb,DevOps Foundation,2.5,8,550
21065,23301,Dorra Dhouib,DevOps Foundation,3.5,7.5,400
21066,23340,Yasmine Mabrouk,DevOps Foundation,6.25,8,175
21067,23291,Ali Hajji,DevOps Foundation,4.75,7.5,275
21068,23533,Nesrine Ferchichi,DevOps Foundation,2.75,7.25,450
21069,23775,Khaled Bouhamed,DevOps Foundation,4,6.75,275
21070,23351,Rania Jemli,DevOps Foundation,3.25,5.25,200
21071,24071,Besma Mansouri,DevOps Foundation,3.75,7.5,375
21072,23611,Hatem Mahjoub,DevOps Foundation,4.5,7.75,325
21073,23359,Ikram Khlif,DevOps Foundation,4.75,7.75,300
21074,24029,Hatem Mansouri,DevOps Foundation,4,7.25,325
21075,23302,Makram Ferchichi,DevOps Foundation,4,7.5,350
21076,23560,Samir Guizani,DevOps Foundation,5,8.5,350
21077,23556,Lobna Hamdi,DevOps Foundation,4.75,7.75,300
21078,23656,Zeineb Ben Salah,DevOps Foundation,5.25,9,375
21079,23694,Lamia Fkih,DevOps Foundation,3.5,7.25,375
21080,23735,Manel Limam,DevOps Foundation,5.5,7.75,225
21081,23426,Kais Ghanmi,DevOps Foundation,4.75,8.25,350
21082,23301,Dorra Dhouib,DevOps Foundation,3.5,7.5,400
21083,23745,Dali Miled,DevOps Foundation,3.75,8.25,450
21084,23611,Hatem Mahjoub,DevOps Foundation,5,7,200
21085,24029,Hatem Mansouri,DevOps Foundation,4.5,7.25,275
21086,23398,Besma Meddeb,AWS Certified Solutions Architect - Associate,3.25,8,475
21087,23316,Latifa Chaieb,AWS Certified Solutions Architect - Associate,5.5,8.25,275
21088,23748,Samia Laabidi,AWS Certified Solutions Architect - Associate,2.5,5.25,275
21089,23555,Wided Derbali,AWS Certified Solutions Architect - Associate,2.75,7.5,475
21090,23591,Mariam Jouini,AWS Certified Solutions Architect - Associate,4,8.5,450
21091,23539,Bochra Ben Ahmed,AWS Certified Solutions Architect - Associate,4.75,7.5,275
21092,23429,Wided Limam,AWS Certified Solutions Architect - Associate,2.25,5.75,350
21093,23541,Mehdi Mabrouk,AWS Certified Solutions Architect - Associate,5.25,8.75,350
21094,23309,Zouheir Ben Salah,AWS Certified Solutions Architect - Associate,4,6.5,250
21095,23306,Rim Guizani,AWS Certified Solutions Architect - Associate,5,8.5,350
21096,23626,Sofiane Fkih,AWS Certified Solutions Architect - Associate,4.25,7.5,325
21097,23658,Hajer Hleli,AWS Certified Solutions Architect - Associate,5,8,300
