ID,ID Utilisateur,Nom Utilisateur,Email Utilisateur,ID Formation,Titre Formation,Date Formation,Date Achat
23495,22687,Besma Bouslama,besma.bouslama394@hotmail.com,419,ITIL 4 Foundation - Gestion des Services IT,2025-06-08,2025-05-29
23496,22256,Ghazi Ben Youssef,ghazi.ben.youssef895@yahoo.fr,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-24
23497,22171,Rania Jouini,rania.jouini950@hotmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-06
23498,23109,Dorsaf Ghali,dorsaf.ghali344@laposte.net,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-19
23499,22693,Mohamed Omrani,mohamed.omrani583@topnet.tn,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-14
23500,22671,Aymen Louati,aymen.louati779@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-18
23501,22673,Besma Meddeb,besma.meddeb373@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-18
23502,22745,Zohra Bouhamed,zohra.bouhamed150@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-18
23503,22722,Marwan Mrad,marwan.mrad526@hotmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-10
23504,22692,Ikram Fourati,ikram.fourati865@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-17
23505,22676,Zohra Karray,zohra.karray247@laposte.net,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-13
23506,22674,Salma Fatnassi,salma.fatnassi47@gmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-15
23507,22648,Nader Derbali,nader.derbali101@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-06
23508,22501,Dorra Neffati,dorra.neffati859@live.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-04-02
23509,22512,Olfa Hamdi,olfa.hamdi143@orange.tn,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-15
23510,22686,Fatma Ghanmi,fatma.ghanmi892@orange.tn,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-04-02
23511,22742,Taoufik Ktari,taoufik.ktari592@yahoo.fr,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-06
23512,22752,Karima Marzouki,karima.marzouki573@topnet.tn,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-05
23513,22981,Farouk Jelassi,farouk.jelassi679@live.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-18
23514,22913,Intissar Kchir,intissar.kchir353@laposte.net,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-23
23515,22987,Aymen Mestiri,aymen.mestiri301@gmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-13
23516,22423,Wassim Fkih,wassim.fkih637@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-05
23517,22996,Takwa Fourati,takwa.fourati142@live.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-06
23518,22523,Ridha Labidi,ridha.labidi185@live.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-20
23519,22652,Dorsaf Gharbi,dorsaf.gharbi124@laposte.net,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-27
23520,22668,Dalila Ouali,dalila.ouali522@gmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-10
23521,22220,Ahlem Ferchichi,ahlem.ferchichi582@laposte.net,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-08
23522,22995,Ridha Limam,ridha.limam404@hotmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-16
23523,22715,Ines Guizani,ines.guizani352@hotmail.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-24
23524,22129,Takwa Mestiri,takwa.mestiri324@outlook.com,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-13
23525,22907,Myriam Maaloul,myriam.maaloul154@yahoo.fr,420,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",2025-04-02,2025-03-31
23526,22762,Hedi Essid,hedi.essid22@gmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-19
23527,23064,Hajer Bouhamed,hajer.bouhamed630@gmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-14
23528,22950,Karima Benhassan,karima.benhassan146@live.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-10
23529,22949,Latifa Maaloul,latifa.maaloul921@outlook.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-04
23530,22953,Nabil Dali,nabil.dali591@orange.tn,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-11
23531,22980,Slim Louati,slim.louati807@yahoo.fr,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-08
23532,22956,Mariam Chihaoui,mariam.chihaoui272@laposte.net,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-11
23533,23062,Amel Ben Youssef,amel.ben.youssef105@live.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-04-27
23534,22987,Aymen Mestiri,aymen.mestiri301@gmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-04-25
23535,23005,Karima Rekik,karima.rekik86@orange.tn,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-12
23536,22457,Yassine Hachicha,yassine.hachicha584@hotmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-03
23537,22381,Dalila Kchir,dalila.kchir553@outlook.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-03
23538,23025,Dali Ghali,dali.ghali358@orange.tn,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-18
23539,22978,Dorra Nabli,dorra.nabli39@topnet.tn,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-05
23540,22960,Lobna Laabidi,lobna.laabidi212@outlook.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-04-24
23541,22734,Nour Derbali,nour.derbali246@live.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-05
23542,22577,Maher Nabli,maher.nabli659@outlook.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-10
23543,22504,Nour Bouaziz,nour.bouaziz329@yahoo.fr,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-06
23544,23008,Cyrine Gasmi,cyrine.gasmi399@outlook.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-11
23545,22505,Karima Labidi,karima.labidi191@gmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-09
23546,23054,Kais Mejri,kais.mejri441@live.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-16
23547,22736,Ahlem Chebbi,ahlem.chebbi395@gmail.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-02
23548,22689,Bassem Mrad,bassem.mrad790@orange.tn,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-12
23549,23031,Hajer Marzouki,hajer.marzouki435@live.com,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-13
23550,22151,Mehdi Trabelsi,mehdi.trabelsi935@yahoo.fr,421,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",2025-05-22,2025-05-03
23551,22156,Bassem Mahjoub,bassem.mahjoub370@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-31
23552,22168,Zouheir Hachicha,zouheir.hachicha645@outlook.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-21
23553,22591,Fethi Kchir,fethi.kchir325@outlook.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-17
23554,22472,Khadija Hamza,khadija.hamza479@yahoo.fr,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-22
23555,22400,Taoufik Labidi,taoufik.labidi597@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-24
23556,22417,Ahlem Ferchichi,ahlem.ferchichi215@gmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-14
23557,22425,Farouk Chedly,farouk.chedly750@outlook.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-16
23558,22170,Emad Hadj,emad.hadj429@hotmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-15
23559,22380,Ahmed Fatnassi,ahmed.fatnassi822@hotmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-04-01
23560,22379,Salma Jazi,salma.jazi430@yahoo.fr,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-25
23561,22394,Zeineb Karray,zeineb.karray96@topnet.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-18
23562,22403,Manel Labidi,manel.labidi789@laposte.net,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-04-02
23563,22628,Ghazi Mejri,ghazi.mejri420@gmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-18
23564,22234,Bassem Mrad,bassem.mrad172@yahoo.fr,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-21
23565,22177,Nesrine Jemli,nesrine.jemli225@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-04-02
23566,22390,Lassad Ferjani,lassad.ferjani852@topnet.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-08
23567,22597,Latifa Marzouki,latifa.marzouki773@topnet.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-04-03
23568,22137,Nader Ezzine,nader.ezzine68@orange.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-23
23569,22440,Nour Omrani,nour.omrani475@outlook.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-09
23570,22614,Zied Hachicha,zied.hachicha788@hotmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-31
23571,22257,Besma Hajji,besma.hajji637@laposte.net,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-12
23572,22202,Wael Marzouki,wael.marzouki552@topnet.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-07
23573,22147,Lamia Ben Ahmed,lamia.ben.ahmed55@gmail.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-07
23574,22618,Intissar Mahjoub,intissar.mahjoub478@orange.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-09
23575,22610,Maher Hmida,maher.hmida366@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-21
23576,22886,Cyrine Labidi,cyrine.labidi241@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-04-03
23577,22829,Slim Laabidi,slim.laabidi909@laposte.net,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-13
23578,22160,Karim Maaloul,karim.maaloul519@live.com,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-25
23579,22755,Walid Hleli,walid.hleli4@orange.tn,422,"ITIL 4 Strategist: Direct, Plan and Improve",2025-04-06,2025-03-23
23580,23030,Ahlem Louati,ahlem.louati122@gmail.com,423,DevOps Foundation,2024-12-19,2024-11-28
23581,22277,Maher Ghorbel,maher.ghorbel563@gmail.com,423,DevOps Foundation,2024-12-19,2024-12-13
23582,22557,Hatem Gasmi,hatem.gasmi200@outlook.com,423,DevOps Foundation,2024-12-19,2024-11-25
23583,22314,Wided Fourati,wided.fourati711@topnet.tn,423,DevOps Foundation,2024-12-19,2024-12-10
23584,22685,Wided Ghorbel,wided.ghorbel354@hotmail.com,423,DevOps Foundation,2024-12-19,2024-11-22
23585,22398,Najoua Neffati,najoua.neffati742@yahoo.fr,423,DevOps Foundation,2024-12-19,2024-12-09
23586,22453,Yosra Hleli,yosra.hleli950@orange.tn,423,DevOps Foundation,2024-12-19,2024-12-03
23587,22796,Myriam Sellami,myriam.sellami241@orange.tn,423,DevOps Foundation,2024-12-19,2024-12-03
23588,22812,Wafa Karray,wafa.karray934@orange.tn,423,DevOps Foundation,2024-12-19,2024-12-13
23589,22601,Omar Rekik,omar.rekik124@gmail.com,423,DevOps Foundation,2024-12-19,2024-12-05
23590,22650,Ghazi Nabli,ghazi.nabli101@hotmail.com,423,DevOps Foundation,2024-12-19,2024-11-22
23591,22636,Ines Marzouki,ines.marzouki754@hotmail.com,423,DevOps Foundation,2024-12-19,2024-11-22
23592,22632,Jihene Chebbi,jihene.chebbi497@hotmail.com,423,DevOps Foundation,2024-12-19,2024-12-17
23593,22835,Maroua Bouhamed,maroua.bouhamed428@gmail.com,423,DevOps Foundation,2024-12-19,2024-11-27
23594,22315,Ghada Trabelsi,ghada.trabelsi389@live.com,423,DevOps Foundation,2024-12-19,2024-11-24
23595,22713,Nabil Ben Salah,nabil.ben.salah169@laposte.net,423,DevOps Foundation,2024-12-19,2024-12-06
23596,22877,Omar Ghanmi,omar.ghanmi875@laposte.net,423,DevOps Foundation,2024-12-19,2024-12-11
23597,22567,Wael Layouni,wael.layouni658@gmail.com,423,DevOps Foundation,2024-12-19,2024-12-06
23598,22842,Rania Landolsi,rania.landolsi77@orange.tn,423,DevOps Foundation,2024-12-19,2024-12-17
23599,22378,Chedly Ouali,chedly.ouali598@topnet.tn,423,DevOps Foundation,2024-12-19,2024-12-08
23600,22761,Hajer Mansouri,hajer.mansouri159@yahoo.fr,423,DevOps Foundation,2024-12-19,2024-12-13
23601,22547,Hana Ferchichi,hana.ferchichi612@outlook.com,423,DevOps Foundation,2024-12-19,2024-11-27
23602,22693,Mohamed Omrani,mohamed.omrani583@topnet.tn,423,DevOps Foundation,2024-12-19,2024-12-16
23603,22692,Ikram Fourati,ikram.fourati865@outlook.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-30
23604,22930,Moez Ferchichi,moez.ferchichi866@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-05
23605,22901,Lassad Meddeb,lassad.meddeb955@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-11
23606,23026,Ahlem Feriani,ahlem.feriani738@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-14
23607,22947,Nesrine Ktari,nesrine.ktari274@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-31
23608,23003,Latifa Essid,latifa.essid415@orange.tn,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-29
23609,22974,Besma Mejri,besma.mejri523@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-06
23610,22962,Yosra Bouslama,yosra.bouslama840@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-22
23611,22884,Sofiane Ferchichi,sofiane.ferchichi463@outlook.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-26
23612,22934,Hichem Fkih,hichem.fkih630@orange.tn,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-25
23613,22996,Takwa Fourati,takwa.fourati142@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-31
23614,22897,Yosra Marzouki,yosra.marzouki792@yahoo.fr,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-03
23615,22922,Amira Ben Ali,amira.ben.ali521@laposte.net,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-22
23616,22940,Amel Ben Youssef,amel.ben.youssef465@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-21
23617,22907,Myriam Maaloul,myriam.maaloul154@yahoo.fr,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-08
23618,22970,Latifa Maaloul,latifa.maaloul407@yahoo.fr,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-16
23619,23004,Myriam Ben Salah,myriam.ben.salah806@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-05
23620,22954,Hiba Kchir,hiba.kchir140@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-31
23621,23007,Olfa Meddeb,olfa.meddeb512@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-22
23622,22937,Yassine Miled,yassine.miled351@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-13
23623,22888,Bassem Hleli,bassem.hleli59@yahoo.fr,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-11
23624,22900,Adel Chebbi,adel.chebbi451@gmail.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-24
23625,22992,Farouk Jouini,farouk.jouini841@yahoo.fr,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-05
23626,22886,Cyrine Labidi,cyrine.labidi241@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-27
23627,22794,Yassine Ben Ali,yassine.ben.ali54@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-04
23628,22932,Nesrine Daoud,nesrine.daoud619@live.com,424,AWS Certified Solutions Architect - Associate,2025-03-31,2025-03-23
23629,22977,Khadija Labidi,khadija.labidi595@gmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-14
23630,22139,Sabrine Fatnassi,sabrine.fatnassi387@outlook.com,425,Microsoft Azure Administrator,2024-12-27,2024-11-28
23631,22257,Besma Hajji,besma.hajji637@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-26
23632,22160,Karim Maaloul,karim.maaloul519@live.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-20
23633,22402,Wael Feriani,wael.feriani90@topnet.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-19
23634,22165,Amine Mejri,amine.mejri686@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-06
23635,22134,Farouk Jelassi,farouk.jelassi667@yahoo.fr,425,Microsoft Azure Administrator,2024-12-27,2024-11-28
23636,22333,Fares Ben Ali,fares.ben.ali442@topnet.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-19
23637,22255,Ahlem Hamza,ahlem.hamza501@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-26
23638,22273,Nour Hachicha,nour.hachicha595@hotmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-10
23639,22178,Thouraya Jazi,thouraya.jazi999@topnet.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-14
23640,22248,Emad Khedher,emad.khedher258@hotmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-03
23641,22338,Hajer Bouzid,hajer.bouzid581@outlook.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-07
23642,22289,Ghada Jelassi,ghada.jelassi932@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-15
23643,22301,Sonia Essid,sonia.essid438@hotmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-13
23644,22225,Khaled Ben Ahmed,khaled.ben.ahmed326@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-12
23645,22136,Mariam Hachicha,mariam.hachicha625@orange.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-01
23646,22372,Hatem Chedly,hatem.chedly467@laposte.net,425,Microsoft Azure Administrator,2024-12-27,2024-12-16
23647,22269,Ghada Horchani,ghada.horchani359@yahoo.fr,425,Microsoft Azure Administrator,2024-12-27,2024-12-12
23648,22256,Ghazi Ben Youssef,ghazi.ben.youssef895@yahoo.fr,425,Microsoft Azure Administrator,2024-12-27,2024-12-21
23649,22247,Zied Guesmi,zied.guesmi461@gmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-08
23650,22344,Chiraz Ferchichi,chiraz.ferchichi353@yahoo.fr,425,Microsoft Azure Administrator,2024-12-27,2024-12-06
23651,22364,Aymen Dali,aymen.dali826@outlook.com,425,Microsoft Azure Administrator,2024-12-27,2024-11-29
23652,22246,Salma Nabli,salma.nabli489@hotmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-21
23653,22189,Ghazi Fatnassi,ghazi.fatnassi804@topnet.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-22
23654,22302,Yasmine Daoud,yasmine.daoud446@hotmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-22
23655,22258,Rim Mestiri,rim.mestiri831@live.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-16
23656,22173,Karima Ben Ali,karima.ben.ali970@topnet.tn,425,Microsoft Azure Administrator,2024-12-27,2024-12-10
23657,22238,Makram Jazi,makram.jazi238@yahoo.fr,425,Microsoft Azure Administrator,2024-12-27,2024-12-15
23658,22214,Rami Mestiri,rami.mestiri340@gmail.com,425,Microsoft Azure Administrator,2024-12-27,2024-12-04
23659,22315,Ghada Trabelsi,ghada.trabelsi389@live.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-10
23660,22563,Farouk Dali,farouk.dali891@live.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-06
23661,22994,Rim Gabsi,rim.gabsi120@live.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-15
23662,22759,Bassem Hajji,bassem.hajji999@laposte.net,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-13
23663,22769,Karima Jazi,karima.jazi450@gmail.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-11-29
23664,22841,Ahmed Ben Salah,ahmed.ben.salah798@gmail.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-11-21
23665,22873,Nader Neffati,nader.neffati238@hotmail.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-01
23666,22782,Mohamed Ben Ali,mohamed.ben.ali828@laposte.net,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-03
23667,22713,Nabil Ben Salah,nabil.ben.salah169@laposte.net,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-11-26
23668,22789,Kais Guizani,kais.guizani444@live.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-16
23669,22823,Kais Hachicha,kais.hachicha347@live.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-12-16
23670,22676,Zohra Karray,zohra.karray247@laposte.net,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-11-24
23671,22717,Farouk Hachicha,farouk.hachicha465@gmail.com,426,Google Cloud Professional Cloud Architect,2024-12-17,2024-11-19
