ID,ID Utilisateur,Nom Utilisateur,Formation,Clarté,Objectifs,Niveau,Formateur,Matériels,Note Globale,Commentaires
13279,16905,Fethi Hamza,ITIL 4 Foundation - Gestion des Services IT,3,5,4,3,3,3,Formation très intéressante et enrichissante.
13280,16903,Amel Nasri,ITIL 4 Foundation - Gestion des Services IT,5,5,5,5,3,5,Formation très intéressante et enrichissante.
13281,16866,Bochra Hassen,ITIL 4 Foundation - Gestion des Services IT,4,3,5,5,5,3,"Contenu bien structuré, formateur compétent."
13282,16984,Wael Hajji,ITIL 4 Foundation - Gestion des Services IT,4,5,5,4,4,4,"Contenu bien structuré, formateur compétent."
13283,16927,Chiraz Chihaoui,ITIL 4 Foundation - Gestion des Services IT,3,3,5,3,3,3,"Contenu bien structuré, formateur compétent."
13284,17077,Sofiane Chihaoui,ITIL 4 Foundation - Gestion des Services IT,4,5,4,4,4,3,Formation très intéressante et enrichissante.
13285,16938,Sabrine Derbali,ITIL 4 Foundation - Gestion des Services IT,5,5,4,4,5,5,"Contenu bien structuré, formateur compétent."
13286,17282,Moncef Gasmi,ITIL 4 Foundation - Gestion des Services IT,3,4,5,3,3,3,Formation très intéressante et enrichissante.
13287,16933,Nesrine Karray,ITIL 4 Foundation - Gestion des Services IT,5,5,5,4,4,3,Formation très intéressante et enrichissante.
13288,16966,Youssef Neffati,ITIL 4 Foundation - Gestion des Services IT,5,3,4,3,5,4,Formation très intéressante et enrichissante.
13289,16921,Salah Karray,ITIL 4 Foundation - Gestion des Services IT,4,4,5,3,5,4,Formation très intéressante et enrichissante.
13290,17007,Sofiane Jebali,ITIL 4 Foundation - Gestion des Services IT,4,4,4,5,5,5,Formation très intéressante et enrichissante.
13291,17033,Takwa Bouhamed,ITIL 4 Foundation - Gestion des Services IT,3,3,3,5,5,4,Formation très intéressante et enrichissante.
13292,16990,Khadija Dali,ITIL 4 Foundation - Gestion des Services IT,3,3,3,5,3,3,Formation très intéressante et enrichissante.
13293,16960,Besma Ben Ahmed,ITIL 4 Foundation - Gestion des Services IT,3,3,3,5,3,5,Formation très intéressante et enrichissante.
13294,16905,Fethi Hamza,ITIL 4 Foundation - Gestion des Services IT,4,4,3,5,3,3,Formation très intéressante et enrichissante.
13295,16866,Bochra Hassen,ITIL 4 Foundation - Gestion des Services IT,5,5,4,5,3,3,"Contenu bien structuré, formateur compétent."
13296,16879,Jihene Bouslama,ITIL 4 Foundation - Gestion des Services IT,3,5,5,5,3,5,"Contenu bien structuré, formateur compétent."
13297,16927,Chiraz Chihaoui,ITIL 4 Foundation - Gestion des Services IT,3,5,4,4,5,4,Formation très intéressante et enrichissante.
13298,17077,Sofiane Chihaoui,ITIL 4 Foundation - Gestion des Services IT,4,4,3,4,5,4,Formation très intéressante et enrichissante.
13299,16938,Sabrine Derbali,ITIL 4 Foundation - Gestion des Services IT,4,3,4,3,3,5,"Contenu bien structuré, formateur compétent."
13300,16734,Emad Hadj,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,5,5,4,Formation très intéressante et enrichissante.
13301,16802,Thouraya Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,3,4,5,Formation très intéressante et enrichissante.
13302,16484,Amira Mrad,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,4,5,Formation très intéressante et enrichissante.
13303,16518,Tarek Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,4,3,3,"Contenu bien structuré, formateur compétent."
13304,16795,Amel Horchani,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,3,5,5,"Contenu bien structuré, formateur compétent."
13305,16731,Nesrine Hmida,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,4,4,4,"Contenu bien structuré, formateur compétent."
13306,16765,Tarek Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,4,5,3,"Contenu bien structuré, formateur compétent."
13307,16507,Hiba Chedly,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,5,5,4,4,Formation très intéressante et enrichissante.
13308,16432,Zeineb Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,4,3,5,Formation très intéressante et enrichissante.
13309,16511,Bilel Fourati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,3,4,5,Formation très intéressante et enrichissante.
13310,16442,Maher Hamdi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,3,3,3,5,"Contenu bien structuré, formateur compétent."
13311,16713,Wassim Daoud,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,4,5,3,"Contenu bien structuré, formateur compétent."
13312,16477,Intissar Fatnassi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,3,4,3,"Contenu bien structuré, formateur compétent."
13313,16540,Hajer Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,3,5,4,3,Formation très intéressante et enrichissante.
13314,16565,Kenza Khlif,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,5,3,"Contenu bien structuré, formateur compétent."
13315,16485,Khaled Gharbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,4,3,4,Formation très intéressante et enrichissante.
13316,16734,Emad Hadj,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,3,3,4,Formation très intéressante et enrichissante.
13317,16737,Karim Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,5,5,5,"Contenu bien structuré, formateur compétent."
13318,16795,Amel Horchani,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,5,5,4,4,Formation très intéressante et enrichissante.
13319,16541,Omar Chaieb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,3,5,5,3,Formation très intéressante et enrichissante.
13320,16625,Moncef Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,4,5,5,Formation très intéressante et enrichissante.
13321,16507,Hiba Chedly,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,4,3,4,Formation très intéressante et enrichissante.
13322,16608,Khaled Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,4,5,5,5,Formation très intéressante et enrichissante.
13323,16432,Zeineb Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,4,3,5,Formation très intéressante et enrichissante.
13324,16511,Bilel Fourati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,4,5,Formation très intéressante et enrichissante.
13325,16477,Intissar Fatnassi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,4,3,3,"Contenu bien structuré, formateur compétent."
13326,16418,Makram Kchir,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,5,5,5,"Contenu bien structuré, formateur compétent."
13327,16734,Emad Hadj,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,3,3,3,"Contenu bien structuré, formateur compétent."
13328,16752,Bassem Jelassi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,3,3,4,Formation très intéressante et enrichissante.
13329,16737,Karim Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,5,4,4,5,4,Formation très intéressante et enrichissante.
13330,16802,Thouraya Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,5,5,5,"Contenu bien structuré, formateur compétent."
13331,16484,Amira Mrad,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,4,5,5,"Contenu bien structuré, formateur compétent."
13332,16518,Tarek Khedher,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,4,3,4,4,"Contenu bien structuré, formateur compétent."
13333,16795,Amel Horchani,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,4,4,5,5,Formation très intéressante et enrichissante.
13334,16541,Omar Chaieb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,3,4,5,"Contenu bien structuré, formateur compétent."
13335,16625,Moncef Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,3,5,3,3,"Contenu bien structuré, formateur compétent."
13336,16731,Nesrine Hmida,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,4,5,4,5,Formation très intéressante et enrichissante.
13337,16432,Zeineb Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,3,5,5,3,3,"Contenu bien structuré, formateur compétent."
13338,16511,Bilel Fourati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,3,5,5,"Contenu bien structuré, formateur compétent."
13339,16442,Maher Hamdi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,4,3,4,4,4,Formation très intéressante et enrichissante.
13340,16713,Wassim Daoud,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,3,5,3,4,"Contenu bien structuré, formateur compétent."
13341,17233,Zohra Chihaoui,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,3,3,5,4,"Contenu bien structuré, formateur compétent."
13342,16540,Hajer Miled,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,4,4,4,5,"Contenu bien structuré, formateur compétent."
13343,16565,Kenza Khlif,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,5,4,3,Formation très intéressante et enrichissante.
13344,16485,Khaled Gharbi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,5,5,4,5,Formation très intéressante et enrichissante.
13345,16802,Thouraya Ben Salah,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,5,4,5,5,5,Formation très intéressante et enrichissante.
13346,16541,Omar Chaieb,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",5,3,5,5,5,5,Formation très intéressante et enrichissante.
13347,16625,Moncef Mansouri,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,3,4,3,3,Formation très intéressante et enrichissante.
13348,16432,Zeineb Ezzine,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,3,5,5,4,"Contenu bien structuré, formateur compétent."
13349,16511,Bilel Fourati,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,4,4,3,4,4,"Contenu bien structuré, formateur compétent."
13350,16442,Maher Hamdi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,3,5,4,3,4,Formation très intéressante et enrichissante.
13351,16477,Intissar Fatnassi,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",4,5,4,4,4,4,"Contenu bien structuré, formateur compétent."
13352,16418,Makram Kchir,"ITIL 4 Specialist: Créer, Livrer et Soutenir (CDS)",3,4,5,4,3,4,"Contenu bien structuré, formateur compétent."
13353,16204,Test Apprenant,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,3,5,3,Formation très intéressante et enrichissante.
13354,16362,Rami Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,5,4,4,"Contenu bien structuré, formateur compétent."
13355,16409,Rim Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,3,5,3,"Contenu bien structuré, formateur compétent."
13356,16378,Sonia Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,4,5,"Contenu bien structuré, formateur compétent."
13357,16400,Wassim Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,5,5,4,5,"Contenu bien structuré, formateur compétent."
13358,16427,Ahlem Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,4,5,Formation très intéressante et enrichissante.
13359,16772,Jihene Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,3,4,5,4,"Contenu bien structuré, formateur compétent."
13360,16803,Nader Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,3,4,"Contenu bien structuré, formateur compétent."
13361,16584,Tarek Hleli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,5,5,5,Formation très intéressante et enrichissante.
13362,16607,Farouk Jemli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,4,3,4,4,"Contenu bien structuré, formateur compétent."
13363,16204,Test Apprenant,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,5,3,5,"Contenu bien structuré, formateur compétent."
13364,16448,Dorsaf Horchani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,3,3,5,"Contenu bien structuré, formateur compétent."
13365,16359,Lobna Marzouki,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,3,5,3,"Contenu bien structuré, formateur compétent."
13366,16409,Rim Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,4,4,"Contenu bien structuré, formateur compétent."
13367,16366,Hedi Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,4,3,4,Formation très intéressante et enrichissante.
13368,16378,Sonia Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,4,3,4,4,"Contenu bien structuré, formateur compétent."
13369,16416,Ghazi Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,3,3,4,Formation très intéressante et enrichissante.
13370,16545,Lassad Dali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,4,3,4,3,Formation très intéressante et enrichissante.
13371,16772,Jihene Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,4,3,3,Formation très intéressante et enrichissante.
13372,16803,Nader Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,5,4,4,Formation très intéressante et enrichissante.
13373,16584,Tarek Hleli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,5,5,3,4,Formation très intéressante et enrichissante.
13374,16204,Test Apprenant,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,5,4,"Contenu bien structuré, formateur compétent."
13375,16448,Dorsaf Horchani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,3,4,3,Formation très intéressante et enrichissante.
13376,17086,Zeineb Ferjani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,3,4,5,"Contenu bien structuré, formateur compétent."
13377,16359,Lobna Marzouki,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,3,4,4,4,Formation très intéressante et enrichissante.
13378,16361,Chedly Karray,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,5,3,Formation très intéressante et enrichissante.
13379,16378,Sonia Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,4,4,5,5,5,"Contenu bien structuré, formateur compétent."
13380,16400,Wassim Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,5,5,5,Formation très intéressante et enrichissante.
13381,16427,Ahlem Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,5,4,3,3,"Contenu bien structuré, formateur compétent."
13382,16416,Ghazi Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,3,5,5,"Contenu bien structuré, formateur compétent."
13383,16803,Nader Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,3,5,4,4,Formation très intéressante et enrichissante.
13384,16584,Tarek Hleli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,5,4,4,Formation très intéressante et enrichissante.
13385,16607,Farouk Jemli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,3,3,3,"Contenu bien structuré, formateur compétent."
13386,17086,Zeineb Ferjani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,4,4,4,3,"Contenu bien structuré, formateur compétent."
13387,16406,Hana Derbali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,3,4,5,"Contenu bien structuré, formateur compétent."
13388,16409,Rim Nasri,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,3,3,4,"Contenu bien structuré, formateur compétent."
13389,16361,Chedly Karray,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,4,3,Formation très intéressante et enrichissante.
13390,16578,Rania Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,3,3,3,3,"Contenu bien structuré, formateur compétent."
13391,16378,Sonia Bouslama,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,4,5,5,Formation très intéressante et enrichissante.
13392,16400,Wassim Laabidi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,4,5,4,4,"Contenu bien structuré, formateur compétent."
13393,16427,Ahlem Nabli,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,4,3,3,3,3,"Contenu bien structuré, formateur compétent."
13394,16416,Ghazi Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,4,4,5,4,"Contenu bien structuré, formateur compétent."
13395,16204,Test Apprenant,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,3,5,5,3,3,Formation très intéressante et enrichissante.
13396,17086,Zeineb Ferjani,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,5,4,5,5,Formation très intéressante et enrichissante.
13397,16362,Rami Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,4,4,4,"Contenu bien structuré, formateur compétent."
13398,16359,Lobna Marzouki,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,5,5,4,3,"Contenu bien structuré, formateur compétent."
13399,16578,Rania Bouhamed,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,4,4,5,4,Formation très intéressante et enrichissante.
13400,16366,Hedi Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,3,5,5,5,4,"Contenu bien structuré, formateur compétent."
13401,16416,Ghazi Gabsi,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,5,4,4,4,4,Formation très intéressante et enrichissante.
13402,16545,Lassad Dali,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,3,3,5,5,4,Formation très intéressante et enrichissante.
13403,16466,Sofiane Ktari,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",5,4,3,3,5,5,Formation très intéressante et enrichissante.
13404,16772,Jihene Mrad,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",3,5,3,5,4,5,Formation très intéressante et enrichissante.
13405,16803,Nader Essid,"ITIL 4 Specialist: Diriger, Planifier et Améliorer (DPI)",4,5,5,4,5,5,"Contenu bien structuré, formateur compétent."
13406,16600,Marwan Jemli,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,3,4,3,4,"Contenu bien structuré, formateur compétent."
13407,16389,Chedly Nasri,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,4,3,5,4,"Contenu bien structuré, formateur compétent."
13408,16877,Lassad Landolsi,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,4,3,3,4,Formation très intéressante et enrichissante.
13409,17061,Hedi Gabsi,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,4,4,4,4,"Contenu bien structuré, formateur compétent."
13410,16956,Noureddine Gasmi,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,3,4,4,3,Formation très intéressante et enrichissante.
13411,17010,Salma Bouaziz,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,4,4,4,5,Formation très intéressante et enrichissante.
13412,16989,Zohra Fourati,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,3,5,3,4,"Contenu bien structuré, formateur compétent."
13413,17047,Imed Bouzid,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,5,5,5,5,"Contenu bien structuré, formateur compétent."
13414,16931,Wafa Mabrouk,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,3,3,5,Formation très intéressante et enrichissante.
13415,16898,Moncef Daoud,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,4,3,5,3,Formation très intéressante et enrichissante.
13416,16998,Zohra Ben Ahmed,"ITIL 4 Strategist: Direct, Plan and Improve",5,4,5,5,4,5,"Contenu bien structuré, formateur compétent."
13417,16952,Makram Sellami,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,5,4,3,3,"Contenu bien structuré, formateur compétent."
13418,17098,Kenza Guesmi,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,4,3,4,3,Formation très intéressante et enrichissante.
13419,16925,Takwa Derbali,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,3,5,3,5,Formation très intéressante et enrichissante.
13420,17108,Bochra Ben Ali,"ITIL 4 Strategist: Direct, Plan and Improve",3,4,4,5,4,3,"Contenu bien structuré, formateur compétent."
13421,16970,Bochra Nabli,"ITIL 4 Strategist: Direct, Plan and Improve",3,3,4,3,3,3,Formation très intéressante et enrichissante.
13422,16945,Karim Rekik,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,4,3,3,5,Formation très intéressante et enrichissante.
13423,17048,Wafa Ezzine,"ITIL 4 Strategist: Direct, Plan and Improve",5,3,3,5,4,3,Formation très intéressante et enrichissante.
13424,16879,Jihene Bouslama,"ITIL 4 Strategist: Direct, Plan and Improve",5,5,5,5,3,5,Formation très intéressante et enrichissante.
13425,16906,Hichem Karoui,"ITIL 4 Strategist: Direct, Plan and Improve",4,5,5,5,5,5,"Contenu bien structuré, formateur compétent."
13426,16542,Thouraya Chebbi,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,5,5,5,5,Formation très intéressante et enrichissante.
13427,17097,Samia Chaabane,"ITIL 4 Strategist: Direct, Plan and Improve",4,4,4,5,3,4,Formation très intéressante et enrichissante.
13428,16389,Chedly Nasri,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,3,3,5,3,Formation très intéressante et enrichissante.
13429,16877,Lassad Landolsi,"ITIL 4 Strategist: Direct, Plan and Improve",3,5,3,3,4,5,Formation très intéressante et enrichissante.
13430,17061,Hedi Gabsi,"ITIL 4 Strategist: Direct, Plan and Improve",4,3,4,4,4,3,"Contenu bien structuré, formateur compétent."
