ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
16243,Rim Trabelsi,rim.trabelsi274@yahoo.fr,formateur,+21622061773,Tunisie,Mahdia,1987-09-25,"Informatique, Business intelligence, Coaching, Digital transformation"
16244,Zeineb Neffati,zeineb.neffati666@yahoo.fr,formateur,+21694307053,Tunisie,Sfax,1967-11-12,"Innovation, Coaching, Digital transformation"
16245,Wided Louati,wided.louati699@hotmail.com,formateur,+21620635534,Tunisie,Ben Arous,1963-10-07,"Digital transformation, ITIL, Ressources humaines, Finance"
16246,Wafa Hajji,wafa.hajji999@gmail.com,formateur,+21695682967,Tunisie,Gafsa,1979-11-13,"Cloud computing, Veille technologique"
16247,Ghada Gharbi,ghada.gharbi806@topnet.tn,formateur,+21694809867,Tunisie,Zaghouan,1973-10-18,"Innovation, Coaching, Technologie, Audit"
16248,Maher Ben Ali,maher.ben.ali817@orange.tn,formateur,+21627088572,Tunisie,Médenine,1992-06-06,"Agile, DevOps, Management"
16249,Moncef Chaabane,moncef.chaabane934@laposte.net,formateur,+21690730661,Tunisie,Le Kef,1977-02-10,"Coaching, Business intelligence, Management, Qualité, Finance"
16250,Noureddine Bouslama,noureddine.bouslama454@gmail.com,formateur,+21694526120,Tunisie,Ben Arous,1974-10-22,"Cybersécurité, ITIL, Agile, Finance, Stratégie d'entreprise, Formation professionnelle"
16251,Ahlem Benhassan,ahlem.benhassan565@outlook.com,formateur,+21621865411,Tunisie,Tataouine,1981-02-28,"Formation professionnelle, Management"
16252,Dalila Hamdi,dalila.hamdi412@orange.tn,formateur,+21650301684,Tunisie,Jendouba,1981-12-16,"Ressources humaines, Formation professionnelle, Développement web, Mentoring, E-commerce"
16253,Zouheir Hajji,zouheir.hajji782@hotmail.com,formateur,+21651838842,Tunisie,Kasserine,1972-09-24,"Coaching, Conseil"
16254,Slim Jebali,slim.jebali902@laposte.net,formateur,+21650396169,Tunisie,Ben Arous,1982-03-22,"Ressources humaines, Technologie, Blockchain"
16255,Bochra Guizani,bochra.guizani870@live.com,formateur,+21624802191,Tunisie,Jendouba,1989-05-03,"Conseil, Mentoring, Blockchain, Cloud computing"
16256,Amine Ben Youssef,amine.ben.youssef217@yahoo.fr,formateur,+21690813761,Tunisie,Tataouine,1995-01-09,"Entrepreneuriat, Certification, Formation professionnelle"
16257,Hichem Essid,hichem.essid27@orange.tn,formateur,+21699130823,Tunisie,Siliana,1966-02-06,"IoT, Conseil, Ressources humaines"
16258,Fadia Hadj,fadia.hadj469@laposte.net,formateur,+21697894854,Tunisie,Kairouan,1985-12-26,"Lean management, Mentoring, Stratégie d'entreprise, Certification, Veille technologique"
16259,Nader Chihaoui,nader.chihaoui889@gmail.com,formateur,+21626200166,Tunisie,Tunis,1992-03-20,"E-commerce, Technologie, Machine learning, Leadership, ITIL"
16260,Takwa Ferjani,takwa.ferjani605@topnet.tn,formateur,+21690247812,Tunisie,Nabeul,1964-01-24,"Conseil, Veille technologique"
16261,Nader Jouini,nader.jouini353@topnet.tn,formateur,+21690634684,Tunisie,Ariana,1990-01-24,"IoT, Intelligence artificielle, Veille technologique"
16262,Hajer Limam,hajer.limam324@yahoo.fr,formateur,+21691025929,Tunisie,Sidi Bouzid,1987-07-14,"Machine learning, Digital transformation, Communication, IoT, DevOps"
16263,Farouk Feriani,farouk.feriani746@gmail.com,formateur,+21697779469,Tunisie,Tunis,1966-10-08,"DevOps, Ressources humaines, Business intelligence, Cloud computing, Marketing digital, Informatique"
16264,Walid Daoud,walid.daoud741@orange.tn,formateur,+21656811360,Tunisie,Nabeul,1983-04-01,"Développement web, Cloud computing, Informatique, Blockchain"
16265,Zied Ouali,zied.ouali24@hotmail.com,formateur,+21691298458,Tunisie,Mahdia,1982-03-13,"Mentoring, ITIL, Coaching, Finance, Leadership"
16266,Manel Limam,manel.limam851@laposte.net,formateur,+21656480673,Tunisie,Tataouine,1984-07-21,"Business intelligence, Entrepreneuriat, Communication, Intelligence artificielle"
16267,Ghada Landolsi,ghada.landolsi377@live.com,formateur,+21626540274,Tunisie,Ariana,1989-09-01,"Innovation, Formation professionnelle, Cloud computing, Digital transformation"
16268,Ahlem Dridi,ahlem.dridi377@orange.tn,formateur,+21698170343,Tunisie,Mahdia,1984-09-24,"Certification, Leadership"
16269,Nour Dhouib,nour.dhouib851@outlook.com,formateur,+21624635027,Tunisie,Tunis,1961-12-22,"Blockchain, Entrepreneuriat, Veille technologique, ITIL, IoT"
16270,Hedi Chebbi,hedi.chebbi757@outlook.com,formateur,+21622748901,Tunisie,Tozeur,1972-12-15,"Agile, E-commerce, Stratégie d'entreprise, IoT"
16271,Wassim Fkih,wassim.fkih178@outlook.com,formateur,+21659149538,Tunisie,Kairouan,1968-11-27,"Agile, Qualité, Innovation, Audit, Certification"
16272,Jamel Ghorbel,jamel.ghorbel863@topnet.tn,formateur,+21623679948,Tunisie,Mahdia,1987-07-09,"Management, Conseil, E-commerce, Intelligence artificielle"
16273,Bassem Khlif,bassem.khlif360@hotmail.com,formateur,+21650381776,Tunisie,Zaghouan,1971-04-04,"Coaching, Finance, Conseil, Entrepreneuriat, Formation professionnelle"
16274,Nour Gharbi,nour.gharbi679@outlook.com,formateur,+21698530192,Tunisie,Kébili,1960-03-14,"Blockchain, Cloud computing, Audit, Veille technologique, Gestion de projet, Qualité"
16275,Intissar Horchani,intissar.horchani117@orange.tn,formateur,+21652041831,Tunisie,Jendouba,1969-05-08,"Innovation, Audit"
16276,Marwan Horchani,marwan.horchani844@outlook.com,formateur,+21696524653,Tunisie,Sfax,1976-12-25,"Finance, Cybersécurité, Mentoring, Analyse de données, Blockchain, Qualité"
16277,Karim Daoud,karim.daoud324@yahoo.fr,formateur,+21658435622,Tunisie,Siliana,1969-03-18,"Machine learning, Gestion de projet, Intelligence artificielle, Business intelligence, Digital transformation, Stratégie d'entreprise"
16278,Lassad Ferjani,lassad.ferjani706@outlook.com,formateur,+21629867181,Tunisie,Kébili,1972-04-14,"Technologie, IoT, Ressources humaines, Management, Cloud computing, Certification"
16279,Dali Omrani,dali.omrani455@gmail.com,formateur,+21697095407,Tunisie,Tozeur,1974-01-08,"Veille technologique, Informatique, Marketing digital"
16280,Slim Ferchichi,slim.ferchichi142@topnet.tn,formateur,+21658955380,Tunisie,Tozeur,1978-09-25,"Innovation, Cloud computing, Intelligence artificielle"
16281,Maroua Mahjoub,maroua.mahjoub59@yahoo.fr,formateur,+21624189000,Tunisie,Ariana,1968-04-09,"Qualité, Formation professionnelle, Analyse de données, Machine learning, Conseil, Coaching"
16282,Farah Fourati,farah.fourati57@gmail.com,formateur,+21623400522,Tunisie,Siliana,1961-09-13,"Informatique, Lean management, Marketing digital, Coaching, ITIL, Agile"
16283,Samir Ghanmi,samir.ghanmi959@yahoo.fr,formateur,+21651543856,Tunisie,Jendouba,1965-01-15,"Formation professionnelle, IoT, Marketing digital, Technologie, Veille technologique"
16284,Rania Derbali,rania.derbali702@laposte.net,formateur,+21659074409,Tunisie,Gabès,1993-07-10,"Marketing digital, Mentoring, Entrepreneuriat, Machine learning, Formation professionnelle, Blockchain"
16285,Rami Jemli,rami.jemli369@hotmail.com,formateur,+21623867489,Tunisie,Jendouba,1980-05-07,"Communication, ITIL"
16286,Walid Ben Youssef,walid.ben.youssef82@outlook.com,formateur,+21659926395,Tunisie,Tataouine,1988-08-19,"Formation professionnelle, Développement web"
16287,Maher Benhassan,maher.benhassan279@yahoo.fr,formateur,+21659530001,Tunisie,Manouba,1993-03-10,"Business intelligence, Cloud computing, Lean management, Leadership, DevOps"
16288,Slim Khedher,slim.khedher91@laposte.net,formateur,+21695454740,Tunisie,Médenine,1992-05-01,"Leadership, Informatique, Machine learning, Innovation, Entrepreneuriat, Communication"
16289,Salma Mejri,salma.mejri233@orange.tn,formateur,+21692734710,Tunisie,Ariana,1968-04-05,"Cloud computing, Technologie, Veille technologique, Mentoring, Marketing digital"
16290,Hajer Karray,hajer.karray810@topnet.tn,formateur,+21624072188,Tunisie,Kairouan,1992-05-13,"Digital transformation, Audit, Cloud computing, Communication"
16291,Rim Nabli,rim.nabli444@yahoo.fr,formateur,+21624411190,Tunisie,Gafsa,1964-09-07,"IoT, Gestion de projet, Digital transformation, Mentoring, Entrepreneuriat, E-commerce"
16292,Marwan Mahjoub,marwan.mahjoub593@live.com,formateur,+21698277863,Tunisie,Bizerte,1978-07-10,"Entrepreneuriat, Communication"
16293,Moncef Rekik,moncef.rekik405@hotmail.com,formateur,+21696808107,Tunisie,Manouba,1978-10-09,"Communication, Ressources humaines"
16294,Karim Kammoun,karim.kammoun653@orange.tn,formateur,+21699982149,Tunisie,Sousse,1966-07-25,"Management, Veille technologique"
16295,Myriam Mansouri,myriam.mansouri739@laposte.net,formateur,+21623056597,Tunisie,Tataouine,1973-05-22,"E-commerce, Audit, DevOps"
16296,Emad Hadj,emad.hadj905@live.com,formateur,+21627348341,Tunisie,Béja,1961-09-15,"Agile, Audit, Stratégie d'entreprise"
16297,Rania Derbali,rania.derbali444@outlook.com,formateur,+21655637429,Tunisie,Sidi Bouzid,1985-01-10,"IoT, Qualité"
16298,Nour Fkih,nour.fkih586@yahoo.fr,formateur,+21626284051,Tunisie,Kébili,1991-04-15,"Digital transformation, Leadership, Technologie, DevOps"
16299,Sabrine Khlif,sabrine.khlif284@yahoo.fr,formateur,+21654046752,Tunisie,Tunis,1984-09-09,"DevOps, Communication"
16300,Zied Hachicha,zied.hachicha994@laposte.net,formateur,+21692645195,Tunisie,Gabès,1977-10-19,"Informatique, Entrepreneuriat, Développement web, Lean management, IoT, DevOps"
16301,Amira Trabelsi,amira.trabelsi64@gmail.com,formateur,+21653031709,Tunisie,Kasserine,1995-08-01,"ITIL, Business intelligence"
16302,Kais Fourati,kais.fourati606@laposte.net,formateur,+21627542058,Tunisie,Zaghouan,1978-12-25,"Business intelligence, Coaching"
16303,Salah Chaieb,salah.chaieb964@yahoo.fr,formateur,+21621437072,Tunisie,Kairouan,1983-06-11,"Marketing digital, Mentoring"
16304,Sabrine Neffati,sabrine.neffati378@hotmail.com,formateur,+21626384030,Tunisie,Mahdia,1989-02-20,"Ressources humaines, Marketing digital, Formation professionnelle, Digital transformation"
16305,Ahlem Ezzine,ahlem.ezzine366@orange.tn,formateur,+21623040893,Tunisie,Siliana,1962-11-26,"DevOps, Finance"
16306,Chiraz Khedher,chiraz.khedher672@topnet.tn,formateur,+21659774629,Tunisie,Ben Arous,1977-05-06,"Marketing digital, ITIL"
16307,Mehdi Ben Ahmed,mehdi.ben.ahmed106@outlook.com,formateur,+21699623330,Tunisie,Gafsa,1964-01-12,"Blockchain, Cybersécurité, ITIL"
16308,Myriam Horchani,myriam.horchani957@laposte.net,formateur,+21692274514,Tunisie,Ben Arous,1990-03-24,"Entrepreneuriat, Business intelligence, Formation professionnelle, Stratégie d'entreprise"
16309,Yosra Hleli,yosra.hleli160@hotmail.com,formateur,+21620274522,Tunisie,Tozeur,1963-07-01,"Lean management, Finance"
16310,Wafa Guizani,wafa.guizani605@hotmail.com,formateur,+21628999301,Tunisie,Médenine,1981-05-10,"Management, Intelligence artificielle, Cloud computing, Entrepreneuriat, Lean management"
16311,Dorra Ferjani,dorra.ferjani235@gmail.com,formateur,+21621652580,Tunisie,Monastir,1961-02-24,"Digital transformation, Machine learning, Conseil, Gestion de projet"
16312,Jamel Hachicha,jamel.hachicha469@hotmail.com,formateur,+21626436595,Tunisie,Kébili,1979-07-22,"Stratégie d'entreprise, Développement web, Finance, Business intelligence, Communication, Innovation"
16313,Bassem Sellami,bassem.sellami750@yahoo.fr,formateur,+21699525182,Tunisie,Gabès,1987-05-05,"Machine learning, Marketing digital, Audit, Informatique, Communication, Agile"
16314,Fethi Kchir,fethi.kchir738@orange.tn,formateur,+21623885450,Tunisie,Jendouba,1965-02-12,"Ressources humaines, Veille technologique, Innovation, Cloud computing, DevOps, Analyse de données"
16315,Hichem Jebali,hichem.jebali53@gmail.com,formateur,+21695395339,Tunisie,Zaghouan,1984-10-27,"Marketing digital, Ressources humaines, Mentoring, IoT, Lean management, ITIL"
16316,Amira Layouni,amira.layouni929@live.com,formateur,+21627588299,Tunisie,Béja,1966-03-12,"Ressources humaines, Mentoring, Gestion de projet, Informatique, Conseil, Audit"
16317,Wided Laabidi,wided.laabidi730@gmail.com,formateur,+21698351908,Tunisie,Tataouine,1988-04-23,"Intelligence artificielle, Marketing digital, Communication, Agile, Blockchain, Audit"
16318,Emad Horchani,emad.horchani468@yahoo.fr,formateur,+21624908517,Tunisie,Nabeul,1964-10-12,"Cybersécurité, Technologie, Stratégie d'entreprise, Finance, DevOps, E-commerce"
16319,Mariam Limam,mariam.limam787@gmail.com,formateur,+21622348194,Tunisie,Nabeul,1965-11-25,"Formation professionnelle, Développement web, Marketing digital, IoT, Qualité"
16320,Amira Rekik,amira.rekik424@live.com,formateur,+21690530352,Tunisie,Kébili,1981-11-07,"Innovation, Management, Communication, Mentoring, Informatique"
16321,Manel Hassen,manel.hassen764@outlook.com,formateur,+21699266023,Tunisie,Sousse,1966-12-23,"Machine learning, Leadership, Finance, Formation professionnelle, Business intelligence"
16322,Imed Derbali,imed.derbali738@hotmail.com,formateur,+21650611889,Tunisie,Béja,1963-07-11,"Stratégie d'entreprise, Blockchain, Mentoring, Technologie"
16323,Olfa Chaieb,olfa.chaieb577@live.com,formateur,+21659936771,Tunisie,Kairouan,1960-05-02,"Business intelligence, ITIL, IoT, Développement web, Conseil, Audit"
16324,Mehdi Ghali,mehdi.ghali274@live.com,formateur,+21622158143,Tunisie,Zaghouan,1991-11-02,"Entrepreneuriat, Business intelligence, Intelligence artificielle, Développement web, Stratégie d'entreprise"
16325,Besma Karray,besma.karray749@live.com,formateur,+21624967329,Tunisie,Mahdia,1966-11-02,"Gestion de projet, Conseil, Leadership, Finance, Coaching"
16326,Moez Hachicha,moez.hachicha933@live.com,formateur,+21655159113,Tunisie,Sfax,1962-04-07,"Cybersécurité, Agile, DevOps, Finance, Entrepreneuriat"
16327,Dorsaf Chedly,dorsaf.chedly234@yahoo.fr,formateur,+21656507291,Tunisie,Tataouine,1964-07-08,"Cybersécurité, Communication, Stratégie d'entreprise"
16328,Najoua Mestiri,najoua.mestiri490@topnet.tn,formateur,+21622362775,Tunisie,Gafsa,1978-09-18,"Business intelligence, Blockchain, Machine learning, Informatique, Ressources humaines, Coaching"
16329,Dalila Ben Salah,dalila.ben.salah18@hotmail.com,formateur,+21624039709,Tunisie,Sidi Bouzid,1994-07-25,"Certification, Analyse de données, Lean management, Entrepreneuriat, Leadership, Audit"
16330,Latifa Chaieb,latifa.chaieb65@topnet.tn,formateur,+21691235639,Tunisie,Médenine,1974-06-19,"Stratégie d'entreprise, Technologie, Conseil, Machine learning, Marketing digital"
16331,Khaled Chedly,khaled.chedly460@outlook.com,formateur,+21696993900,Tunisie,Tunis,1966-04-19,"ITIL, Machine learning, Audit, Innovation"
16332,Sofiane Layouni,sofiane.layouni93@outlook.com,formateur,+21690014915,Tunisie,Mahdia,1965-06-04,"IoT, Formation professionnelle"
16333,Amine Jebali,amine.jebali680@yahoo.fr,formateur,+21623416636,Tunisie,Tunis,1988-09-22,"IoT, DevOps, Leadership, Entrepreneuriat"
16334,Bochra Miled,bochra.miled898@yahoo.fr,formateur,+21620626609,Tunisie,Sousse,1981-08-31,"ITIL, Intelligence artificielle, DevOps, Veille technologique, Innovation, Formation professionnelle"
16335,Nabil Omrani,nabil.omrani780@laposte.net,formateur,+21697380440,Tunisie,Kairouan,1962-11-01,"Coaching, Qualité"
16336,Ridha Horchani,ridha.horchani145@yahoo.fr,formateur,+21653680666,Tunisie,Tozeur,1994-01-16,"Business intelligence, Certification, Cloud computing"
16337,Ahlem Chihaoui,ahlem.chihaoui218@live.com,formateur,+21697784290,Tunisie,Kasserine,1966-02-17,"Développement web, Certification, Innovation, Veille technologique"
16338,Fethi Mejri,fethi.mejri313@gmail.com,formateur,+21692660891,Tunisie,Ariana,1979-05-11,"ITIL, Agile, Conseil, Mentoring, Formation professionnelle"
16339,Myriam Nasri,myriam.nasri565@hotmail.com,formateur,+21692426783,Tunisie,Tozeur,1967-05-04,"Coaching, Intelligence artificielle, Informatique, Management"
16340,Bassem Benhassan,bassem.benhassan969@outlook.com,formateur,+21693689798,Tunisie,Jendouba,1989-01-16,"Stratégie d'entreprise, Formation professionnelle, Machine learning, Cloud computing"
16341,Marwan Marzouki,marwan.marzouki546@laposte.net,formateur,+21624817730,Tunisie,Ariana,1961-01-01,"Gestion de projet, ITIL, Intelligence artificielle, Cloud computing"
16342,Rim Ben Salah,rim.ben.salah399@yahoo.fr,formateur,+21659414031,Tunisie,Médenine,1980-10-24,"Informatique, IoT, Veille technologique, Agile, Communication"
16343,Fadia Jelassi,fadia.jelassi552@live.com,formateur,+21658350531,Tunisie,Manouba,1964-04-04,"Technologie, Conseil"
16344,Zohra Mejri,zohra.mejri49@orange.tn,formateur,+21696690874,Tunisie,Tataouine,1963-01-31,"Gestion de projet, Management, Innovation, Coaching, Analyse de données, Marketing digital"
16345,Aymen Chaabane,aymen.chaabane415@yahoo.fr,formateur,+21621682733,Tunisie,Le Kef,1961-08-06,"Blockchain, Leadership, IoT, Entrepreneuriat"
16346,Youssef Ferchichi,youssef.ferchichi489@gmail.com,formateur,+21626292025,Tunisie,Béja,1986-06-30,"Qualité, Gestion de projet, Communication, Informatique, Marketing digital"
16347,Besma Hleli,besma.hleli361@gmail.com,formateur,+21699886397,Tunisie,Sousse,1993-10-24,"Digital transformation, Leadership, Conseil, Audit, Informatique"
16348,Samir Bouslama,samir.bouslama333@outlook.com,formateur,+21697919213,Tunisie,Sidi Bouzid,1968-02-12,"Finance, Veille technologique, Communication"
16349,Amel Hleli,amel.hleli798@outlook.com,formateur,+21623942296,Tunisie,Gabès,1983-10-08,"Analyse de données, Informatique, Stratégie d'entreprise, Technologie"
16350,Intissar Dridi,intissar.dridi414@orange.tn,formateur,+21651444567,Tunisie,Gafsa,1988-10-04,"Communication, Conseil"
16351,Zouheir Ezzine,zouheir.ezzine612@hotmail.com,formateur,+21623771325,Tunisie,Le Kef,1987-04-06,"Finance, Machine learning, DevOps"
16352,Yasmine Ferjani,yasmine.ferjani940@yahoo.fr,formateur,+21654729107,Tunisie,Sfax,1984-08-23,"IoT, Cybersécurité, Informatique, DevOps, Intelligence artificielle, Développement web"
16353,Ines Laabidi,ines.laabidi451@topnet.tn,formateur,+21695134461,Tunisie,Tataouine,1979-05-24,"Innovation, Blockchain, Technologie, Développement web"
16354,Bochra Ben Ali,bochra.ben.ali931@live.com,formateur,+21698345413,Tunisie,Manouba,1993-01-26,"Marketing digital, Audit, Cybersécurité, Analyse de données"
16355,Ghazi Bouhamed,ghazi.bouhamed735@live.com,formateur,+21654790439,Tunisie,Mahdia,1966-06-01,"Cloud computing, IoT, Leadership, E-commerce, Audit"
16356,Manel Mrad,manel.mrad153@topnet.tn,formateur,+21623711175,Tunisie,Sfax,1969-01-23,"Entrepreneuriat, Stratégie d'entreprise, IoT, Développement web, Certification"
16357,Lamia Chaabane,lamia.chaabane166@orange.tn,apprenant,+21654782283,Tunisie,Tataouine,2001-03-17,"Technologie, E-commerce"
16358,Nabil Chaabane,nabil.chaabane561@live.com,apprenant,+21620353999,Tunisie,Médenine,2004-09-18,"Management, IoT, Entrepreneuriat, ITIL, Audit, Certification"
16359,Lobna Marzouki,lobna.marzouki976@hotmail.com,apprenant,+21691015847,Tunisie,Manouba,1990-05-08,"Technologie, Innovation"
16360,Zied Mejri,zied.mejri286@live.com,apprenant,+21655022706,Tunisie,Nabeul,2004-06-15,"Cybersécurité, Intelligence artificielle, Leadership, IoT, Veille technologique, ITIL"
16361,Chedly Karray,chedly.karray509@topnet.tn,apprenant,+21692857430,Tunisie,Siliana,1991-06-25,"Agile, Machine learning"
16362,Rami Essid,rami.essid659@orange.tn,apprenant,+21650543372,Tunisie,Manouba,2000-08-05,"Veille technologique, Communication"
16363,Nesrine Gabsi,nesrine.gabsi764@outlook.com,apprenant,+21622662578,Tunisie,Siliana,1988-02-12,"Entrepreneuriat, Technologie, Qualité, Certification, Digital transformation"
16364,Noureddine Ezzine,noureddine.ezzine627@orange.tn,apprenant,+21651839911,Tunisie,Nabeul,1989-12-26,"Gestion de projet, Qualité, Veille technologique, Ressources humaines"
16365,Cyrine Omrani,cyrine.omrani476@live.com,apprenant,+21693260217,Tunisie,Tozeur,1986-01-04,"Veille technologique, Cybersécurité"
16366,Hedi Essid,hedi.essid808@laposte.net,apprenant,+21657778227,Tunisie,Médenine,1990-02-18,"Ressources humaines, Stratégie d'entreprise, Formation professionnelle, ITIL"
17304,Karima Rekik,karima.rekik862@live.com,apprenant,+21659872501,Tunisie,Tozeur,1986-01-04,"Leadership, Entrepreneuriat"
16367,Sonia Neffati,sonia.neffati125@live.com,apprenant,+21691867666,Tunisie,Sidi Bouzid,1986-01-31,"Intelligence artificielle, Analyse de données"
16368,Maroua Nabli,maroua.nabli415@outlook.com,apprenant,+21694599455,Tunisie,Le Kef,1991-07-04,"Marketing digital, E-commerce, DevOps, Machine learning, Qualité"
16369,Fares Mestiri,fares.mestiri876@laposte.net,apprenant,+21621496894,Tunisie,Jendouba,2003-05-26,"IoT, Leadership, Agile, Veille technologique, Digital transformation, Audit"
