ID,Nom,Email,Rôle,Téléphone,Pays,Ville,Date de naissance,Centres d'intérêt
15058,Farouk Gharbi,farouk.gharbi346@hotmail.com,formateur,+21627917943,Tunisie,Kébili,1983-09-15,"Développement web, Digital transformation, Machine learning, Audit, Mentoring, Agile"
15059,Kais Gabsi,kais.gabsi356@yahoo.fr,formateur,+21658683393,Tunisie,Ariana,1990-02-28,"Lean management, IoT, Audit"
15060,Nesrine Khlif,nesrine.khlif634@gmail.com,formateur,+21622788821,Tunisie,Kasserine,1961-07-22,"Veille technologique, Qualité, Technologie"
15061,Imed Ghanmi,imed.ghanmi610@live.com,formateur,+21655720336,Tunisie,Mahdia,1977-10-13,"Digital transformation, Technologie"
15062,Tarek Ben Youssef,tarek.ben.youssef994@outlook.com,formateur,+21650988652,Tunisie,Nabeul,1963-09-25,"Veille technologique, Digital transformation, Informatique, Machine learning"
15063,Taoufik Jelassi,taoufik.jelassi415@gmail.com,formateur,+21697665143,Tunisie,Siliana,1974-10-08,"Développement web, Digital transformation, Conseil"
15064,Sonia Feriani,sonia.feriani637@gmail.com,formateur,+21694437118,Tunisie,Siliana,1995-07-06,"Intelligence artificielle, Marketing digital, Business intelligence, Communication, Développement web, Machine learning"
15065,Sofiane Trabelsi,sofiane.trabelsi95@orange.tn,formateur,+21624362489,Tunisie,Manouba,1989-02-06,"Entrepreneuriat, Formation professionnelle, Mentoring, Finance"
15066,Ikram Bouaziz,ikram.bouaziz219@outlook.com,formateur,+21695569075,Tunisie,Zaghouan,1977-04-20,"Digital transformation, Management, Qualité, Cybersécurité, Cloud computing"
15067,Myriam Gasmi,myriam.gasmi823@topnet.tn,formateur,+21690831170,Tunisie,Ariana,1964-02-13,"Communication, Leadership, Gestion de projet"
15068,Ahmed Rekik,ahmed.rekik862@yahoo.fr,formateur,+21696437508,Tunisie,Bizerte,1981-11-16,"Mentoring, Communication, IoT, Marketing digital"
15069,Fatma Ezzine,fatma.ezzine937@laposte.net,formateur,+21621034661,Tunisie,Béja,1992-05-25,"Développement web, DevOps, Lean management, Analyse de données, Formation professionnelle"
15070,Adel Hamdi,adel.hamdi810@orange.tn,formateur,+21624450399,Tunisie,Gafsa,1993-01-05,"Veille technologique, Analyse de données"
15071,Rim Guizani,rim.guizani957@laposte.net,formateur,+21621315015,Tunisie,Sousse,1986-03-17,"Leadership, Formation professionnelle, Finance, Cloud computing, Digital transformation, IoT"
15072,Cyrine Chebbi,cyrine.chebbi4@topnet.tn,formateur,+21650608752,Tunisie,Monastir,1985-09-27,"Technologie, Cybersécurité, ITIL"
15073,Ines Hleli,ines.hleli661@gmail.com,formateur,+21626676516,Tunisie,Ariana,1974-03-15,"Stratégie d'entreprise, Management"
15074,Fethi Ben Ahmed,fethi.ben.ahmed580@hotmail.com,formateur,+21628419140,Tunisie,Ariana,1971-03-23,"Gestion de projet, Cybersécurité"
15075,Chiraz Kammoun,chiraz.kammoun505@outlook.com,formateur,+21691086038,Tunisie,Sfax,1992-11-15,"Business intelligence, Agile, Cloud computing, Stratégie d'entreprise"
15076,Zeineb Jouini,zeineb.jouini228@live.com,formateur,+21652712730,Tunisie,Tunis,1976-09-26,"Conseil, Innovation, Cloud computing, Analyse de données, Digital transformation, Leadership"
15077,Fadia Layouni,fadia.layouni994@hotmail.com,formateur,+21698531636,Tunisie,Kasserine,1964-09-04,"Cybersécurité, Finance, Management, Gestion de projet, Informatique"
15078,Bassem Daoud,bassem.daoud309@live.com,formateur,+21657300779,Tunisie,Bizerte,1968-10-11,"Qualité, Machine learning, Management"
15079,Zouheir Neffati,zouheir.neffati215@topnet.tn,formateur,+21691014533,Tunisie,Siliana,1987-12-21,"Blockchain, Formation professionnelle, Analyse de données"
15080,Nesrine Hmida,nesrine.hmida258@gmail.com,formateur,+21696275072,Tunisie,Bizerte,1962-08-02,"Mentoring, Business intelligence, Cybersécurité, Lean management, Digital transformation"
15081,Samia Bouhamed,samia.bouhamed335@orange.tn,formateur,+21656133262,Tunisie,Tunis,1995-11-22,"Technologie, Marketing digital, Cloud computing, Certification"
15082,Zied Neffati,zied.neffati254@orange.tn,formateur,+21653401128,Tunisie,Zaghouan,1982-03-25,"Ressources humaines, Informatique, Business intelligence"
15083,Nabil Karoui,nabil.karoui500@gmail.com,formateur,+21627964877,Tunisie,Manouba,1984-09-04,"DevOps, Machine learning, Technologie"
15084,Khaled Chebbi,khaled.chebbi314@laposte.net,formateur,+21658171029,Tunisie,Béja,1975-09-18,"Lean management, Business intelligence"
15085,Salma Benhassan,salma.benhassan192@laposte.net,formateur,+21657111844,Tunisie,Manouba,1989-03-06,"Communication, Stratégie d'entreprise, Ressources humaines"
15086,Taoufik Labidi,taoufik.labidi240@outlook.com,formateur,+21690236271,Tunisie,Jendouba,1979-06-16,"Mentoring, Qualité, ITIL"
15087,Omar Mabrouk,omar.mabrouk576@live.com,formateur,+21651406635,Tunisie,Le Kef,1991-09-04,"Qualité, Technologie"
15088,Sabrine Gasmi,sabrine.gasmi999@gmail.com,formateur,+21690705967,Tunisie,Ariana,1973-10-20,"Intelligence artificielle, DevOps, Gestion de projet"
15089,Salah Karray,salah.karray360@topnet.tn,formateur,+21627380968,Tunisie,Kébili,1963-01-23,"Digital transformation, Machine learning"
15090,Hichem Sellami,hichem.sellami702@orange.tn,formateur,+21696680923,Tunisie,Tataouine,1971-05-05,"Analyse de données, Innovation"
15091,Lassad Jemli,lassad.jemli767@hotmail.com,formateur,+21624224165,Tunisie,Kébili,1963-07-16,"Coaching, Digital transformation"
15092,Tarek Guesmi,tarek.guesmi941@gmail.com,formateur,+21654101900,Tunisie,Manouba,1980-11-30,"Qualité, Développement web, Veille technologique, DevOps, Finance"
15093,Fadia Bouhamed,fadia.bouhamed616@live.com,formateur,+21690867259,Tunisie,Siliana,1985-10-11,"Qualité, Management, Marketing digital"
15094,Imed Gabsi,imed.gabsi929@yahoo.fr,formateur,+21653059158,Tunisie,Tunis,1962-09-03,"Management, Agile, Certification, Machine learning, Qualité"
15095,Jamel Maaloul,jamel.maaloul158@yahoo.fr,formateur,+21697392584,Tunisie,Tataouine,1969-11-10,"Qualité, Certification"
15096,Farah Guesmi,farah.guesmi656@topnet.tn,formateur,+21621004285,Tunisie,Sidi Bouzid,1961-05-26,"Marketing digital, E-commerce, DevOps, Machine learning, Coaching, Technologie"
15097,Adel Ghorbel,adel.ghorbel677@outlook.com,formateur,+21622421483,Tunisie,Kasserine,1981-09-16,"Formation professionnelle, Machine learning, Innovation, Agile, Finance"
15098,Imed Hajji,imed.hajji657@yahoo.fr,formateur,+21695269021,Tunisie,Sfax,1974-03-21,"Digital transformation, Communication, Développement web"
15099,Hedi Horchani,hedi.horchani155@gmail.com,formateur,+21651253101,Tunisie,Tataouine,1992-11-16,"Communication, Marketing digital"
15100,Mariam Mabrouk,mariam.mabrouk670@topnet.tn,formateur,+21626681867,Tunisie,Gafsa,1975-12-05,"DevOps, Qualité, ITIL, Mentoring, Blockchain"
15101,Olfa Bouhamed,olfa.bouhamed963@orange.tn,formateur,+21691233473,Tunisie,Siliana,1983-02-06,"Agile, Business intelligence, Technologie"
15102,Bassem Ghali,bassem.ghali163@yahoo.fr,formateur,+21654219859,Tunisie,Kébili,1985-11-01,"Veille technologique, Finance, Développement web, Gestion de projet, Blockchain"
15103,Omar Khlif,omar.khlif965@yahoo.fr,formateur,+21627461061,Tunisie,Tozeur,1986-12-02,"Blockchain, Technologie"
15104,Kenza Limam,kenza.limam765@orange.tn,formateur,+21694431107,Tunisie,Sidi Bouzid,1963-03-25,"Lean management, Intelligence artificielle, Finance, Marketing digital, Business intelligence"
15105,Walid Kammoun,walid.kammoun464@hotmail.com,formateur,+21629553030,Tunisie,Mahdia,1994-11-26,"Gestion de projet, Marketing digital, Informatique, ITIL"
15106,Rim Chihaoui,rim.chihaoui814@outlook.com,formateur,+21621667232,Tunisie,Kébili,1974-04-21,"Cybersécurité, Blockchain, Gestion de projet, Finance, Innovation"
15107,Bilel Ktari,bilel.ktari680@outlook.com,formateur,+21697271848,Tunisie,Sidi Bouzid,1983-04-04,"Audit, Leadership, IoT, Veille technologique"
15108,Yasmine Hamdi,yasmine.hamdi39@live.com,formateur,+21625526167,Tunisie,Gafsa,1981-05-06,"Technologie, Agile, Leadership, Entrepreneuriat"
15109,Zeineb Gabsi,zeineb.gabsi869@laposte.net,formateur,+21656882725,Tunisie,Siliana,1977-12-04,"Innovation, Audit"
15110,Amira Ferchichi,amira.ferchichi216@hotmail.com,formateur,+21693263544,Tunisie,Médenine,1965-06-01,"Audit, Intelligence artificielle"
15111,Farouk Bouaziz,farouk.bouaziz231@hotmail.com,formateur,+21650130237,Tunisie,Sousse,1994-11-06,"Digital transformation, Gestion de projet, Marketing digital"
15112,Dali Fourati,dali.fourati568@hotmail.com,formateur,+21628162504,Tunisie,Nabeul,1963-10-22,"Analyse de données, Blockchain, Machine learning, Cloud computing, Veille technologique"
15113,Farah Mestiri,farah.mestiri47@yahoo.fr,formateur,+21659000044,Tunisie,Kasserine,1979-04-21,"Technologie, Coaching, Entrepreneuriat, Certification"
15114,Karima Hamdi,karima.hamdi474@topnet.tn,formateur,+21623199254,Tunisie,Béja,1976-01-20,"Gestion de projet, Conseil, Business intelligence, Mentoring, Cybersécurité, Blockchain"
15115,Hichem Neffati,hichem.neffati72@live.com,formateur,+21652536831,Tunisie,Kasserine,1986-11-07,"Digital transformation, DevOps, Machine learning"
15116,Youssef Miled,youssef.miled296@outlook.com,formateur,+21651022244,Tunisie,Mahdia,1976-01-17,"Technologie, Conseil, Intelligence artificielle"
15117,Manel Bouhamed,manel.bouhamed95@hotmail.com,formateur,+21690610654,Tunisie,Béja,1973-01-25,"Formation professionnelle, IoT, Gestion de projet"
15118,Fatma Hamza,fatma.hamza908@laposte.net,formateur,+21621506174,Tunisie,Siliana,1990-04-07,"Développement web, Marketing digital"
15119,Noureddine Mestiri,noureddine.mestiri183@outlook.com,formateur,+21651907594,Tunisie,Sfax,1969-11-21,"Marketing digital, Technologie"
15120,Moncef Mansouri,moncef.mansouri71@yahoo.fr,formateur,+21650329974,Tunisie,Tataouine,1985-02-01,"Qualité, ITIL"
15121,Mohamed Jebali,mohamed.jebali569@orange.tn,formateur,+21650595582,Tunisie,Manouba,1962-05-05,"Gestion de projet, DevOps, Cloud computing"
15122,Fadia Maaloul,fadia.maaloul963@orange.tn,formateur,+21653806969,Tunisie,Zaghouan,1971-02-27,"Agile, Marketing digital, Gestion de projet, Conseil"
15123,Wassim Essid,wassim.essid354@yahoo.fr,formateur,+21622377705,Tunisie,Tunis,1978-09-23,"Blockchain, IoT, Qualité, Coaching"
15124,Zeineb Trabelsi,zeineb.trabelsi124@orange.tn,formateur,+21651950565,Tunisie,Le Kef,1980-11-27,"Digital transformation, E-commerce, Communication, Machine learning"
15125,Aymen Daoud,aymen.daoud474@laposte.net,formateur,+21658718620,Tunisie,Kasserine,1985-06-21,"Agile, Développement web, E-commerce, Technologie, Intelligence artificielle, Audit"
15126,Lamia Louati,lamia.louati112@outlook.com,formateur,+21629468476,Tunisie,Manouba,1972-02-09,"Machine learning, Communication, Intelligence artificielle, Agile, Finance, Conseil"
15127,Fatma Rekik,fatma.rekik897@gmail.com,formateur,+21690032774,Tunisie,Tozeur,1964-06-04,"Ressources humaines, Coaching, Lean management, Conseil, Intelligence artificielle"
15128,Thouraya Omrani,thouraya.omrani372@topnet.tn,formateur,+21628817089,Tunisie,Médenine,1980-03-07,"Gestion de projet, E-commerce, Entrepreneuriat, Digital transformation, Formation professionnelle"
15129,Kenza Jelassi,kenza.jelassi928@laposte.net,formateur,+21693151027,Tunisie,Ben Arous,1982-12-18,"Conseil, Certification, Entrepreneuriat, Management"
15130,Karim Bouzid,karim.bouzid373@live.com,formateur,+21697500350,Tunisie,Sidi Bouzid,1991-02-02,"Développement web, Cloud computing"
15131,Wided Fourati,wided.fourati81@yahoo.fr,formateur,+21623338744,Tunisie,Bizerte,1991-11-14,"Formation professionnelle, Finance"
15132,Fethi Hajji,fethi.hajji714@yahoo.fr,formateur,+21692961002,Tunisie,Béja,1961-02-26,"Conseil, Innovation, Business intelligence, Machine learning"
15133,Omar Ghanmi,omar.ghanmi305@live.com,formateur,+21651130499,Tunisie,Le Kef,1969-05-15,"Coaching, Informatique, Conseil"
15343,Farah Ferchichi,farah.ferchichi139@laposte.net,apprenant,+21697444337,Tunisie,Siliana,1990-04-21,"ITIL, IoT, Finance"
15134,Sofiane Rekik,sofiane.rekik182@outlook.com,formateur,+21657338418,Tunisie,Ben Arous,1963-06-21,"Machine learning, Qualité, ITIL, DevOps, Communication"
15135,Sofiane Laabidi,sofiane.laabidi637@orange.tn,formateur,+21658151543,Tunisie,Kasserine,1991-03-11,"Blockchain, Technologie, ITIL"
15136,Zouheir Landolsi,zouheir.landolsi815@hotmail.com,formateur,+21694860672,Tunisie,Jendouba,1973-03-21,"E-commerce, Innovation"
15137,Nesrine Kammoun,nesrine.kammoun473@hotmail.com,formateur,+21652090967,Tunisie,Ariana,1964-07-14,"Communication, Analyse de données, Business intelligence, Stratégie d'entreprise"
15138,Besma Ghanmi,besma.ghanmi188@topnet.tn,formateur,+21690502492,Tunisie,Siliana,1967-10-04,"Informatique, Technologie, Machine learning"
15139,Marwan Fkih,marwan.fkih953@gmail.com,formateur,+21696721388,Tunisie,Le Kef,1983-09-10,"Ressources humaines, ITIL, Stratégie d'entreprise, Informatique"
15140,Intissar Nasri,intissar.nasri371@orange.tn,formateur,+21650115727,Tunisie,Kébili,1966-10-15,"Stratégie d'entreprise, Certification, Conseil, Lean management"
15141,Jamel Mrad,jamel.mrad318@live.com,formateur,+21651006753,Tunisie,Béja,1961-01-04,"Stratégie d'entreprise, Machine learning, Ressources humaines, Formation professionnelle, Cybersécurité, Audit"
15142,Ines Ferjani,ines.ferjani42@live.com,formateur,+21657423870,Tunisie,Monastir,1971-12-09,"Intelligence artificielle, E-commerce, Cloud computing, Développement web"
15143,Zied Karoui,zied.karoui658@gmail.com,formateur,+21625048719,Tunisie,Tozeur,1991-10-06,"Formation professionnelle, DevOps, E-commerce, Lean management"
15144,Hichem Guizani,hichem.guizani198@yahoo.fr,formateur,+21654385480,Tunisie,Ariana,1995-05-13,"Mentoring, Blockchain, Business intelligence, Gestion de projet"
15145,Fatma Bouslama,fatma.bouslama235@live.com,formateur,+21655879210,Tunisie,Tataouine,1964-06-20,"Informatique, Blockchain, Machine learning, Qualité"
15146,Fatma Hamza,fatma.hamza264@outlook.com,formateur,+21691986145,Tunisie,Sfax,1977-07-21,"Blockchain, Analyse de données, Lean management"
15147,Intissar Khlif,intissar.khlif511@live.com,formateur,+21628465377,Tunisie,Tozeur,1985-01-10,"Innovation, Intelligence artificielle, Cybersécurité, Ressources humaines"
15148,Nour Ghorbel,nour.ghorbel223@topnet.tn,formateur,+21699593262,Tunisie,Le Kef,1962-04-05,"Veille technologique, Coaching, Ressources humaines, Conseil, Leadership, IoT"
15149,Moez Gasmi,moez.gasmi974@orange.tn,formateur,+21696231032,Tunisie,Ariana,1968-07-07,"Ressources humaines, Formation professionnelle, Management, Informatique, Blockchain, Analyse de données"
15150,Dali Benhassan,dali.benhassan583@yahoo.fr,formateur,+21692208586,Tunisie,Manouba,1974-04-23,"Veille technologique, IoT, Certification, Gestion de projet, Ressources humaines, Machine learning"
15151,Aymen Bouaziz,aymen.bouaziz39@laposte.net,formateur,+21658741422,Tunisie,Tozeur,1965-03-12,"Finance, Leadership, ITIL, IoT, Informatique, Technologie"
15152,Makram Ferjani,makram.ferjani216@yahoo.fr,formateur,+21622238737,Tunisie,Kairouan,1989-06-19,"Leadership, Digital transformation"
15153,Dalila Gasmi,dalila.gasmi319@gmail.com,formateur,+21652867572,Tunisie,Médenine,1968-08-11,"Leadership, Blockchain, Lean management, Informatique"
15154,Karima Mansouri,karima.mansouri387@yahoo.fr,formateur,+21627242707,Tunisie,Monastir,1980-03-07,"Gestion de projet, ITIL"
15155,Walid Trabelsi,walid.trabelsi511@orange.tn,formateur,+21698015417,Tunisie,Jendouba,1971-10-01,"Business intelligence, Analyse de données, Audit, Agile, Cloud computing"
15156,Dorra Chihaoui,dorra.chihaoui566@outlook.com,formateur,+21626792430,Tunisie,Mahdia,1973-07-05,"Gestion de projet, ITIL, Analyse de données, IoT"
15157,Sami Hleli,sami.hleli646@orange.tn,formateur,+21690720837,Tunisie,Monastir,1990-04-08,"Agile, Ressources humaines, Entrepreneuriat, Veille technologique, DevOps"
15158,Youssef Hajji,youssef.hajji333@outlook.com,formateur,+21650721141,Tunisie,Kébili,1987-04-12,"Qualité, Management, Finance"
15159,Najoua Hamdi,najoua.hamdi763@yahoo.fr,formateur,+21698575085,Tunisie,Médenine,1968-12-09,"Informatique, Finance, Développement web, Gestion de projet, Cloud computing"
15160,Emad Hadj,emad.hadj246@hotmail.com,formateur,+21621329210,Tunisie,Zaghouan,1969-08-04,"Finance, Lean management, Mentoring, Informatique, Coaching"
15344,Bochra Hamza,bochra.hamza27@orange.tn,apprenant,+21623780651,Tunisie,Mahdia,1990-12-17,"Gestion de projet, Cloud computing"
15345,Hatem Hachicha,hatem.hachicha861@outlook.com,apprenant,+21627890961,Tunisie,Tozeur,1999-08-21,"Stratégie d'entreprise, Marketing digital, Machine learning"
15346,Imed Ezzine,imed.ezzine387@outlook.com,apprenant,+21691157049,Tunisie,Ben Arous,1992-01-07,"Marketing digital, Leadership, Ressources humaines, Coaching, Business intelligence"
15347,Adel Hamdi,adel.hamdi86@laposte.net,apprenant,+21654354219,Tunisie,Manouba,1990-01-09,"Veille technologique, Développement web, Lean management, Digital transformation, Technologie"
15348,Bassem Ouali,bassem.ouali933@live.com,apprenant,+21626126511,Tunisie,Béja,1989-09-24,"Ressources humaines, Entrepreneuriat, Veille technologique, Blockchain"
15349,Maroua Ferjani,maroua.ferjani646@live.com,apprenant,+21694856423,Tunisie,Monastir,1990-10-25,"Formation professionnelle, Coaching, Développement web, Certification, Informatique, ITIL"
15350,Amine Neffati,amine.neffati496@gmail.com,apprenant,+21653471380,Tunisie,Tozeur,2006-05-26,"Mentoring, Agile, Digital transformation"
15351,Chedly Chaabane,chedly.chaabane252@live.com,apprenant,+21629638834,Tunisie,Tataouine,1998-11-04,"Technologie, Business intelligence, Analyse de données, Marketing digital, Management, Digital transformation"
15352,Takwa Jazi,takwa.jazi590@outlook.com,apprenant,+21695301088,Tunisie,Jendouba,1986-05-21,"Développement web, Machine learning, Entrepreneuriat, Stratégie d'entreprise, Analyse de données, Management"
15353,Karima Chaieb,karima.chaieb221@laposte.net,apprenant,+21658175143,Tunisie,Kébili,1985-03-09,"Coaching, Formation professionnelle, Marketing digital, Digital transformation, Audit, Blockchain"
15354,Myriam Ben Youssef,myriam.ben.youssef258@laposte.net,apprenant,+21624782364,Tunisie,Bizerte,1994-05-02,"Ressources humaines, Entrepreneuriat, Finance, Management"
15355,Dali Guesmi,dali.guesmi277@yahoo.fr,apprenant,+21655253109,Tunisie,Siliana,1992-02-03,"Communication, Marketing digital"
15356,Sami Chihaoui,sami.chihaoui809@yahoo.fr,apprenant,+21650810164,Tunisie,Tunis,1997-03-04,"Marketing digital, Mentoring, Agile"
15357,Hatem Bouhamed,hatem.bouhamed158@yahoo.fr,apprenant,+21629866268,Tunisie,Médenine,2003-07-04,"E-commerce, Ressources humaines, Certification"
15358,Adel Mrad,adel.mrad354@gmail.com,apprenant,+21621610317,Tunisie,Ben Arous,1991-08-19,"Entrepreneuriat, Coaching"
15359,Nader Bouhamed,nader.bouhamed129@outlook.com,apprenant,+21652440393,Tunisie,Tunis,2007-11-14,"Business intelligence, Communication, Coaching, DevOps, Management, Intelligence artificielle"
15360,Moez Fatnassi,moez.fatnassi455@hotmail.com,apprenant,+21692548773,Tunisie,Jendouba,1992-10-02,"Audit, Analyse de données, Lean management, Management"
15361,Sami Maaloul,sami.maaloul414@laposte.net,apprenant,+21628280979,Tunisie,Sfax,1992-08-24,"DevOps, Stratégie d'entreprise, E-commerce, Veille technologique"
15362,Wael Daoud,wael.daoud962@yahoo.fr,apprenant,+21621509780,Tunisie,Manouba,1997-09-05,"Leadership, Lean management, Management"
15363,Wafa Ghanmi,wafa.ghanmi704@orange.tn,apprenant,+21629880638,Tunisie,Tunis,1997-09-11,"Innovation, Coaching, Audit, Cybersécurité, Mentoring, Lean management"
15364,Bilel Jazi,bilel.jazi120@hotmail.com,apprenant,+21622975256,Tunisie,Kairouan,1997-08-24,"Développement web, Informatique, Innovation, Cloud computing, DevOps"
15365,Ahlem Ezzine,ahlem.ezzine637@hotmail.com,apprenant,+21658250493,Tunisie,Zaghouan,2003-09-19,"Gestion de projet, Coaching, Mentoring, Agile"
15366,Amira Ezzine,amira.ezzine608@laposte.net,apprenant,+21692667430,Tunisie,Tozeur,2005-06-27,"Ressources humaines, Lean management"
15367,Maher Ben Ali,maher.ben.ali376@outlook.com,apprenant,+21629268717,Tunisie,Tunis,1995-08-11,"Audit, Qualité"
15368,Zeineb Hadj,zeineb.hadj305@yahoo.fr,apprenant,+21659999419,Tunisie,Zaghouan,1990-01-11,"Gestion de projet, Informatique, Innovation, Qualité, Marketing digital"
15369,Salah Karoui,salah.karoui506@gmail.com,apprenant,+21698919885,Tunisie,Manouba,1993-06-14,"Marketing digital, Informatique, Business intelligence, ITIL, Innovation, E-commerce"
15370,Mariam Ben Ali,mariam.ben.ali467@hotmail.com,apprenant,+21697993984,Tunisie,Gabès,2005-08-25,"Formation professionnelle, Communication, Audit"
15161,Salma Ghorbel,salma.ghorbel921@yahoo.fr,formateur,+21622504148,Tunisie,Manouba,1993-12-11,"Ressources humaines, Machine learning, Informatique"
15162,Samia Fourati,samia.fourati563@gmail.com,formateur,+21651900010,Tunisie,Béja,1995-01-12,"Marketing digital, Stratégie d'entreprise, Qualité, Veille technologique, Cybersécurité, Communication"
15163,Khaled Ghali,khaled.ghali574@hotmail.com,formateur,+21692120116,Tunisie,Nabeul,1969-08-26,"Business intelligence, IoT, Formation professionnelle, Conseil, Coaching"
15164,Sonia Khlif,sonia.khlif437@live.com,formateur,+21699779220,Tunisie,Kairouan,1991-05-08,"Business intelligence, Leadership"
15165,Mohamed Ghali,mohamed.ghali456@gmail.com,formateur,+21621512850,Tunisie,Sousse,1964-09-17,"Informatique, Cybersécurité, ITIL, Entrepreneuriat"
15166,Emna Fatnassi,emna.fatnassi233@outlook.com,formateur,+21623879654,Tunisie,Gafsa,1971-05-27,"Veille technologique, IoT, Intelligence artificielle, Entrepreneuriat, Technologie, Management"
